,Max Proba
artificial.156,0.974
artificial.14,0.911
artificial.153,0.908
artificial.86,0.899
artificial.188,0.871
artificial.83,0.854
artificial.92,0.838
artificial.187,0.748
artificial.18,0.74
artificial.154,0.739
artificial.42,0.729
artificial.97,0.706
artificial.30,0.685
artificial.102,0.685
artificial.110,0.682
artificial.134,0.665
artificial.152,0.663
artificial.114,0.657
artificial.48,0.648
artificial.20,0.646
artificial.178,0.638
artificial.103,0.598
artificial.46,0.592
artificial.26,0.587
artificial.9,0.581
artificial.127,0.568
artificial.111,0.563
artificial.185,0.551
artificial.74,0.543
artificial.57,0.517
artificial.22,0.511
artificial.47,0.505
artificial.11,0.503
artificial.164,0.467
artificial.25,0.463
artificial.183,0.463
artificial.54,0.456
artificial.136,0.445
artificial.184,0.407
artificial.38,0.386
artificial.53,0.369
artificial.1,0.363
artificial.45,0.356
artificial.191,0.352
artificial.52,0.335
artificial.195,0.334
artificial.143,0.314
artificial.73,0.307
artificial.165,0.306
artificial.37,0.306
artificial.138,0.304
artificial.49,0.287
artificial.173,0.273
artificial.151,0.262
artificial.41,0.261
artificial.177,0.26
artificial.125,0.243
artificial.174,0.236
artificial.29,0.233
artificial.99,0.232
artificial.179,0.223
artificial.129,0.223
artificial.192,0.223
artificial.193,0.223
artificial.68,0.222
artificial.4,0.219
artificial.36,0.192
artificial.19,0.187
artificial.128,0.183
artificial.131,0.178
artificial.142,0.174
artificial.175,0.171
artificial.76,0.165
artificial.98,0.163
artificial.80,0.161
artificial.67,0.152
artificial.122,0.15
artificial.100,0.148
artificial.189,0.146
artificial.93,0.145
artificial.146,0.144
artificial.16,0.141
artificial.169,0.128
artificial.145,0.127
artificial.158,0.124
artificial.115,0.123
artificial.51,0.122
artificial.3,0.119
artificial.120,0.112
artificial.70,0.112
artificial.60,0.11
artificial.79,0.11
artificial.124,0.107
artificial.141,0.106
artificial.95,0.105
artificial.167,0.105
artificial.126,0.099
artificial.133,0.098
artificial.186,0.098
artificial.180,0.096
artificial.160,0.092
artificial.176,0.09
artificial.140,0.089
artificial.130,0.087
artificial.150,0.084
artificial.40,0.083
artificial.147,0.082
artificial.90,0.081
artificial.8,0.071
artificial.112,0.071
artificial.78,0.069
artificial.106,0.059
artificial.155,0.059
artificial.91,0.055
artificial.24,0.053
artificial.31,0.053
artificial.118,0.048
artificial.105,0.047
artificial.149,0.046
artificial.148,0.044
artificial.135,0.043
artificial.2,0.04
artificial.7,0.04
artificial.123,0.036
artificial.194,0.034
artificial.170,0.033
artificial.58,0.03
artificial.107,0.029
artificial.117,0.028
artificial.59,0.028
artificial.56,0.025
artificial.139,0.025
artificial.113,0.025
artificial.166,0.023
artificial.5,0.023
artificial.137,0.022
artificial.43,0.022
artificial.119,0.022
artificial.32,0.02
artificial.84,0.02
artificial.172,0.017
artificial.190,0.017
artificial.182,0.017
artificial.27,0.016
artificial.66,0.015
artificial.71,0.014
artificial.162,0.013
artificial.13,0.013
artificial.72,0.013
artificial.88,0.013
artificial.108,0.012
artificial.64,0.012
artificial.181,0.01
artificial.44,0.01
artificial.85,0.01
artificial.69,0.009
artificial.6,0.009
artificial.63,0.008
artificial.15,0.008
artificial.34,0.008
artificial.163,0.007
artificial.55,0.007
artificial.168,0.007
artificial.65,0.006
artificial.96,0.006
artificial.62,0.005
artificial.82,0.005
artificial.157,0.005
artificial.159,0.004
artificial.144,0.004
artificial.101,0.004
artificial.77,0.003
artificial.50,0.003
artificial.10,0.002
artificial.75,0.002
artificial.81,0.002
artificial.33,0.002
artificial.116,0.002
artificial.171,0.002
artificial.104,0.002
artificial.21,0.001
artificial.39,0.001
artificial.12,0.001
artificial.23,0.0
artificial.161,0.0
artificial.61,0.0
artificial.132,0.0
artificial.87,0.0
artificial.89,0.0
artificial.28,0.0
artificial.109,0.0
artificial.94,0.0
artificial.35,0.0
artificial.17,0.0
artificial.121,0.0
