,Max Proba
artificial.17,0.705
artificial.52,0.424
artificial.194,0.366
artificial.165,0.327
artificial.185,0.315
artificial.71,0.3
artificial.82,0.296
artificial.136,0.261
artificial.79,0.232
artificial.72,0.219
artificial.176,0.218
artificial.3,0.208
artificial.5,0.204
artificial.108,0.183
artificial.101,0.168
artificial.67,0.166
artificial.60,0.139
artificial.100,0.12
artificial.26,0.119
artificial.124,0.11
artificial.138,0.105
artificial.173,0.103
artificial.80,0.103
artificial.44,0.094
artificial.150,0.092
artificial.50,0.083
artificial.144,0.082
artificial.62,0.069
artificial.2,0.06
artificial.75,0.054
artificial.172,0.052
artificial.113,0.049
artificial.162,0.044
artificial.104,0.043
artificial.180,0.041
artificial.35,0.04
artificial.168,0.04
artificial.148,0.033
artificial.20,0.032
artificial.40,0.027
artificial.103,0.026
artificial.128,0.024
artificial.146,0.022
artificial.43,0.02
artificial.68,0.019
artificial.189,0.018
artificial.10,0.017
artificial.118,0.017
artificial.159,0.017
artificial.93,0.017
artificial.161,0.016
artificial.147,0.014
artificial.41,0.014
artificial.23,0.013
artificial.99,0.012
artificial.170,0.012
artificial.155,0.012
artificial.42,0.01
artificial.63,0.01
artificial.153,0.01
artificial.86,0.009
artificial.9,0.009
artificial.45,0.009
artificial.167,0.009
artificial.84,0.008
artificial.53,0.007
artificial.179,0.006
artificial.39,0.006
artificial.135,0.005
artificial.85,0.005
artificial.156,0.005
artificial.8,0.005
artificial.73,0.005
artificial.133,0.004
artificial.47,0.004
artificial.22,0.004
artificial.61,0.004
artificial.188,0.004
artificial.36,0.004
artificial.46,0.004
artificial.175,0.004
artificial.191,0.003
artificial.112,0.003
artificial.18,0.003
artificial.111,0.002
artificial.116,0.002
artificial.16,0.002
artificial.69,0.002
artificial.87,0.002
artificial.49,0.002
artificial.192,0.002
artificial.174,0.002
artificial.7,0.002
artificial.164,0.002
artificial.169,0.002
artificial.145,0.001
artificial.102,0.001
artificial.19,0.001
artificial.127,0.001
artificial.6,0.001
artificial.109,0.001
artificial.27,0.001
artificial.158,0.001
artificial.30,0.001
artificial.65,0.001
artificial.163,0.001
artificial.55,0.001
artificial.94,0.001
artificial.98,0.001
artificial.183,0.0
artificial.182,0.0
artificial.186,0.0
artificial.137,0.0
artificial.152,0.0
artificial.139,0.0
artificial.193,0.0
artificial.171,0.0
artificial.140,0.0
artificial.141,0.0
artificial.151,0.0
artificial.142,0.0
artificial.143,0.0
artificial.177,0.0
artificial.160,0.0
artificial.190,0.0
artificial.166,0.0
artificial.157,0.0
artificial.187,0.0
artificial.178,0.0
artificial.149,0.0
artificial.154,0.0
artificial.181,0.0
artificial.184,0.0
artificial.1,0.0
artificial.134,0.0
artificial.76,0.0
artificial.70,0.0
artificial.66,0.0
artificial.64,0.0
artificial.59,0.0
artificial.58,0.0
artificial.57,0.0
artificial.56,0.0
artificial.54,0.0
artificial.51,0.0
artificial.48,0.0
artificial.38,0.0
artificial.37,0.0
artificial.34,0.0
artificial.33,0.0
artificial.32,0.0
artificial.31,0.0
artificial.29,0.0
artificial.28,0.0
artificial.25,0.0
artificial.24,0.0
artificial.21,0.0
artificial.15,0.0
artificial.14,0.0
artificial.13,0.0
artificial.12,0.0
artificial.11,0.0
artificial.4,0.0
artificial.74,0.0
artificial.77,0.0
artificial.132,0.0
artificial.78,0.0
artificial.131,0.0
artificial.130,0.0
artificial.129,0.0
artificial.126,0.0
artificial.125,0.0
artificial.123,0.0
artificial.122,0.0
artificial.121,0.0
artificial.120,0.0
artificial.119,0.0
artificial.117,0.0
artificial.115,0.0
artificial.114,0.0
artificial.110,0.0
artificial.107,0.0
artificial.106,0.0
artificial.105,0.0
artificial.97,0.0
artificial.96,0.0
artificial.95,0.0
artificial.92,0.0
artificial.91,0.0
artificial.90,0.0
artificial.89,0.0
artificial.88,0.0
artificial.83,0.0
artificial.81,0.0
artificial.195,0.0
