,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.113,0.165,0.2,0.229,0.258,0.29,0.312,0.34,0.363
artificial.2,0.0,0.003,0.006,0.007,0.015,0.02,0.031,0.036,0.037,0.04
artificial.3,0.0,0.018,0.031,0.038,0.052,0.063,0.071,0.091,0.105,0.119
artificial.4,0.0,0.025,0.058,0.084,0.106,0.123,0.15,0.17,0.196,0.219
artificial.5,0.0,0.0,0.0,0.004,0.008,0.011,0.015,0.017,0.022,0.023
artificial.6,0.0,0.0,0.0,0.001,0.001,0.004,0.004,0.006,0.008,0.009
artificial.7,0.0,0.001,0.006,0.01,0.012,0.019,0.024,0.031,0.035,0.04
artificial.8,0.0,0.008,0.02,0.026,0.03,0.034,0.047,0.058,0.066,0.071
artificial.9,0.0,0.261,0.348,0.406,0.45,0.477,0.505,0.528,0.555,0.581
artificial.10,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.002,0.002
artificial.11,0.0,0.122,0.221,0.287,0.326,0.369,0.411,0.447,0.476,0.503
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
artificial.13,0.0,0.0,0.0,0.001,0.003,0.007,0.011,0.012,0.013,0.013
artificial.14,0.0,0.75,0.801,0.826,0.849,0.862,0.874,0.885,0.901,0.911
artificial.15,0.0,0.0,0.002,0.002,0.003,0.003,0.003,0.004,0.007,0.008
artificial.16,0.0,0.025,0.039,0.054,0.069,0.082,0.099,0.111,0.124,0.141
artificial.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.18,0.0,0.452,0.583,0.633,0.673,0.695,0.714,0.722,0.735,0.74
artificial.19,0.0,0.008,0.025,0.049,0.068,0.084,0.107,0.14,0.163,0.187
artificial.20,0.0,0.336,0.445,0.504,0.539,0.576,0.6,0.618,0.632,0.646
artificial.21,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001
artificial.22,0.0,0.105,0.203,0.281,0.332,0.374,0.42,0.453,0.489,0.511
artificial.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.24,0.0,0.005,0.006,0.013,0.016,0.022,0.03,0.032,0.044,0.053
artificial.25,0.0,0.175,0.257,0.301,0.336,0.358,0.384,0.412,0.44,0.463
artificial.26,0.0,0.325,0.4,0.44,0.466,0.505,0.529,0.542,0.562,0.587
artificial.27,0.0,0.0,0.0,0.001,0.003,0.006,0.007,0.013,0.014,0.016
artificial.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.29,0.0,0.016,0.043,0.074,0.095,0.122,0.146,0.182,0.209,0.233
artificial.30,0.0,0.298,0.454,0.546,0.589,0.627,0.647,0.665,0.676,0.685
artificial.31,0.0,0.012,0.017,0.023,0.026,0.028,0.032,0.037,0.042,0.053
artificial.32,0.0,0.0,0.0,0.001,0.004,0.008,0.011,0.014,0.018,0.02
artificial.33,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.002
artificial.34,0.0,0.001,0.003,0.003,0.003,0.004,0.004,0.004,0.004,0.008
artificial.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.36,0.0,0.008,0.018,0.035,0.056,0.073,0.099,0.134,0.167,0.192
artificial.37,0.0,0.071,0.105,0.132,0.171,0.193,0.218,0.248,0.283,0.306
artificial.38,0.0,0.048,0.091,0.134,0.192,0.231,0.28,0.319,0.359,0.386
artificial.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
artificial.40,0.0,0.013,0.023,0.033,0.052,0.063,0.064,0.072,0.079,0.083
artificial.41,0.0,0.066,0.09,0.119,0.144,0.171,0.189,0.214,0.24,0.261
artificial.42,0.0,0.423,0.508,0.557,0.602,0.631,0.654,0.68,0.711,0.729
artificial.43,0.0,0.0,0.0,0.003,0.006,0.007,0.007,0.012,0.018,0.022
artificial.44,0.0,0.0,0.0,0.001,0.004,0.004,0.004,0.006,0.008,0.01
artificial.45,0.0,0.153,0.185,0.212,0.232,0.261,0.292,0.309,0.337,0.356
artificial.46,0.0,0.304,0.382,0.442,0.483,0.52,0.536,0.557,0.579,0.592
artificial.47,0.0,0.178,0.272,0.324,0.357,0.397,0.427,0.452,0.481,0.505
artificial.48,0.0,0.252,0.354,0.415,0.471,0.506,0.548,0.582,0.626,0.648
artificial.49,0.0,0.023,0.055,0.087,0.113,0.147,0.166,0.209,0.254,0.287
artificial.50,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.003
artificial.51,0.0,0.006,0.018,0.026,0.035,0.047,0.061,0.077,0.096,0.122
artificial.52,0.0,0.118,0.165,0.205,0.223,0.247,0.268,0.291,0.313,0.335
artificial.53,0.0,0.199,0.244,0.272,0.283,0.306,0.329,0.345,0.359,0.369
artificial.54,0.0,0.126,0.219,0.274,0.305,0.346,0.388,0.41,0.436,0.456
artificial.55,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.004,0.007
artificial.56,0.0,0.0,0.002,0.002,0.003,0.006,0.008,0.011,0.015,0.025
artificial.57,0.0,0.067,0.154,0.226,0.29,0.344,0.396,0.447,0.48,0.517
artificial.58,0.0,0.003,0.006,0.011,0.015,0.019,0.022,0.024,0.027,0.03
artificial.59,0.0,0.002,0.005,0.005,0.006,0.011,0.015,0.019,0.02,0.028
artificial.60,0.0,0.013,0.032,0.044,0.06,0.072,0.083,0.087,0.099,0.11
artificial.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.62,0.0,0.001,0.001,0.001,0.002,0.004,0.004,0.004,0.005,0.005
artificial.63,0.0,0.0,0.0,0.002,0.002,0.002,0.005,0.006,0.007,0.008
artificial.64,0.0,0.0,0.0,0.0,0.001,0.001,0.004,0.007,0.009,0.012
artificial.65,0.0,0.0,0.002,0.002,0.003,0.003,0.003,0.002,0.004,0.006
artificial.66,0.0,0.0,0.0,0.002,0.002,0.005,0.007,0.009,0.012,0.015
artificial.67,0.0,0.003,0.015,0.028,0.043,0.056,0.078,0.101,0.121,0.152
artificial.68,0.0,0.053,0.085,0.106,0.133,0.153,0.179,0.194,0.212,0.222
artificial.69,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.004,0.009
artificial.70,0.0,0.002,0.011,0.022,0.037,0.047,0.058,0.075,0.092,0.112
artificial.71,0.0,0.0,0.0,0.001,0.001,0.003,0.006,0.01,0.012,0.014
artificial.72,0.0,0.0,0.0,0.0,0.001,0.002,0.004,0.007,0.008,0.013
artificial.73,0.0,0.059,0.106,0.146,0.178,0.204,0.231,0.252,0.279,0.307
artificial.74,0.0,0.221,0.273,0.322,0.375,0.408,0.445,0.473,0.508,0.543
artificial.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002
artificial.76,0.0,0.037,0.053,0.076,0.097,0.112,0.128,0.14,0.156,0.165
artificial.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003
artificial.78,0.0,0.002,0.009,0.014,0.022,0.033,0.041,0.046,0.058,0.069
artificial.79,0.0,0.005,0.013,0.024,0.034,0.048,0.063,0.082,0.095,0.11
artificial.80,0.0,0.036,0.061,0.074,0.087,0.096,0.114,0.128,0.149,0.161
artificial.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002
artificial.82,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.005,0.005
artificial.83,0.0,0.414,0.55,0.64,0.697,0.74,0.775,0.806,0.826,0.854
artificial.84,0.0,0.0,0.0,0.003,0.004,0.006,0.009,0.012,0.015,0.02
artificial.85,0.0,0.001,0.001,0.001,0.001,0.001,0.002,0.004,0.008,0.01
artificial.86,0.0,0.564,0.649,0.721,0.777,0.81,0.843,0.857,0.884,0.899
artificial.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.88,0.0,0.0,0.002,0.003,0.004,0.007,0.009,0.01,0.012,0.013
artificial.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.90,0.0,0.004,0.01,0.019,0.033,0.04,0.044,0.055,0.074,0.081
artificial.91,0.0,0.003,0.009,0.014,0.02,0.024,0.029,0.039,0.046,0.055
artificial.92,0.0,0.516,0.607,0.664,0.717,0.761,0.783,0.805,0.826,0.838
artificial.93,0.0,0.022,0.037,0.051,0.064,0.072,0.089,0.107,0.128,0.145
artificial.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.95,0.0,0.004,0.016,0.021,0.038,0.048,0.061,0.072,0.09,0.105
artificial.96,0.0,0.0,0.0,0.0,0.001,0.003,0.003,0.004,0.005,0.006
artificial.97,0.0,0.409,0.511,0.566,0.602,0.627,0.649,0.67,0.693,0.706
artificial.98,0.0,0.009,0.026,0.039,0.053,0.07,0.088,0.107,0.129,0.163
artificial.99,0.0,0.065,0.1,0.125,0.14,0.162,0.177,0.194,0.213,0.232
artificial.100,0.0,0.02,0.037,0.053,0.062,0.073,0.089,0.11,0.133,0.148
artificial.101,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.003,0.003,0.004
artificial.102,0.0,0.279,0.403,0.488,0.535,0.592,0.628,0.649,0.669,0.685
artificial.103,0.0,0.239,0.333,0.391,0.447,0.484,0.508,0.54,0.563,0.598
artificial.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
artificial.105,0.0,0.01,0.016,0.019,0.025,0.029,0.032,0.035,0.038,0.047
artificial.106,0.0,0.002,0.007,0.012,0.017,0.028,0.039,0.044,0.049,0.059
artificial.107,0.0,0.003,0.004,0.004,0.01,0.013,0.02,0.023,0.025,0.029
artificial.108,0.0,0.0,0.001,0.001,0.003,0.003,0.005,0.008,0.011,0.012
artificial.109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.110,0.0,0.385,0.454,0.497,0.535,0.566,0.599,0.63,0.659,0.682
artificial.111,0.0,0.178,0.276,0.327,0.383,0.424,0.456,0.494,0.532,0.563
artificial.112,0.0,0.014,0.022,0.029,0.031,0.037,0.049,0.055,0.063,0.071
artificial.113,0.0,0.0,0.004,0.006,0.008,0.013,0.017,0.018,0.02,0.025
artificial.114,0.0,0.041,0.133,0.253,0.34,0.456,0.539,0.598,0.634,0.657
artificial.115,0.0,0.026,0.037,0.049,0.06,0.075,0.086,0.097,0.116,0.123
artificial.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002
artificial.117,0.0,0.002,0.004,0.006,0.009,0.011,0.014,0.016,0.024,0.028
artificial.118,0.0,0.002,0.005,0.011,0.014,0.03,0.036,0.04,0.045,0.048
artificial.119,0.0,0.0,0.0,0.0,0.001,0.005,0.012,0.014,0.016,0.022
artificial.120,0.0,0.046,0.066,0.074,0.083,0.096,0.1,0.104,0.108,0.112
artificial.121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.122,0.0,0.028,0.047,0.058,0.069,0.087,0.103,0.117,0.134,0.15
artificial.123,0.0,0.001,0.005,0.01,0.011,0.017,0.022,0.024,0.028,0.036
artificial.124,0.0,0.02,0.043,0.049,0.059,0.066,0.075,0.083,0.096,0.107
artificial.125,0.0,0.045,0.082,0.1,0.129,0.148,0.171,0.197,0.224,0.243
