,C'=' 0.043,C'=' 0.513,C'=' 0.983,C'=' 1.453,C'=' 1.923,C'=' 2.393,C'=' 2.863,C'=' 3.333,C'=' 3.803,C'=' 4.273
Bcells_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_S6,0.0,0.0,0.0,0.0,0.003,0.004,0.004,0.004,0.004,0.004
Bcells_NFkB,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_Frequency,0.0,0.0,0.006,0.013,0.016,0.016,0.018,0.02,0.02,0.023
CCR2nncMC_CREB,0.0,0.016,0.021,0.026,0.026,0.027,0.027,0.026,0.026,0.028
CCR2nncMC_STAT3,0.0,0.006,0.012,0.012,0.014,0.014,0.014,0.014,0.016,0.016
CCR2nncMC_S6,0.0,0.29,0.335,0.339,0.338,0.34,0.344,0.341,0.346,0.347
CCR2nncMC_NFkB,0.0,0.121,0.182,0.201,0.215,0.236,0.245,0.249,0.25,0.253
CCR2nncMC_Frequency,0.0,0.062,0.068,0.07,0.069,0.071,0.071,0.072,0.073,0.078
CCR2pcMC_CREB,0.0,0.002,0.001,0.001,0.002,0.002,0.002,0.003,0.002,0.001
CCR2pcMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_S6,0.0,0.01,0.013,0.015,0.018,0.02,0.024,0.026,0.026,0.029
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_NFkB,0.0,0.031,0.055,0.059,0.061,0.063,0.067,0.069,0.076,0.074
CCR2pcMC_ERK,0.0,0.001,0.002,0.003,0.003,0.004,0.003,0.003,0.003,0.002
CCR2pcMC_MAPKAPK2,0.0,0.001,0.005,0.009,0.012,0.012,0.013,0.014,0.014,0.013
CCR2pcMC_Frequency,0.0,0.035,0.053,0.068,0.075,0.079,0.082,0.081,0.088,0.088
CD41hiCD61hiPLT_p38,0.0,0.006,0.012,0.012,0.013,0.013,0.012,0.013,0.013,0.014
CD41hiCD61hiPLT_S6,0.0,0.01,0.015,0.019,0.019,0.022,0.023,0.022,0.023,0.022
CD41hiCD61hiPLT_MAPKAPK2,0.0,0.044,0.059,0.062,0.068,0.069,0.075,0.074,0.074,0.072
