,Max Proba
artificial.39,0.996
artificial.43,0.961
artificial.37,0.936
artificial.13,0.44
artificial.9,0.423
artificial.38,0.397
artificial.21,0.381
artificial.11,0.296
artificial.16,0.27
artificial.14,0.225
artificial.40,0.203
artificial.44,0.172
artificial.19,0.165
artificial.26,0.121
artificial.41,0.102
artificial.46,0.09
artificial.33,0.087
artificial.29,0.066
artificial.5,0.056
artificial.25,0.045
artificial.1,0.033
artificial.36,0.028
artificial.7,0.025
artificial.23,0.022
artificial.12,0.014
artificial.15,0.01
artificial.3,0.008
artificial.4,0.006
artificial.31,0.006
artificial.8,0.001
artificial.22,0.0
artificial.45,0.0
artificial.42,0.0
artificial.6,0.0
artificial.10,0.0
artificial.34,0.0
artificial.35,0.0
artificial.32,0.0
artificial.30,0.0
artificial.17,0.0
artificial.28,0.0
artificial.27,0.0
artificial.18,0.0
artificial.20,0.0
artificial.2,0.0
artificial.24,0.0
