,Fold selected features,Fold nb of features
Fold 0,"['S6', 'Frequency']",2
Fold 1,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 2,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",6
Fold 3,['S6'],1
Fold 4,"['CREB', 'NFkB', 'S6']",3
Fold 5,['S6'],1
Fold 6,"['CREB', 'MAPKAPK2', 'S6', 'Frequency']",4
Fold 7,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 8,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 9,['S6'],1
Fold 10,"['CREB', 'MAPKAPK2', 'S6', 'Frequency']",4
Fold 11,['S6'],1
Fold 12,"['S6', 'Frequency']",2
Fold 13,['S6'],1
Fold 14,['S6'],1
Fold 15,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 16,['S6'],1
Fold 17,['S6'],1
Fold 18,"['MAPKAPK2', 'S6', 'Frequency']",3
Fold 19,['S6'],1
Fold 20,['S6'],1
Fold 21,['S6'],1
Fold 22,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",6
Fold 23,['S6'],1
Fold 24,['S6'],1
Fold 25,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 26,"['MAPKAPK2', 'S6', 'Frequency']",3
Fold 27,['S6'],1
Fold 28,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 29,['S6'],1
Fold 30,['S6'],1
Fold 31,"['S6', 'Frequency']",2
Fold 32,"['CREB', 'MAPKAPK2', 'S6', 'Frequency']",4
Fold 33,['S6'],1
Fold 34,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 35,"['CREB', 'NFkB', 'S6']",3
Fold 36,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 37,"['CREB', 'MAPKAPK2', 'S6', 'Frequency']",4
Fold 38,"['S6', 'Frequency']",2
Fold 39,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 40,['S6'],1
Fold 41,['S6'],1
Fold 42,"['S6', 'Frequency']",2
Fold 43,['S6'],1
Fold 44,['S6'],1
Fold 45,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 46,['S6'],1
Fold 47,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 48,['S6'],1
Fold 49,"['MAPKAPK2', 'S6', 'Frequency']",3
Fold 50,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",6
Fold 51,"['S6', 'Frequency']",2
Fold 52,['S6'],1
Fold 53,"['CREB', 'MAPKAPK2', 'S6', 'Frequency']",4
Fold 54,"['CREB', 'MAPKAPK2', 'S6', 'Frequency']",4
Fold 55,['S6'],1
Fold 56,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 57,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 58,['S6'],1
Fold 59,"['CREB', 'NFkB', 'S6']",3
Fold 60,"['S6', 'Frequency']",2
Fold 61,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 62,['S6'],1
Fold 63,"['CREB', 'NFkB', 'S6']",3
Fold 64,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 65,"['CREB', 'MAPKAPK2', 'S6', 'Frequency']",4
Fold 66,['S6'],1
Fold 67,"['S6', 'Frequency']",2
Fold 68,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 69,['S6'],1
Fold 70,['S6'],1
Fold 71,['S6'],1
Fold 72,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",6
Fold 73,['S6'],1
Fold 74,['S6'],1
Fold 75,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 76,['S6'],1
Fold 77,"['CREB', 'MAPKAPK2', 'S6', 'Frequency']",4
Fold 78,['S6'],1
Fold 79,"['MAPKAPK2', 'S6', 'Frequency']",3
Fold 80,['S6'],1
Fold 81,['S6'],1
Fold 82,['S6'],1
Fold 83,['S6'],1
Fold 84,"['S6', 'Frequency']",2
Fold 85,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 86,"['S6', 'Frequency']",2
Fold 87,['S6'],1
Fold 88,['S6'],1
Fold 89,['S6'],1
Fold 90,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 91,"['CREB', 'NFkB', 'S6']",3
Fold 92,"['CREB', 'MAPKAPK2', 'S6', 'Frequency']",4
Fold 93,['S6'],1
Fold 94,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 95,['S6'],1
Fold 96,"['MAPKAPK2', 'S6', 'Frequency']",3
Fold 97,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",6
Fold 98,"['CREB', 'MAPKAPK2', 'S6', 'Frequency']",4
Fold 99,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 100,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 101,['S6'],1
Fold 102,['S6'],1
Fold 103,['S6'],1
Fold 104,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'IkB', 'Frequency']",6
Fold 105,['S6'],1
Fold 106,"['S6', 'Frequency']",2
Fold 107,['S6'],1
Fold 108,"['CREB', 'MAPKAPK2', 'S6', 'Frequency']",4
Fold 109,['S6'],1
Fold 110,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
Fold 111,['S6'],1
Fold 112,"['CREB', 'MAPKAPK2', 'S6', 'Frequency']",4
Fold 113,"['CREB', 'MAPKAPK2', 'STAT3', 'S6', 'Frequency']",5
