,Max Proba
artificial.36,0.955
artificial.72,0.95
artificial.97,0.874
artificial.136,0.863
artificial.88,0.86
artificial.41,0.859
artificial.92,0.778
artificial.62,0.724
artificial.107,0.698
artificial.9,0.681
artificial.11,0.681
artificial.134,0.675
artificial.27,0.583
artificial.143,0.48
artificial.77,0.462
artificial.44,0.439
artificial.93,0.434
artificial.127,0.414
artificial.141,0.405
artificial.26,0.404
artificial.120,0.388
artificial.57,0.37
artificial.125,0.352
artificial.129,0.348
artificial.106,0.311
artificial.119,0.294
artificial.33,0.278
artificial.149,0.27
artificial.158,0.267
artificial.95,0.262
artificial.86,0.26
artificial.18,0.256
artificial.74,0.254
artificial.66,0.246
artificial.29,0.225
artificial.48,0.219
artificial.55,0.218
artificial.51,0.217
artificial.124,0.207
artificial.128,0.203
artificial.91,0.2
artificial.101,0.186
artificial.8,0.182
artificial.121,0.18
artificial.133,0.179
artificial.2,0.178
artificial.123,0.17
artificial.99,0.164
artificial.111,0.152
artificial.145,0.139
artificial.69,0.138
artificial.110,0.133
artificial.56,0.133
artificial.25,0.129
artificial.38,0.127
artificial.30,0.119
artificial.139,0.119
artificial.103,0.118
artificial.96,0.114
artificial.151,0.112
artificial.122,0.098
artificial.138,0.097
artificial.40,0.096
artificial.114,0.087
artificial.115,0.08
artificial.60,0.073
artificial.71,0.069
artificial.152,0.063
artificial.113,0.058
artificial.100,0.057
artificial.117,0.054
artificial.156,0.053
artificial.132,0.053
artificial.75,0.05
artificial.42,0.05
artificial.118,0.049
artificial.59,0.047
artificial.34,0.044
artificial.137,0.04
artificial.83,0.038
artificial.61,0.034
artificial.70,0.034
artificial.21,0.033
artificial.3,0.033
artificial.67,0.032
artificial.108,0.032
artificial.39,0.031
artificial.148,0.03
artificial.130,0.027
artificial.53,0.024
artificial.87,0.022
artificial.135,0.019
artificial.32,0.019
artificial.24,0.019
artificial.153,0.018
artificial.155,0.016
artificial.76,0.016
artificial.144,0.015
artificial.28,0.015
artificial.147,0.014
artificial.47,0.012
artificial.14,0.012
artificial.68,0.011
artificial.43,0.01
artificial.16,0.01
artificial.81,0.01
artificial.73,0.009
artificial.89,0.009
artificial.49,0.008
artificial.1,0.007
artificial.105,0.007
artificial.7,0.007
artificial.65,0.007
artificial.6,0.005
artificial.131,0.005
artificial.19,0.005
artificial.54,0.004
artificial.90,0.004
artificial.15,0.004
artificial.37,0.004
artificial.112,0.004
artificial.50,0.003
artificial.78,0.003
artificial.64,0.002
artificial.52,0.002
artificial.109,0.002
artificial.126,0.002
artificial.146,0.002
artificial.12,0.002
artificial.154,0.002
artificial.142,0.001
artificial.10,0.001
artificial.17,0.001
artificial.45,0.001
artificial.46,0.001
artificial.79,0.001
artificial.84,0.001
artificial.13,0.0
artificial.157,0.0
artificial.4,0.0
artificial.5,0.0
artificial.104,0.0
artificial.102,0.0
artificial.116,0.0
artificial.98,0.0
artificial.150,0.0
artificial.94,0.0
artificial.85,0.0
artificial.58,0.0
artificial.82,0.0
artificial.20,0.0
artificial.63,0.0
artificial.22,0.0
artificial.140,0.0
artificial.23,0.0
artificial.31,0.0
artificial.35,0.0
artificial.80,0.0
