,Max Proba
gdTcells_Frequency,1.0
MDSC_CREB,1.0
CD41hiCD61hiPLT_p38,1.0
CD41hiCD61hiPLT_S6,1.0
CD8Tem_Frequency,1.0
CD4Tem_Frequency,1.0
CD62LpImmatureNeutrophils_Frequency,1.0
CD62LnAgedNeutrophils_p38,0.996
MDSC_Frequency,0.124
CCR2nncMC_Frequency,0.002
mDC_STAT3,0.0
mDC_Frequency,0.0
MDSC_p38,0.0
MDSC_STAT3,0.0
MDSC_MAPKAPK2,0.0
Th1mem_STAT3,0.0
NKT_Frequency,0.0
mDC_CREB,0.0
Th1naive_CREB,0.0
Th1naive_p38,0.0
Th1naive_STAT3,0.0
Th1naive_MAPKAPK2,0.0
Tregmem_Frequency,0.0
Tregnaive_STAT3,0.0
mDC_p38,0.0
Bcells_p38,0.0
intMC_Frequency,0.0
CD4Tnaive_STAT3,0.0
CCR2pcMC_CREB,0.0
CCR2pcMC_p38,0.0
CCR2pcMC_MAPKAPK2,0.0
CCR2pcMC_Frequency,0.0
CD4Tcm_STAT3,0.0
CD4Tcm_Frequency,0.0
CD4Tnaive_Frequency,0.0
intMC_p38,0.0
CD56dimCD16pNKcells_Frequency,0.0
CD8Tcm_Frequency,0.0
CD8Tnaive_Frequency,0.0
CD8Trm_Frequency,0.0
Bcells_Frequency,0.0
intMC_CREB,0.0
Tregnaive_IkB,0.0
