,C'=' 0.053,C'=' 0.633,C'=' 1.213,C'=' 1.793,C'=' 2.373,C'=' 2.953,C'=' 3.533,C'=' 4.113,C'=' 4.693,C'=' 5.273
artificial.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.2,0.0,0.631,0.711,0.718,0.742,0.751,0.745,0.758,0.762,0.769
artificial.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.4,0.0,0.0,0.009,0.009,0.009,0.009,0.01,0.011,0.01,0.01
artificial.5,0.0,0.194,0.234,0.252,0.269,0.285,0.289,0.285,0.293,0.302
artificial.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.002,0.004
artificial.10,0.0,0.451,0.431,0.444,0.444,0.439,0.448,0.45,0.461,0.469
artificial.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.13,0.0,0.0,0.003,0.007,0.007,0.007,0.007,0.008,0.007,0.007
artificial.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.15,0.0,0.729,0.774,0.787,0.79,0.795,0.801,0.804,0.813,0.816
artificial.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.17,0.0,0.02,0.025,0.025,0.024,0.023,0.021,0.021,0.017,0.016
artificial.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.19,0.0,0.0,0.0,0.0,0.009,0.009,0.009,0.009,0.007,0.009
artificial.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.21,0.0,0.0,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006
artificial.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.29,0.0,0.137,0.189,0.208,0.212,0.217,0.218,0.224,0.231,0.232
artificial.30,0.0,0.33,0.353,0.385,0.4,0.409,0.415,0.422,0.422,0.425
artificial.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.0,0.007,0.011,0.013,0.013,0.013,0.013,0.014,0.013,0.014
artificial.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.36,0.0,0.267,0.402,0.438,0.464,0.481,0.504,0.514,0.515,0.528
artificial.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.43,0.0,0.099,0.142,0.173,0.177,0.189,0.201,0.216,0.224,0.235
artificial.44,0.0,0.006,0.016,0.016,0.033,0.038,0.039,0.04,0.042,0.042
artificial.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.47,0.0,0.0,0.015,0.015,0.015,0.016,0.017,0.02,0.018,0.016
artificial.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.49,0.0,0.393,0.332,0.333,0.333,0.331,0.328,0.34,0.339,0.339
artificial.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.51,0.0,0.009,0.02,0.026,0.037,0.04,0.043,0.045,0.046,0.046
artificial.52,0.0,0.662,0.657,0.643,0.629,0.63,0.63,0.627,0.62,0.625
artificial.53,0.0,0.031,0.058,0.066,0.072,0.073,0.079,0.084,0.09,0.095
artificial.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.003,0.002
artificial.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.56,0.0,0.69,0.733,0.765,0.771,0.781,0.786,0.794,0.795,0.793
artificial.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.58,0.0,0.092,0.085,0.087,0.086,0.082,0.088,0.087,0.09,0.092
artificial.59,0.0,0.057,0.078,0.076,0.079,0.09,0.096,0.104,0.115,0.121
artificial.60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.62,0.0,0.018,0.018,0.022,0.023,0.028,0.032,0.035,0.035,0.037
artificial.63,0.0,0.075,0.107,0.111,0.113,0.111,0.112,0.103,0.106,0.104
artificial.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.65,0.0,0.059,0.081,0.095,0.107,0.115,0.121,0.127,0.129,0.132
artificial.66,0.0,0.0,0.0,0.0,0.005,0.007,0.007,0.01,0.01,0.012
artificial.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.68,0.0,0.09,0.135,0.145,0.149,0.157,0.165,0.173,0.169,0.169
artificial.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
