,Max Proba
Th1mem_S6,0.782
Th1naive_CREB,0.726
CCR2pcMC_Frequency,0.723
CD62LnAgedNeutrophils_S6,0.671
CCR2nncMC_Frequency,0.659
Th1naive_S6,0.636
CD4Tnaive_Frequency,0.6
Bcells_S6,0.559
CCR2nncMC_MAPKAPK2,0.534
mDC_S6,0.521
CD62LpImmatureNeutrophils_S6,0.501
CCR2nncMC_NFkB,0.49
CD56brightCD16nNKcells_Frequency,0.471
gdTcells_Frequency,0.459
MDSC_Frequency,0.452
CD62LpImmatureNeutrophils_Frequency,0.444
mDC_Frequency,0.439
CD56dimCD16pNKcells_Frequency,0.42
Th1naive_MAPKAPK2,0.408
CD8Tnaive_Frequency,0.38
Th1naive_STAT6,0.316
CD61pCD41pPLT_CREB,0.314
MDSC_S6,0.29
CD61pCD41pPLT_STAT3,0.289
CCR2pcMC_S6,0.288
CD4Trm_STAT6,0.269
CCR2nncMC_S6,0.263
intMC_S6,0.26
mDC_STAT3,0.242
Tregnaive_STAT6,0.242
pDC_S6,0.238
CCR2nncMC_CREB,0.225
Th1naive_IkB,0.211
pDC_IkB,0.2
Bcells_Frequency,0.192
CD4Trm_STAT5,0.19
CD4Trm_Frequency,0.186
Th1naive_ERK,0.175
CD61pCD41pPLT_S6,0.165
MDSC_STAT3,0.146
CD62LpImmatureNeutrophils_IkB,0.137
Tregnaive_ERK,0.133
CD4Tcm_Frequency,0.125
CD61pCD41pPLT_IkB,0.122
CD62LnAgedNeutrophils_Frequency,0.117
Th1naive_STAT5,0.114
CD4Trm_MAPKAPK2,0.098
CD8Tnaive_STAT5,0.094
CD8Tcm_Frequency,0.092
CD4Tem_STAT5,0.092
CD62LnAgedNeutrophils_CREB,0.091
Th1mem_STAT6,0.089
CCR2pcMC_STAT3,0.088
CD4Tnaive_STAT3,0.085
CD8Tcm_STAT5,0.084
CD62LnAgedNeutrophils_IkB,0.084
pDC_STAT3,0.083
CD62LnAgedNeutrophils_STAT5,0.081
Th1naive_STAT3,0.076
CD62LpImmatureNeutrophils_CREB,0.074
NKT_STAT6,0.074
intMC_STAT3,0.067
gdTcells_NFkB,0.063
CD8Tem_Frequency,0.062
CD4Tcm_STAT5,0.062
CD62LnAgedNeutrophils_STAT3,0.061
gdTcells_MAPKAPK2,0.057
Tregnaive_STAT5,0.057
CD8Tnaive_CREB,0.055
gdTcells_STAT6,0.055
CD56brightCD16nNKcells_CREB,0.053
CD4Tem_Frequency,0.053
pDC_Frequency,0.052
Th1mem_CREB,0.05
CD4Tnaive_STAT5,0.049
CD8Trm_Frequency,0.048
CD8Tnaive_STAT3,0.046
intMC_Frequency,0.042
NKT_CREB,0.041
CD4Trm_NFkB,0.038
Tregnaive_Frequency,0.031
CD4Tcm_STAT3,0.029
Th1mem_NFkB,0.029
Tregmem_Frequency,0.028
Th1mem_STAT5,0.026
CD8Tcm_STAT3,0.025
CD41hiCD61hiPLT_p38,0.023
Tregnaive_NFkB,0.022
CD62LpImmatureNeutrophils_STAT3,0.021
CD41hiCD61hiPLT_MAPKAPK2,0.019
NKT_MAPKAPK2,0.019
CD8Tnaive_NFkB,0.019
CD56brightCD16nNKcells_MAPKAPK2,0.018
NKT_STAT3,0.015
Th1mem_STAT3,0.014
Tregnaive_MAPKAPK2,0.014
CD4Trm_CREB,0.014
mDC_IkB,0.014
Th1mem_IkB,0.013
Th1naive_NFkB,0.013
NKT_Frequency,0.011
CCR2nncMC_STAT3,0.007
pDC_CREB,0.007
Tregnaive_STAT3,0.006
CD62LnAgedNeutrophils_MAPKAPK2,0.004
CD56dimCD16pNKcells_MAPKAPK2,0.004
CD4Tnaive_NFkB,0.003
NKT_NFkB,0.003
Th1naive_p38,0.003
Tregmem_STAT3,0.003
Bcells_MAPKAPK2,0.002
CD8Tcm_CREB,0.002
intMC_MAPKAPK2,0.002
CD4Trm_IkB,0.001
CD4Trm_STAT3,0.001
Tregnaive_IkB,0.0
MDSC_CREB,0.0
MDSC_p38,0.0
pDC_MAPKAPK2,0.0
mDC_MAPKAPK2,0.0
Th1mem_p38,0.0
Tregnaive_p38,0.0
Th1mem_MAPKAPK2,0.0
MDSC_IkB,0.0
pDC_NFkB,0.0
Tregmem_MAPKAPK2,0.0
MDSC_NFkB,0.0
MDSC_MAPKAPK2,0.0
Tregmem_NFkB,0.0
Tregmem_IkB,0.0
NKT_p38,0.0
pDC_p38,0.0
NKT_IkB,0.0
Tregmem_p38,0.0
Bcells_CREB,0.0
