,Max Proba
CCR2nncMC_S6,0.347
CCR2nncMC_NFkB,0.253
CD4Trm_STAT6,0.245
CD4Trm_Frequency,0.234
CD62LpImmatureNeutrophils_IkB,0.232
intMC_S6,0.177
CD56brightCD16nNKcells_Frequency,0.14
CD4Tnaive_Frequency,0.105
CD56dimCD16pNKcells_Frequency,0.1
mDC_S6,0.089
CCR2pcMC_Frequency,0.088
pDC_IkB,0.085
CD4Tem_Frequency,0.079
Th1mem_ERK,0.079
CCR2nncMC_Frequency,0.078
CCR2pcMC_NFkB,0.076
CD41hiCD61hiPLT_MAPKAPK2,0.075
Tregnaive_STAT5,0.072
CD62LnAgedNeutrophils_STAT3,0.069
Th1naive_S6,0.065
CD62LnAgedNeutrophils_S6,0.059
CD8Tcm_CREB,0.059
Th1naive_STAT5,0.058
mDC_NFkB,0.057
CD62LpImmatureNeutrophils_S6,0.056
Th1mem_S6,0.054
CD61pCD41pPLT_STAT3,0.054
MDSC_Frequency,0.053
CD8Trm_Frequency,0.048
CD4Trm_STAT5,0.046
Th1mem_IkB,0.044
CD8Tnaive_NFkB,0.041
Tregnaive_ERK,0.04
gdTcells_NFkB,0.035
MDSC_S6,0.03
gdTcells_Frequency,0.03
CCR2pcMC_S6,0.029
CCR2nncMC_CREB,0.028
CD8Tnaive_STAT5,0.027
Tregnaive_Frequency,0.026
CD8Tcm_Frequency,0.025
Th1mem_CREB,0.024
Bcells_Frequency,0.023
CD41hiCD61hiPLT_S6,0.023
CD61pCD41pPLT_S6,0.022
Th1naive_p38,0.022
Th1naive_CREB,0.02
CD62LpImmatureNeutrophils_Frequency,0.018
CD4Tnaive_STAT5,0.018
CCR2nncMC_STAT3,0.016
CD62LnAgedNeutrophils_IkB,0.015
Th1naive_STAT3,0.015
CD4Tcm_Frequency,0.014
CCR2pcMC_MAPKAPK2,0.014
CD41hiCD61hiPLT_p38,0.014
CD56dimCD16pNKcells_CREB,0.014
CD8Tnaive_Frequency,0.013
CD62LpImmatureNeutrophils_CREB,0.012
Th1mem_STAT5,0.012
Th1naive_STAT6,0.012
Th1mem_p38,0.011
Th1naive_NFkB,0.011
intMC_Frequency,0.011
NKT_CREB,0.011
NKT_STAT6,0.01
CD56brightCD16nNKcells_NFkB,0.01
gdTcells_CREB,0.01
mDC_Frequency,0.01
CD8Tcm_STAT3,0.01
Th1naive_MAPKAPK2,0.009
Th1mem_STAT6,0.009
CD56brightCD16nNKcells_CREB,0.009
mDC_MAPKAPK2,0.009
CD4Tcm_STAT5,0.009
gdTcells_IkB,0.009
Th1naive_ERK,0.008
CD62LpImmatureNeutrophils_STAT3,0.008
gdTcells_STAT6,0.007
CD8Trm_CREB,0.007
Th1mem_NFkB,0.007
intMC_CREB,0.007
CD61pCD41pPLT_IkB,0.007
CD4Tem_STAT3,0.006
Tregnaive_STAT3,0.006
CD4Tem_STAT5,0.006
CD8Tem_CREB,0.005
Bcells_S6,0.004
mDC_STAT3,0.004
CCR2pcMC_ERK,0.004
CD61pCD41pPLT_NFkB,0.004
CD4Trm_CREB,0.004
CD8Tnaive_STAT3,0.004
CD8Tcm_STAT5,0.004
CCR2pcMC_CREB,0.003
Th1mem_MAPKAPK2,0.003
Tregmem_Frequency,0.003
mDC_IkB,0.003
pDC_S6,0.003
Th1mem_STAT3,0.002
MDSC_ERK,0.002
Tregmem_STAT3,0.002
Th1naive_IkB,0.002
mDC_ERK,0.002
pDC_CREB,0.002
NKT_Frequency,0.002
Tregnaive_IkB,0.002
CD8Tnaive_CREB,0.002
CD62LnAgedNeutrophils_MAPKAPK2,0.002
intMC_IkB,0.002
CD4Trm_IkB,0.002
CD62LnAgedNeutrophils_CREB,0.002
CD62LnAgedNeutrophils_Frequency,0.002
CD4Tnaive_STAT3,0.002
CD4Trm_NFkB,0.002
CD8Trm_NFkB,0.002
MDSC_IkB,0.001
CD8Tem_Frequency,0.001
Bcells_NFkB,0.001
CD4Trm_STAT3,0.001
Tregnaive_NFkB,0.001
CD62LnAgedNeutrophils_p38,0.001
MDSC_CREB,0.001
pDC_Frequency,0.001
CD4Tem_NFkB,0.001
CD56brightCD16nNKcells_IkB,0.001
intMC_STAT3,0.001
CD4Tem_CREB,0.0
CCR2pcMC_IkB,0.0
CD4Tcm_NFkB,0.0
CCR2pcMC_STAT3,0.0
CCR2pcMC_p38,0.0
CD4Tnaive_IkB,0.0
CD4Tcm_IkB,0.0
CD4Tnaive_NFkB,0.0
CD4Tcm_STAT3,0.0
Tregmem_NFkB,0.0
CD4Tcm_CREB,0.0
CD4Tem_IkB,0.0
mDC_p38,0.0
CD56dimCD16pNKcells_NFkB,0.0
NKT_IkB,0.0
intMC_MAPKAPK2,0.0
intMC_ERK,0.0
MDSC_p38,0.0
MDSC_STAT3,0.0
intMC_NFkB,0.0
MDSC_MAPKAPK2,0.0
intMC_p38,0.0
NKT_NFkB,0.0
CD61pCD41pPLT_CREB,0.0
CD8Tnaive_IkB,0.0
pDC_STAT3,0.0
CD8Tem_NFkB,0.0
CD8Tem_IkB,0.0
CD8Tcm_NFkB,0.0
CD8Tcm_IkB,0.0
mDC_CREB,0.0
Bcells_CREB,0.0
