,Max Proba
artificial.52,0.422
artificial.92,0.346
artificial.79,0.248
artificial.44,0.198
artificial.95,0.193
artificial.91,0.193
artificial.133,0.146
artificial.21,0.129
artificial.135,0.111
artificial.27,0.107
artificial.10,0.105
artificial.146,0.095
artificial.23,0.084
artificial.62,0.084
artificial.61,0.07
artificial.59,0.069
artificial.94,0.06
artificial.136,0.057
artificial.38,0.038
artificial.41,0.038
artificial.100,0.032
artificial.150,0.032
artificial.42,0.028
artificial.97,0.028
artificial.127,0.026
artificial.81,0.024
artificial.132,0.021
artificial.34,0.021
artificial.47,0.021
artificial.88,0.019
artificial.39,0.018
artificial.76,0.017
artificial.109,0.015
artificial.121,0.015
artificial.49,0.014
artificial.131,0.014
artificial.60,0.014
artificial.156,0.013
artificial.11,0.013
artificial.126,0.013
artificial.82,0.012
artificial.35,0.012
artificial.2,0.012
artificial.122,0.012
artificial.145,0.012
artificial.107,0.011
artificial.152,0.011
artificial.8,0.011
artificial.51,0.01
artificial.106,0.01
artificial.123,0.01
artificial.29,0.009
artificial.153,0.009
artificial.143,0.009
artificial.30,0.009
artificial.16,0.008
artificial.15,0.008
artificial.33,0.008
artificial.56,0.008
artificial.157,0.007
artificial.87,0.007
artificial.74,0.007
artificial.105,0.007
artificial.55,0.007
artificial.58,0.006
artificial.151,0.006
artificial.32,0.006
artificial.50,0.006
artificial.70,0.006
artificial.86,0.006
artificial.148,0.005
artificial.54,0.005
artificial.138,0.005
artificial.12,0.005
artificial.66,0.005
artificial.63,0.005
artificial.77,0.005
artificial.14,0.005
artificial.5,0.005
artificial.93,0.003
artificial.3,0.003
artificial.7,0.003
artificial.158,0.003
artificial.155,0.003
artificial.73,0.003
artificial.65,0.002
artificial.99,0.002
artificial.142,0.002
artificial.134,0.002
artificial.137,0.002
artificial.101,0.002
artificial.117,0.002
artificial.22,0.002
artificial.147,0.002
artificial.112,0.002
artificial.104,0.001
artificial.115,0.001
artificial.111,0.001
artificial.46,0.001
artificial.113,0.001
artificial.45,0.001
artificial.4,0.001
artificial.43,0.001
artificial.110,0.001
artificial.96,0.001
artificial.116,0.001
artificial.118,0.001
artificial.154,0.001
artificial.130,0.0
artificial.125,0.0
artificial.141,0.0
artificial.124,0.0
artificial.129,0.0
artificial.140,0.0
artificial.120,0.0
artificial.149,0.0
artificial.139,0.0
artificial.128,0.0
artificial.144,0.0
artificial.1,0.0
artificial.119,0.0
artificial.25,0.0
artificial.48,0.0
artificial.40,0.0
artificial.37,0.0
artificial.36,0.0
artificial.31,0.0
artificial.28,0.0
artificial.26,0.0
artificial.24,0.0
artificial.114,0.0
artificial.20,0.0
artificial.19,0.0
artificial.18,0.0
artificial.17,0.0
artificial.13,0.0
artificial.9,0.0
artificial.6,0.0
artificial.53,0.0
artificial.57,0.0
artificial.64,0.0
artificial.67,0.0
artificial.108,0.0
artificial.103,0.0
artificial.102,0.0
artificial.98,0.0
artificial.90,0.0
artificial.89,0.0
artificial.85,0.0
artificial.84,0.0
artificial.83,0.0
artificial.78,0.0
artificial.75,0.0
artificial.72,0.0
artificial.71,0.0
artificial.69,0.0
artificial.68,0.0
artificial.80,0.0
