,Max Proba
artificial.88,0.558
artificial.39,0.521
artificial.144,0.484
artificial.146,0.43
artificial.169,0.382
artificial.59,0.37
artificial.36,0.362
artificial.49,0.353
artificial.65,0.337
artificial.170,0.315
artificial.45,0.314
artificial.82,0.29
artificial.149,0.261
artificial.43,0.227
artificial.4,0.226
artificial.30,0.193
artificial.121,0.192
artificial.129,0.19
artificial.3,0.178
artificial.35,0.175
artificial.64,0.174
artificial.104,0.165
artificial.26,0.152
artificial.56,0.139
artificial.96,0.137
artificial.31,0.133
artificial.116,0.126
artificial.115,0.123
artificial.13,0.123
artificial.62,0.121
artificial.140,0.108
artificial.118,0.108
artificial.119,0.107
artificial.38,0.092
artificial.67,0.089
artificial.72,0.084
artificial.174,0.079
artificial.97,0.079
artificial.80,0.075
artificial.101,0.069
artificial.176,0.066
artificial.182,0.065
artificial.102,0.065
artificial.175,0.065
artificial.173,0.062
artificial.161,0.061
artificial.122,0.053
artificial.25,0.052
artificial.143,0.051
artificial.61,0.05
artificial.157,0.048
artificial.160,0.046
artificial.172,0.04
artificial.141,0.039
artificial.60,0.038
artificial.20,0.038
artificial.22,0.038
artificial.15,0.036
artificial.107,0.035
artificial.91,0.032
artificial.75,0.031
artificial.179,0.03
artificial.40,0.029
artificial.58,0.027
artificial.156,0.026
artificial.77,0.026
artificial.1,0.026
artificial.8,0.025
artificial.84,0.021
artificial.66,0.021
artificial.14,0.02
artificial.152,0.019
artificial.57,0.019
artificial.9,0.018
artificial.178,0.017
artificial.85,0.017
artificial.47,0.016
artificial.41,0.015
artificial.124,0.015
artificial.155,0.015
artificial.63,0.014
artificial.32,0.013
artificial.159,0.013
artificial.99,0.011
artificial.55,0.011
artificial.151,0.011
artificial.27,0.009
artificial.73,0.009
artificial.181,0.009
artificial.165,0.008
artificial.18,0.006
artificial.94,0.006
artificial.120,0.006
artificial.78,0.006
artificial.2,0.006
artificial.69,0.005
artificial.112,0.005
artificial.123,0.005
artificial.153,0.005
artificial.145,0.004
artificial.131,0.004
artificial.34,0.004
artificial.137,0.004
artificial.177,0.004
artificial.148,0.004
artificial.79,0.004
artificial.135,0.003
artificial.147,0.003
artificial.95,0.003
artificial.10,0.003
artificial.171,0.003
artificial.180,0.003
artificial.52,0.003
artificial.50,0.003
artificial.83,0.003
artificial.33,0.002
artificial.154,0.002
artificial.163,0.002
artificial.162,0.002
artificial.68,0.002
artificial.125,0.002
artificial.37,0.002
artificial.76,0.002
artificial.53,0.002
artificial.117,0.002
artificial.110,0.002
artificial.133,0.001
artificial.70,0.001
artificial.81,0.001
artificial.166,0.001
artificial.109,0.001
artificial.136,0.001
artificial.46,0.001
artificial.42,0.001
artificial.128,0.001
artificial.134,0.0
artificial.11,0.0
artificial.93,0.0
artificial.90,0.0
artificial.89,0.0
artificial.164,0.0
artificial.127,0.0
artificial.167,0.0
artificial.168,0.0
artificial.12,0.0
artificial.87,0.0
artificial.51,0.0
artificial.86,0.0
artificial.54,0.0
artificial.126,0.0
artificial.7,0.0
artificial.6,0.0
artificial.114,0.0
artificial.74,0.0
artificial.5,0.0
artificial.71,0.0
artificial.16,0.0
artificial.158,0.0
artificial.111,0.0
artificial.17,0.0
artificial.132,0.0
artificial.113,0.0
artificial.138,0.0
artificial.139,0.0
artificial.28,0.0
artificial.130,0.0
artificial.142,0.0
artificial.24,0.0
artificial.23,0.0
artificial.108,0.0
artificial.21,0.0
artificial.44,0.0
artificial.106,0.0
artificial.19,0.0
artificial.150,0.0
artificial.105,0.0
artificial.29,0.0
artificial.103,0.0
artificial.48,0.0
artificial.100,0.0
artificial.98,0.0
artificial.92,0.0
