,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
artificial.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.3,0.0,0.057,0.064,0.067,0.068,0.08,0.075,0.074,0.075,0.074
artificial.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.003,0.004
artificial.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.7,0.0,0.01,0.021,0.021,0.022,0.026,0.028,0.033,0.035,0.039
artificial.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
artificial.17,0.0,0.553,0.562,0.567,0.559,0.56,0.548,0.535,0.548,0.556
artificial.18,0.0,0.0,0.001,0.003,0.003,0.002,0.003,0.003,0.003,0.003
artificial.19,0.0,0.064,0.095,0.099,0.101,0.114,0.113,0.119,0.121,0.123
artificial.20,0.0,0.068,0.079,0.105,0.122,0.143,0.143,0.153,0.161,0.168
artificial.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.22,0.0,0.172,0.225,0.239,0.225,0.232,0.234,0.245,0.264,0.262
artificial.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.24,0.0,0.446,0.503,0.51,0.51,0.527,0.541,0.55,0.556,0.56
artificial.25,0.0,0.042,0.048,0.047,0.046,0.049,0.053,0.057,0.056,0.057
artificial.26,0.0,0.0,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
artificial.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.31,0.0,0.027,0.055,0.068,0.052,0.055,0.056,0.056,0.057,0.062
artificial.32,0.0,0.019,0.025,0.025,0.025,0.03,0.031,0.03,0.033,0.036
artificial.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.35,0.0,0.0,0.004,0.004,0.01,0.01,0.01,0.011,0.011,0.012
artificial.36,0.0,0.151,0.246,0.326,0.337,0.364,0.388,0.389,0.413,0.422
