,Fold selected features,Fold nb of features
Fold 0,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'pDC_STAT5', 'Th1mem_STAT6', 'Tregnaive_STAT6']",5
Fold 1,"['CD4Tnaive_Frequency', 'CD62LnAgedNeutrophils_S6']",2
Fold 2,"['CD4Tnaive_Frequency', 'pDC_MAPKAPK2', 'Th1mem_STAT6', 'Tregnaive_STAT5']",4
Fold 3,"['CD4Tnaive_Frequency', 'pDC_STAT5', 'Th1mem_STAT6']",3
Fold 4,"['CD4Tnaive_Frequency', 'pDC_STAT5', 'Tregnaive_STAT6']",3
Fold 5,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'pDC_STAT5']",3
Fold 6,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'pDC_STAT5']",3
Fold 7,"['CD4Tnaive_Frequency', 'pDC_STAT5']",2
Fold 8,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'pDC_STAT5']",5
Fold 9,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'pDC_STAT5', 'Th1mem_STAT6']",4
Fold 10,['CD4Tnaive_Frequency'],1
Fold 11,"['CD4Tnaive_Frequency', 'Th1mem_STAT6']",2
Fold 12,['CD4Tnaive_Frequency'],1
Fold 13,"['CCR2nncMC_MAPKAPK2', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD62LnAgedNeutrophils_S6']",4
Fold 14,"['Bcells_Frequency', 'CD4Tnaive_Frequency', 'Th1mem_STAT6']",3
Fold 15,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'pDC_STAT5', 'Th1mem_STAT6']",4
Fold 16,"['CD4Tnaive_Frequency', 'pDC_STAT5']",2
Fold 17,"['Bcells_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'pDC_STAT5']",4
Fold 18,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'pDC_STAT5']",4
Fold 19,"['CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'pDC_STAT5']",3
