,C'=' 0.053,C'=' 0.633,C'=' 1.213,C'=' 1.793,C'=' 2.373,C'=' 2.953,C'=' 3.533,C'=' 4.113,C'=' 4.693,C'=' 5.273
artificial.1,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.001
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
artificial.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.6,0.0,0.028,0.032,0.036,0.037,0.038,0.038,0.04,0.042,0.042
artificial.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.8,0.0,0.459,0.538,0.568,0.579,0.58,0.586,0.593,0.596,0.596
artificial.9,0.0,0.0,0.001,0.001,0.002,0.002,0.003,0.003,0.003,0.003
artificial.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.12,0.0,0.001,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.001
artificial.13,0.0,0.279,0.304,0.301,0.306,0.316,0.318,0.321,0.321,0.332
artificial.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.15,0.0,0.647,0.7,0.721,0.728,0.736,0.736,0.739,0.741,0.75
artificial.16,0.0,0.0,0.002,0.002,0.004,0.004,0.004,0.004,0.004,0.004
artificial.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.18,0.0,0.324,0.324,0.327,0.328,0.331,0.337,0.335,0.34,0.347
artificial.19,0.0,0.38,0.421,0.44,0.447,0.453,0.454,0.458,0.468,0.46
artificial.20,0.0,0.0,0.005,0.009,0.01,0.011,0.01,0.011,0.013,0.013
artificial.21,0.0,0.112,0.172,0.204,0.225,0.237,0.255,0.255,0.268,0.268
artificial.22,0.0,0.379,0.428,0.441,0.448,0.461,0.457,0.466,0.47,0.473
artificial.23,0.0,0.002,0.002,0.001,0.003,0.003,0.003,0.002,0.004,0.003
artificial.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.26,0.0,0.026,0.041,0.045,0.052,0.053,0.06,0.058,0.06,0.061
artificial.27,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001
artificial.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.29,0.0,0.084,0.1,0.106,0.113,0.122,0.124,0.132,0.134,0.141
artificial.30,0.0,0.026,0.029,0.032,0.036,0.036,0.035,0.036,0.039,0.038
artificial.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.001
artificial.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.35,0.0,0.002,0.004,0.004,0.005,0.007,0.007,0.009,0.008,0.009
artificial.36,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001
artificial.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.38,0.0,0.014,0.036,0.045,0.048,0.048,0.051,0.057,0.058,0.059
artificial.39,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001
artificial.40,0.0,0.002,0.01,0.014,0.015,0.015,0.017,0.016,0.018,0.019
artificial.41,0.0,0.039,0.047,0.051,0.054,0.055,0.056,0.057,0.059,0.057
artificial.42,0.0,0.073,0.091,0.098,0.106,0.112,0.115,0.123,0.123,0.126
artificial.43,0.0,0.006,0.01,0.011,0.011,0.012,0.012,0.012,0.012,0.012
artificial.44,0.0,0.082,0.102,0.11,0.114,0.12,0.126,0.129,0.132,0.134
artificial.45,0.0,0.071,0.099,0.111,0.121,0.127,0.131,0.131,0.137,0.142
artificial.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.47,0.0,0.034,0.046,0.053,0.058,0.057,0.058,0.062,0.065,0.062
artificial.48,0.0,0.007,0.006,0.005,0.004,0.004,0.004,0.005,0.005,0.004
artificial.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.52,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
artificial.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.55,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001
artificial.56,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.57,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.001
artificial.58,0.0,0.006,0.019,0.021,0.024,0.026,0.027,0.029,0.034,0.035
artificial.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.60,0.0,0.001,0.005,0.014,0.014,0.015,0.017,0.019,0.018,0.018
artificial.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.64,0.0,0.005,0.007,0.008,0.012,0.015,0.015,0.014,0.017,0.017
artificial.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.66,0.0,0.003,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005
artificial.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001
artificial.69,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.002
artificial.70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.71,0.0,0.006,0.009,0.01,0.012,0.017,0.018,0.019,0.019,0.021
artificial.72,0.0,0.76,0.784,0.779,0.784,0.783,0.784,0.786,0.796,0.795
artificial.73,0.0,0.039,0.042,0.046,0.048,0.05,0.052,0.053,0.053,0.053
artificial.74,0.0,0.004,0.006,0.007,0.008,0.009,0.009,0.009,0.009,0.009
artificial.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.77,0.0,0.0,0.0,0.003,0.004,0.003,0.004,0.004,0.006,0.008
artificial.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.79,0.0,0.005,0.01,0.011,0.012,0.013,0.014,0.013,0.012,0.013
artificial.80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0
artificial.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.83,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.84,0.0,0.167,0.218,0.236,0.248,0.252,0.255,0.26,0.26,0.267
artificial.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.86,0.0,0.026,0.032,0.035,0.036,0.036,0.038,0.039,0.04,0.042
artificial.87,0.0,0.096,0.147,0.163,0.176,0.18,0.186,0.188,0.187,0.193
artificial.88,0.0,0.302,0.3,0.294,0.297,0.3,0.299,0.303,0.309,0.312
artificial.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.90,0.0,0.013,0.014,0.013,0.015,0.015,0.015,0.017,0.017,0.017
artificial.91,0.0,0.0,0.001,0.003,0.003,0.003,0.003,0.003,0.003,0.003
artificial.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.93,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001
artificial.94,0.0,0.0,0.002,0.002,0.003,0.004,0.004,0.004,0.004,0.004
artificial.95,0.0,0.013,0.025,0.032,0.037,0.039,0.04,0.039,0.041,0.042
artificial.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.97,0.0,0.001,0.001,0.001,0.003,0.003,0.004,0.005,0.004,0.005
artificial.98,0.0,0.011,0.012,0.01,0.013,0.015,0.013,0.014,0.016,0.017
artificial.99,0.0,0.001,0.002,0.002,0.004,0.005,0.004,0.005,0.005,0.005
artificial.100,0.0,0.086,0.101,0.107,0.112,0.113,0.115,0.118,0.123,0.121
artificial.101,0.0,0.004,0.006,0.007,0.007,0.008,0.009,0.011,0.009,0.012
artificial.102,0.0,0.716,0.764,0.773,0.777,0.782,0.782,0.788,0.786,0.789
artificial.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.104,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001
artificial.105,0.0,0.004,0.011,0.014,0.015,0.016,0.018,0.018,0.021,0.021
artificial.106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.107,0.0,0.0,0.001,0.001,0.002,0.002,0.002,0.002,0.003,0.003
artificial.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.109,0.0,0.014,0.018,0.02,0.021,0.022,0.022,0.021,0.024,0.024
artificial.110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.112,0.0,0.414,0.474,0.492,0.503,0.504,0.519,0.514,0.52,0.526
artificial.113,0.0,0.124,0.147,0.145,0.156,0.157,0.161,0.163,0.165,0.17
artificial.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.115,0.0,0.04,0.063,0.07,0.076,0.078,0.08,0.078,0.079,0.08
artificial.116,0.0,0.005,0.007,0.007,0.009,0.008,0.007,0.008,0.008,0.008
artificial.117,0.0,0.01,0.017,0.023,0.024,0.026,0.033,0.036,0.039,0.04
