,Max Proba
artificial.111,1.0
artificial.95,1.0
artificial.143,0.983
artificial.100,0.935
artificial.39,0.931
artificial.126,0.884
artificial.30,0.851
artificial.158,0.822
artificial.61,0.815
artificial.54,0.754
artificial.50,0.713
artificial.52,0.708
artificial.44,0.681
artificial.1,0.664
artificial.8,0.656
artificial.122,0.603
artificial.150,0.572
artificial.90,0.556
artificial.86,0.551
artificial.116,0.508
artificial.49,0.483
artificial.73,0.475
artificial.138,0.469
artificial.42,0.441
artificial.15,0.344
artificial.94,0.324
artificial.23,0.32
artificial.58,0.306
artificial.63,0.293
artificial.25,0.293
artificial.131,0.219
artificial.59,0.203
artificial.133,0.196
artificial.123,0.183
artificial.113,0.181
artificial.60,0.171
artificial.62,0.158
artificial.154,0.155
artificial.51,0.154
artificial.124,0.148
artificial.14,0.14
artificial.112,0.132
artificial.12,0.128
artificial.10,0.126
artificial.37,0.114
artificial.35,0.105
artificial.20,0.101
artificial.147,0.094
artificial.26,0.09
artificial.132,0.089
artificial.41,0.088
artificial.89,0.076
artificial.104,0.074
artificial.78,0.071
artificial.29,0.069
artificial.152,0.069
artificial.11,0.064
artificial.127,0.062
artificial.149,0.057
artificial.27,0.052
artificial.155,0.051
artificial.106,0.048
artificial.5,0.048
artificial.3,0.048
artificial.34,0.047
artificial.48,0.045
artificial.109,0.042
artificial.145,0.038
artificial.87,0.038
artificial.2,0.036
artificial.151,0.028
artificial.136,0.026
artificial.96,0.019
artificial.146,0.012
artificial.79,0.009
artificial.88,0.009
artificial.53,0.009
artificial.101,0.008
artificial.144,0.008
artificial.102,0.005
artificial.77,0.005
artificial.105,0.005
artificial.21,0.003
artificial.74,0.003
artificial.125,0.002
artificial.83,0.002
artificial.4,0.0
artificial.36,0.0
artificial.135,0.0
artificial.134,0.0
artificial.45,0.0
artificial.33,0.0
artificial.43,0.0
artificial.38,0.0
artificial.130,0.0
artificial.129,0.0
artificial.128,0.0
artificial.40,0.0
artificial.13,0.0
artificial.70,0.0
artificial.140,0.0
artificial.137,0.0
artificial.32,0.0
artificial.157,0.0
artificial.156,0.0
artificial.17,0.0
artificial.18,0.0
artificial.153,0.0
artificial.19,0.0
artificial.22,0.0
artificial.148,0.0
artificial.24,0.0
artificial.28,0.0
artificial.31,0.0
artificial.142,0.0
artificial.141,0.0
artificial.120,0.0
artificial.139,0.0
artificial.121,0.0
artificial.114,0.0
artificial.119,0.0
artificial.85,0.0
artificial.93,0.0
artificial.92,0.0
artificial.91,0.0
artificial.65,0.0
artificial.66,0.0
artificial.16,0.0
artificial.67,0.0
artificial.84,0.0
artificial.118,0.0
artificial.82,0.0
artificial.81,0.0
artificial.68,0.0
artificial.76,0.0
artificial.75,0.0
artificial.69,0.0
artificial.72,0.0
artificial.64,0.0
artificial.7,0.0
artificial.97,0.0
artificial.98,0.0
artificial.117,0.0
artificial.46,0.0
artificial.115,0.0
artificial.71,0.0
artificial.47,0.0
artificial.9,0.0
artificial.110,0.0
artificial.55,0.0
artificial.108,0.0
artificial.107,0.0
artificial.56,0.0
artificial.57,0.0
artificial.103,0.0
artificial.6,0.0
artificial.99,0.0
artificial.80,0.0
