,Max Proba
CCR2nncMC_Frequency,1.0
Th1naive_S6,1.0
Th1mem_S6,1.0
CD4Tnaive_Frequency,1.0
CCR2pcMC_Frequency,1.0
Th1naive_CREB,1.0
CCR2nncMC_NFkB,1.0
CCR2nncMC_MAPKAPK2,1.0
CD62LnAgedNeutrophils_S6,0.997
MDSC_Frequency,0.98
mDC_S6,0.972
Bcells_S6,0.93
mDC_Frequency,0.925
Th1naive_MAPKAPK2,0.908
CD61pCD41pPLT_STAT3,0.9
CD4Trm_STAT6,0.898
CD56dimCD16pNKcells_Frequency,0.891
CD56brightCD16nNKcells_Frequency,0.889
gdTcells_Frequency,0.88
CD61pCD41pPLT_CREB,0.846
MDSC_S6,0.788
Th1naive_IkB,0.786
CCR2pcMC_S6,0.739
intMC_S6,0.736
Th1naive_STAT6,0.697
CCR2nncMC_CREB,0.682
CD62LpImmatureNeutrophils_S6,0.608
CD62LpImmatureNeutrophils_Frequency,0.538
CD4Trm_STAT5,0.516
CD62LpImmatureNeutrophils_IkB,0.503
mDC_STAT3,0.456
CD8Tnaive_Frequency,0.416
pDC_IkB,0.332
CCR2nncMC_S6,0.261
CD61pCD41pPLT_S6,0.258
Bcells_Frequency,0.218
CD4Trm_MAPKAPK2,0.216
Th1naive_STAT5,0.196
pDC_S6,0.182
CD62LnAgedNeutrophils_STAT3,0.162
CD62LpImmatureNeutrophils_CREB,0.138
CD61pCD41pPLT_IkB,0.111
MDSC_STAT3,0.1
Tregnaive_STAT6,0.081
CD8Tnaive_STAT5,0.062
Th1naive_ERK,0.051
CD62LnAgedNeutrophils_CREB,0.044
CCR2pcMC_STAT3,0.042
gdTcells_NFkB,0.041
CD4Tnaive_STAT3,0.024
CD4Trm_NFkB,0.023
CD4Tcm_Frequency,0.021
Tregnaive_ERK,0.021
CD62LnAgedNeutrophils_IkB,0.02
Th1naive_STAT3,0.019
CD62LpImmatureNeutrophils_STAT3,0.015
intMC_STAT3,0.013
Th1mem_NFkB,0.011
NKT_MAPKAPK2,0.011
CD4Tem_Frequency,0.011
intMC_Frequency,0.008
CD4Tem_STAT5,0.008
pDC_STAT3,0.008
Th1mem_STAT3,0.005
CD62LnAgedNeutrophils_Frequency,0.004
CD8Tcm_STAT5,0.003
CD56brightCD16nNKcells_CREB,0.002
mDC_CREB,0.0
mDC_p38,0.0
NKT_CREB,0.0
gdTcells_MAPKAPK2,0.0
intMC_IkB,0.0
mDC_IkB,0.0
MDSC_CREB,0.0
MDSC_MAPKAPK2,0.0
MDSC_NFkB,0.0
MDSC_IkB,0.0
intMC_p38,0.0
intMC_MAPKAPK2,0.0
mDC_NFkB,0.0
