,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
Bcells_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_Frequency,0.0,0.056,0.081,0.088,0.095,0.096,0.097,0.102,0.107,0.109
CCR2nncMC_CREB,0.0,0.049,0.059,0.062,0.063,0.063,0.067,0.067,0.067,0.068
CCR2nncMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2nncMC_S6,0.0,0.135,0.148,0.156,0.159,0.16,0.159,0.164,0.163,0.164
CCR2nncMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2nncMC_NFkB,0.0,0.016,0.023,0.026,0.028,0.027,0.031,0.031,0.034,0.031
CCR2nncMC_MAPKAPK2,0.0,0.022,0.036,0.037,0.038,0.04,0.035,0.037,0.039,0.037
CCR2nncMC_Frequency,0.0,0.039,0.038,0.037,0.035,0.036,0.039,0.039,0.037,0.039
CCR2pcMC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_S6,0.0,0.005,0.005,0.007,0.008,0.008,0.009,0.014,0.01,0.012
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_NFkB,0.0,0.005,0.006,0.007,0.007,0.008,0.009,0.008,0.009,0.009
CCR2pcMC_Frequency,0.0,0.077,0.084,0.081,0.081,0.088,0.088,0.087,0.088,0.09
CD41hiCD61hiPLT_p38,0.0,0.033,0.036,0.041,0.042,0.042,0.041,0.046,0.049,0.047
CD4Tcm_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_IkB,0.0,0.003,0.004,0.004,0.004,0.004,0.004,0.005,0.004,0.004
