,Fold selected features,Fold nb of features
Fold 100,"['STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 101,"['STAT5', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 102,"['p38', 'IkB', 'Frequency']",3
Fold 103,"['p38', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 104,"['p38', 'IkB', 'Frequency']",3
Fold 105,"['p38', 'IkB', 'NFkB', 'Frequency']",4
Fold 106,"['p38', 'IkB', 'NFkB', 'Frequency']",4
Fold 107,"['p38', 'Frequency']",2
Fold 108,"['STAT5', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 109,"['p38', 'IkB', 'Frequency']",3
Fold 110,"['p38', 'IkB', 'Frequency']",3
Fold 111,"['p38', 'Frequency']",2
Fold 112,"['p38', 'IkB', 'Frequency']",3
Fold 113,"['p38', 'Frequency']",2
Fold 114,"['STAT5', 'p38', 'IkB', 'Frequency']",4
Fold 115,['Frequency'],1
Fold 116,"['STAT5', 'p38', 'IkB', 'Frequency']",4
Fold 117,"['p38', 'IkB', 'Frequency']",3
Fold 118,"['STAT5', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 119,"['p38', 'IkB', 'Frequency']",3
Fold 120,"['STAT5', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 121,"['p38', 'Frequency']",2
Fold 122,"['STAT5', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 123,"['p38', 'IkB', 'NFkB', 'Frequency']",4
Fold 124,"['p38', 'IkB', 'NFkB', 'Frequency']",4
Fold 125,"['p38', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 126,"['STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 127,"['p38', 'IkB', 'Frequency']",3
Fold 128,"['p38', 'IkB', 'Frequency']",3
Fold 129,"['p38', 'IkB', 'Frequency']",3
Fold 130,"['p38', 'IkB', 'Frequency']",3
Fold 131,"['p38', 'Frequency']",2
Fold 132,"['p38', 'IkB', 'Frequency']",3
Fold 133,"['STAT5', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 134,"['p38', 'IkB', 'Frequency']",3
Fold 135,"['STAT5', 'p38', 'IkB', 'Frequency']",4
Fold 136,"['p38', 'IkB', 'Frequency']",3
Fold 137,"['p38', 'Frequency']",2
Fold 138,['Frequency'],1
Fold 139,"['STAT5', 'p38', 'IkB', 'Frequency']",4
Fold 140,"['p38', 'Frequency']",2
Fold 141,"['p38', 'IkB', 'Frequency']",3
Fold 142,"['STAT5', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 143,"['p38', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 144,"['STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 145,"['p38', 'IkB', 'Frequency']",3
Fold 146,"['STAT5', 'p38', 'IkB', 'Frequency']",4
Fold 147,"['p38', 'IkB', 'Frequency']",3
Fold 148,"['p38', 'IkB', 'NFkB', 'Frequency']",4
Fold 149,['Frequency'],1
Fold 150,"['p38', 'Frequency']",2
Fold 151,"['STAT5', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 152,"['STAT5', 'p38', 'IkB', 'Frequency']",4
Fold 153,"['p38', 'IkB', 'NFkB', 'Frequency']",4
Fold 154,"['p38', 'Frequency']",2
Fold 155,"['p38', 'IkB', 'Frequency']",3
Fold 156,"['p38', 'IkB', 'Frequency']",3
Fold 157,"['STAT5', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 158,"['p38', 'IkB', 'Frequency']",3
Fold 159,"['p38', 'IkB', 'Frequency']",3
Fold 160,"['p38', 'Frequency']",2
Fold 161,"['p38', 'IkB', 'Frequency']",3
Fold 162,"['STAT5', 'p38', 'IkB', 'Frequency']",4
Fold 163,"['STAT5', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 164,"['p38', 'IkB', 'Frequency']",3
Fold 165,"['p38', 'IkB', 'NFkB', 'Frequency']",4
Fold 166,"['p38', 'IkB', 'Frequency']",3
Fold 167,['Frequency'],1
Fold 168,"['STAT5', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 169,"['p38', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 170,"['p38', 'IkB', 'Frequency']",3
Fold 171,"['p38', 'IkB', 'NFkB', 'Frequency']",4
Fold 172,"['p38', 'Frequency']",2
Fold 173,"['p38', 'IkB', 'Frequency']",3
Fold 174,"['STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 175,"['p38', 'IkB', 'Frequency']",3
Fold 176,"['p38', 'Frequency']",2
Fold 177,"['p38', 'IkB', 'Frequency']",3
Fold 178,"['STAT5', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 179,"['STAT5', 'p38', 'IkB', 'Frequency']",4
Fold 180,"['p38', 'IkB', 'Frequency']",3
Fold 181,"['p38', 'IkB', 'NFkB', 'Frequency']",4
Fold 182,"['STAT5', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 183,"['p38', 'IkB', 'Frequency']",3
Fold 184,"['STAT5', 'p38', 'IkB', 'Frequency']",4
Fold 185,"['p38', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 186,"['p38', 'IkB', 'NFkB', 'Frequency']",4
Fold 187,"['p38', 'IkB', 'Frequency']",3
Fold 188,"['p38', 'IkB', 'Frequency']",3
Fold 189,"['STAT5', 'p38', 'STAT3', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",7
Fold 190,"['STAT5', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 191,"['p38', 'Frequency']",2
Fold 192,['Frequency'],1
Fold 193,"['p38', 'IkB', 'Frequency']",3
Fold 194,"['p38', 'IkB', 'Frequency']",3
Fold 195,"['STAT5', 'p38', 'IkB', 'NFkB', 'Frequency']",5
Fold 196,"['STAT5', 'p38', 'IkB', 'Frequency']",4
Fold 197,"['p38', 'Frequency']",2
Fold 198,"['p38', 'Frequency']",2
Fold 199,"['p38', 'IkB', 'Frequency']",3
