,Max Proba
artificial.40,0.746
artificial.27,0.655
artificial.8,0.516
artificial.12,0.45
artificial.42,0.411
artificial.5,0.323
artificial.45,0.289
artificial.18,0.286
artificial.28,0.223
artificial.10,0.214
artificial.23,0.201
artificial.24,0.147
artificial.21,0.14
artificial.22,0.098
artificial.37,0.093
artificial.46,0.087
artificial.41,0.082
artificial.1,0.078
artificial.19,0.063
artificial.16,0.04
artificial.43,0.039
artificial.31,0.037
artificial.44,0.026
artificial.7,0.026
artificial.4,0.025
artificial.36,0.024
artificial.30,0.02
artificial.15,0.019
artificial.35,0.019
artificial.39,0.018
artificial.48,0.016
artificial.14,0.016
artificial.3,0.014
artificial.9,0.012
artificial.13,0.011
artificial.25,0.009
artificial.47,0.009
artificial.2,0.009
artificial.6,0.004
artificial.29,0.003
artificial.32,0.002
artificial.34,0.002
artificial.33,0.0
artificial.11,0.0
artificial.20,0.0
artificial.38,0.0
artificial.26,0.0
artificial.17,0.0
