,C'=' 0.044,C'=' 0.530,C'=' 1.015,C'=' 1.501,C'=' 1.986,C'=' 2.472,C'=' 2.957,C'=' 3.443,C'=' 3.928,C'=' 4.414
Bcells_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001
Bcells_S6,0.0,0.001,0.002,0.002,0.006,0.01,0.014,0.017,0.018,0.019
Bcells_NFkB,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.002,0.002
Bcells_Frequency,0.0,0.019,0.075,0.114,0.144,0.169,0.19,0.213,0.23,0.244
CCR2nncMC_CREB,0.0,0.009,0.009,0.01,0.013,0.013,0.016,0.019,0.02,0.02
CCR2nncMC_STAT3,0.0,0.09,0.132,0.153,0.171,0.186,0.196,0.212,0.222,0.232
CCR2nncMC_S6,0.0,0.625,0.685,0.712,0.735,0.754,0.769,0.776,0.782,0.79
CCR2nncMC_NFkB,0.0,0.379,0.45,0.5,0.533,0.552,0.585,0.609,0.629,0.652
CCR2nncMC_Frequency,0.0,0.14,0.179,0.202,0.22,0.234,0.245,0.252,0.261,0.267
CCR2pcMC_CREB,0.0,0.003,0.004,0.004,0.004,0.004,0.005,0.005,0.005,0.005
CCR2pcMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_STAT3,0.0,0.003,0.008,0.011,0.012,0.013,0.013,0.016,0.017,0.019
CCR2pcMC_S6,0.0,0.203,0.309,0.371,0.418,0.462,0.493,0.518,0.55,0.576
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_NFkB,0.0,0.13,0.156,0.171,0.188,0.198,0.207,0.221,0.237,0.25
CCR2pcMC_ERK,0.0,0.003,0.003,0.003,0.008,0.008,0.012,0.013,0.015,0.016
CCR2pcMC_MAPKAPK2,0.0,0.02,0.028,0.034,0.041,0.045,0.046,0.051,0.054,0.062
CCR2pcMC_Frequency,0.0,0.371,0.486,0.54,0.571,0.596,0.621,0.635,0.657,0.664
CD41hiCD61hiPLT_p38,0.0,0.422,0.492,0.525,0.555,0.578,0.604,0.631,0.649,0.674
CD41hiCD61hiPLT_S6,0.0,0.082,0.125,0.166,0.189,0.208,0.22,0.242,0.252,0.265
CD41hiCD61hiPLT_MAPKAPK2,0.0,0.806,0.852,0.879,0.896,0.919,0.928,0.937,0.943,0.952
CD4Tcm_CREB,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.003,0.003
CD4Tcm_STAT5,0.0,0.005,0.015,0.021,0.028,0.036,0.04,0.042,0.047,0.05
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_IkB,0.0,0.053,0.086,0.104,0.123,0.134,0.141,0.155,0.17,0.189
CD4Tcm_NFkB,0.0,0.0,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.002
CD4Tcm_Frequency,0.0,0.018,0.041,0.065,0.082,0.098,0.105,0.123,0.136,0.144
CD4Tem_CREB,0.0,0.001,0.004,0.012,0.015,0.018,0.021,0.029,0.034,0.038
CD4Tem_STAT5,0.0,0.011,0.022,0.029,0.043,0.049,0.053,0.058,0.062,0.066
CD4Tem_STAT3,0.0,0.022,0.062,0.091,0.117,0.137,0.161,0.178,0.191,0.207
CD4Tem_IkB,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.002,0.005,0.005
CD4Tem_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_Frequency,0.0,0.168,0.259,0.304,0.337,0.364,0.385,0.408,0.429,0.446
CD4Tnaive_STAT5,0.0,0.053,0.082,0.101,0.121,0.133,0.14,0.146,0.151,0.154
CD4Tnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_IkB,0.0,0.0,0.0,0.006,0.009,0.01,0.014,0.017,0.024,0.029
CD4Tnaive_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_Frequency,0.0,0.478,0.606,0.65,0.686,0.706,0.721,0.738,0.755,0.768
CD4Trm_CREB,0.0,0.002,0.013,0.017,0.022,0.027,0.03,0.034,0.036,0.04
CD4Trm_STAT5,0.0,0.095,0.162,0.206,0.238,0.261,0.287,0.306,0.326,0.345
CD4Trm_STAT3,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.0,0.001,0.001
CD4Trm_IkB,0.0,0.07,0.137,0.186,0.226,0.261,0.298,0.335,0.363,0.384
CD4Trm_NFkB,0.0,0.014,0.046,0.077,0.126,0.156,0.187,0.217,0.233,0.263
CD4Trm_STAT6,0.0,0.655,0.714,0.737,0.748,0.754,0.767,0.773,0.777,0.782
CD4Trm_Frequency,0.0,0.399,0.496,0.528,0.549,0.569,0.579,0.587,0.594,0.596
CD56brightCD16nNKcells_CREB,0.0,0.002,0.017,0.029,0.043,0.056,0.066,0.077,0.09,0.093
