,Fold selected features,Fold nb of features
Fold 0,"['NFkB', 'Frequency']",2
Fold 1,['Frequency'],1
Fold 2,[],0
Fold 3,[],0
Fold 4,"['NFkB', 'Frequency']",2
Fold 5,['Frequency'],1
Fold 6,"['NFkB', 'Frequency']",2
Fold 7,"['NFkB', 'Frequency']",2
Fold 8,"['NFkB', 'Frequency']",2
Fold 9,"['NFkB', 'Frequency']",2
Fold 10,"['NFkB', 'Frequency']",2
Fold 11,"['NFkB', 'Frequency']",2
Fold 12,"['NFkB', 'Frequency']",2
Fold 13,[],0
Fold 14,"['NFkB', 'Frequency']",2
Fold 15,['Frequency'],1
Fold 16,"['NFkB', 'Frequency']",2
Fold 17,[],0
Fold 18,"['NFkB', 'Frequency']",2
Fold 19,[],0
Fold 20,[],0
Fold 21,"['NFkB', 'Frequency']",2
Fold 22,[],0
Fold 23,['Frequency'],1
Fold 24,"['NFkB', 'Frequency']",2
Fold 25,['Frequency'],1
Fold 26,"['NFkB', 'Frequency']",2
Fold 27,"['NFkB', 'Frequency']",2
Fold 28,"['NFkB', 'Frequency']",2
Fold 29,[],0
Fold 30,"['NFkB', 'Frequency']",2
Fold 31,"['NFkB', 'Frequency']",2
Fold 32,"['NFkB', 'Frequency']",2
Fold 33,[],0
Fold 34,"['NFkB', 'Frequency']",2
Fold 35,"['NFkB', 'Frequency']",2
Fold 36,['Frequency'],1
Fold 37,"['NFkB', 'Frequency']",2
Fold 38,"['NFkB', 'Frequency']",2
Fold 39,[],0
Fold 40,[],0
Fold 41,"['NFkB', 'Frequency']",2
Fold 42,"['NFkB', 'Frequency']",2
Fold 43,"['NFkB', 'Frequency']",2
Fold 44,['Frequency'],1
Fold 45,"['NFkB', 'Frequency']",2
Fold 46,"['NFkB', 'Frequency']",2
Fold 47,['Frequency'],1
Fold 48,"['NFkB', 'Frequency']",2
Fold 49,"['NFkB', 'Frequency']",2
Fold 50,[],0
Fold 51,"['NFkB', 'Frequency']",2
Fold 52,[],0
Fold 53,"['NFkB', 'Frequency']",2
Fold 54,"['NFkB', 'Frequency']",2
Fold 55,[],0
Fold 56,"['NFkB', 'Frequency']",2
Fold 57,['Frequency'],1
Fold 58,[],0
Fold 59,"['NFkB', 'Frequency']",2
Fold 60,"['NFkB', 'Frequency']",2
Fold 61,"['NFkB', 'Frequency']",2
Fold 62,[],0
Fold 63,"['NFkB', 'Frequency']",2
Fold 64,['Frequency'],1
Fold 65,"['NFkB', 'Frequency']",2
Fold 66,"['NFkB', 'Frequency']",2
Fold 67,"['NFkB', 'Frequency']",2
Fold 68,['Frequency'],1
Fold 69,[],0
Fold 70,['Frequency'],1
Fold 71,[],0
Fold 72,[],0
Fold 73,"['NFkB', 'Frequency']",2
Fold 74,[],0
Fold 75,"['NFkB', 'Frequency']",2
