,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'S6']",2
Fold 1,"['CREB', 'S6', 'NFkB']",3
Fold 2,"['CREB', 'S6', 'NFkB']",3
Fold 3,"['CREB', 'S6', 'NFkB']",3
Fold 4,"['CREB', 'S6', 'NFkB']",3
Fold 5,"['CREB', 'S6']",2
Fold 6,"['CREB', 'S6', 'NFkB']",3
Fold 7,"['CREB', 'S6', 'NFkB']",3
Fold 8,"['CREB', 'S6', 'NFkB']",3
Fold 9,"['CREB', 'S6', 'NFkB']",3
Fold 10,"['S6', 'NFkB']",2
Fold 11,"['CREB', 'S6', 'NFkB']",3
Fold 12,['S6'],1
Fold 13,['CREB'],1
Fold 14,"['S6', 'NFkB']",2
Fold 15,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK']",6
Fold 16,"['S6', 'NFkB']",2
Fold 17,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK']",6
Fold 18,"['CREB', 'S6']",2
Fold 19,"['S6', 'NFkB']",2
Fold 20,['CREB'],1
Fold 21,"['CREB', 'S6', 'NFkB']",3
Fold 22,"['CREB', 'S6', 'NFkB']",3
Fold 23,"['CREB', 'S6']",2
Fold 24,"['CREB', 'S6', 'NFkB']",3
Fold 25,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK']",6
Fold 26,"['CREB', 'S6']",2
Fold 27,"['S6', 'NFkB']",2
Fold 28,"['CREB', 'S6', 'NFkB']",3
Fold 29,"['S6', 'NFkB']",2
Fold 30,"['CREB', 'S6', 'NFkB']",3
Fold 31,['S6'],1
Fold 32,"['S6', 'NFkB']",2
Fold 33,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK']",6
Fold 34,"['CREB', 'S6', 'NFkB']",3
Fold 35,"['CREB', 'S6', 'NFkB']",3
Fold 36,"['CREB', 'S6', 'NFkB']",3
Fold 37,"['CREB', 'S6', 'NFkB']",3
Fold 38,"['CREB', 'S6']",2
Fold 39,"['CREB', 'S6', 'NFkB']",3
Fold 40,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK']",6
Fold 41,"['S6', 'NFkB']",2
Fold 42,"['CREB', 'S6']",2
Fold 43,"['CREB', 'S6', 'NFkB']",3
Fold 44,"['CREB', 'S6']",2
Fold 45,"['CREB', 'S6', 'NFkB']",3
Fold 46,"['CREB', 'S6', 'NFkB']",3
Fold 47,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK']",6
Fold 48,"['CREB', 'S6', 'NFkB']",3
Fold 49,"['CREB', 'S6']",2
Fold 50,"['CREB', 'S6', 'NFkB']",3
Fold 51,['S6'],1
Fold 52,"['CREB', 'S6', 'NFkB']",3
Fold 53,"['S6', 'NFkB']",2
Fold 54,"['CREB', 'S6', 'NFkB']",3
Fold 55,['CREB'],1
Fold 56,"['CREB', 'S6', 'NFkB']",3
Fold 57,"['CREB', 'S6', 'NFkB']",3
Fold 58,"['S6', 'NFkB']",2
Fold 59,"['CREB', 'S6', 'NFkB']",3
Fold 60,"['CREB', 'S6']",2
Fold 61,"['CREB', 'S6', 'NFkB']",3
Fold 62,"['S6', 'NFkB']",2
Fold 63,"['CREB', 'S6', 'NFkB']",3
Fold 64,"['CREB', 'S6', 'NFkB']",3
Fold 65,"['CREB', 'S6', 'NFkB']",3
Fold 66,"['S6', 'NFkB']",2
Fold 67,['S6'],1
Fold 68,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK']",6
Fold 69,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK']",6
Fold 70,"['CREB', 'S6']",2
Fold 71,['CREB'],1
Fold 72,"['CREB', 'S6', 'NFkB']",3
Fold 73,"['S6', 'NFkB']",2
Fold 74,"['CREB', 'S6', 'NFkB']",3
Fold 75,"['CREB', 'S6', 'NFkB']",3
Fold 76,"['CREB', 'S6', 'NFkB']",3
Fold 77,"['S6', 'NFkB']",2
Fold 78,"['CREB', 'S6', 'NFkB']",3
Fold 79,"['CREB', 'S6']",2
Fold 80,"['CREB', 'S6']",2
Fold 81,"['CREB', 'S6', 'NFkB']",3
Fold 82,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK']",6
Fold 83,['CREB'],1
Fold 84,"['CREB', 'S6']",2
Fold 85,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB', 'ERK']",6
Fold 86,['S6'],1
Fold 87,"['CREB', 'S6', 'NFkB']",3
Fold 88,"['CREB', 'S6', 'NFkB']",3
Fold 89,"['CREB', 'S6', 'NFkB']",3
Fold 90,"['CREB', 'S6', 'NFkB']",3
Fold 91,"['CREB', 'S6', 'NFkB']",3
