,C'=' 0.044,C'=' 0.530,C'=' 1.015,C'=' 1.501,C'=' 1.986,C'=' 2.472,C'=' 2.957,C'=' 3.443,C'=' 3.928,C'=' 4.414
artificial.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.2,0.0,0.0,0.003,0.004,0.005,0.005,0.006,0.006,0.006,0.006
artificial.3,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.002,0.001,0.002
artificial.4,0.0,0.001,0.002,0.004,0.004,0.004,0.004,0.004,0.004,0.005
artificial.5,0.0,0.001,0.001,0.001,0.003,0.003,0.003,0.002,0.002,0.002
artificial.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.7,0.0,0.021,0.046,0.056,0.058,0.064,0.062,0.064,0.067,0.066
artificial.8,0.0,0.004,0.007,0.008,0.009,0.01,0.009,0.011,0.011,0.01
artificial.9,0.0,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.002,0.002
artificial.10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.11,0.0,0.0,0.0,0.0,0.001,0.005,0.006,0.006,0.006,0.008
artificial.12,0.0,0.004,0.005,0.006,0.006,0.009,0.009,0.01,0.009,0.01
artificial.13,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.001
artificial.14,0.0,0.036,0.056,0.069,0.071,0.072,0.073,0.073,0.077,0.075
artificial.15,0.0,0.001,0.004,0.006,0.007,0.011,0.013,0.013,0.014,0.014
artificial.16,0.0,0.003,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.004
artificial.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001
artificial.20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.21,0.0,0.027,0.032,0.035,0.035,0.034,0.036,0.038,0.038,0.04
artificial.22,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.002,0.002
artificial.23,0.0,0.012,0.019,0.023,0.024,0.023,0.024,0.027,0.029,0.03
artificial.24,0.0,0.008,0.011,0.012,0.013,0.015,0.017,0.017,0.018,0.018
artificial.25,0.0,0.023,0.047,0.058,0.063,0.066,0.069,0.069,0.07,0.073
artificial.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.27,0.0,0.015,0.023,0.028,0.029,0.031,0.033,0.036,0.04,0.039
artificial.28,0.0,0.001,0.002,0.003,0.003,0.003,0.003,0.003,0.003,0.003
artificial.29,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0
artificial.30,0.0,0.014,0.021,0.024,0.026,0.027,0.024,0.024,0.025,0.025
artificial.31,0.0,0.002,0.003,0.005,0.005,0.006,0.006,0.006,0.005,0.006
artificial.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.33,0.0,0.029,0.03,0.035,0.036,0.035,0.036,0.037,0.038,0.038
artificial.34,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.35,0.0,0.0,0.0,0.0,0.001,0.0,0.001,0.001,0.001,0.001
artificial.36,0.0,0.0,0.001,0.002,0.002,0.004,0.004,0.005,0.005,0.005
artificial.37,0.0,0.01,0.021,0.022,0.024,0.025,0.028,0.028,0.028,0.029
