,Fold selected features,Fold nb of features
Fold 0,[],0
Fold 1,[],0
Fold 2,[],0
Fold 3,[],0
Fold 4,"['CREB', 'STAT3']",2
Fold 5,"['CREB', 'S6', 'IkB']",3
Fold 6,"['CREB', 'STAT3']",2
Fold 7,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 8,[],0
Fold 9,"['CREB', 'STAT3', 'IkB', 'NFkB']",4
Fold 10,"['CREB', 'STAT3']",2
Fold 11,[],0
Fold 12,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 13,"['CREB', 'STAT3']",2
Fold 14,"['STAT3', 'IkB', 'NFkB']",3
Fold 15,"['CREB', 'STAT3']",2
Fold 16,"['CREB', 'STAT3', 'IkB', 'NFkB']",4
Fold 17,[],0
Fold 18,[],0
Fold 19,[],0
Fold 20,"['CREB', 'STAT3']",2
Fold 21,"['CREB', 'STAT3', 'IkB', 'NFkB']",4
Fold 22,[],0
Fold 23,"['CREB', 'S6', 'IkB']",3
Fold 24,"['STAT3', 'IkB', 'NFkB']",3
Fold 25,"['CREB', 'STAT3']",2
Fold 26,[],0
Fold 27,"['CREB', 'STAT3', 'IkB', 'NFkB']",4
Fold 28,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 29,[],0
Fold 30,[],0
Fold 31,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 32,"['CREB', 'STAT3']",2
Fold 33,[],0
Fold 34,[],0
Fold 35,"['CREB', 'STAT3']",2
Fold 36,[],0
Fold 37,"['CREB', 'STAT3']",2
Fold 38,[],0
Fold 39,[],0
Fold 40,[],0
Fold 41,"['CREB', 'STAT3', 'IkB', 'NFkB']",4
Fold 42,[],0
Fold 43,[],0
Fold 44,"['CREB', 'S6', 'IkB']",3
Fold 45,[],0
Fold 46,"['CREB', 'STAT3', 'IkB', 'NFkB']",4
Fold 47,"['CREB', 'STAT3']",2
Fold 48,"['STAT3', 'IkB', 'NFkB']",3
Fold 49,[],0
Fold 50,[],0
Fold 51,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 52,[],0
Fold 53,"['CREB', 'STAT3']",2
Fold 54,"['CREB', 'STAT3']",2
Fold 55,"['CREB', 'STAT3']",2
Fold 56,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 57,[],0
Fold 58,[],0
Fold 59,"['CREB', 'STAT3']",2
Fold 60,[],0
Fold 61,[],0
Fold 62,[],0
Fold 63,"['CREB', 'STAT3']",2
Fold 64,[],0
Fold 65,"['CREB', 'STAT3']",2
Fold 66,"['STAT3', 'IkB', 'NFkB']",3
Fold 67,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 68,"['CREB', 'STAT3']",2
Fold 69,[],0
Fold 70,"['CREB', 'S6', 'IkB']",3
Fold 71,"['CREB', 'STAT3']",2
Fold 72,[],0
Fold 73,"['CREB', 'STAT3', 'IkB', 'NFkB']",4
Fold 74,[],0
Fold 75,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 76,"['CREB', 'STAT3', 'IkB', 'NFkB']",4
Fold 77,"['CREB', 'STAT3']",2
Fold 78,[],0
Fold 79,[],0
Fold 80,"['CREB', 'S6', 'IkB']",3
Fold 81,[],0
Fold 82,[],0
Fold 83,"['CREB', 'STAT3']",2
Fold 84,[],0
Fold 85,"['CREB', 'STAT3']",2
Fold 86,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 87,"['CREB', 'STAT3', 'IkB', 'NFkB']",4
Fold 88,[],0
Fold 89,"['STAT3', 'IkB', 'NFkB']",3
Fold 90,[],0
Fold 91,"['CREB', 'STAT3']",2
Fold 92,"['CREB', 'STAT3']",2
Fold 93,[],0
Fold 94,[],0
Fold 95,"['CREB', 'STAT3', 'IkB', 'NFkB']",4
Fold 96,[],0
Fold 97,[],0
Fold 98,"['CREB', 'STAT3']",2
Fold 99,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 100,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 101,[],0
Fold 102,"['STAT3', 'IkB', 'NFkB']",3
Fold 103,"['CREB', 'S6', 'IkB']",3
Fold 104,[],0
Fold 105,"['CREB', 'STAT3', 'IkB', 'NFkB']",4
Fold 106,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 107,[],0
Fold 108,"['CREB', 'STAT3']",2
Fold 109,[],0
Fold 110,[],0
Fold 111,"['CREB', 'STAT3']",2
Fold 112,"['CREB', 'STAT3']",2
Fold 113,[],0
Fold 114,"['CREB', 'STAT3', 'IkB', 'NFkB']",4
Fold 115,"['CREB', 'STAT3']",2
Fold 116,[],0
Fold 117,[],0
Fold 118,"['CREB', 'STAT3']",2
Fold 119,[],0
Fold 120,"['CREB', 'STAT3']",2
Fold 121,[],0
Fold 122,"['CREB', 'STAT3']",2
Fold 123,"['CREB', 'STAT3', 'IkB', 'NFkB']",4
Fold 124,"['CREB', 'STAT3', 'S6', 'IkB']",4
Fold 125,"['CREB', 'S6', 'IkB']",3
Fold 126,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 127,[],0
Fold 128,"['STAT3', 'IkB', 'NFkB']",3
Fold 129,[],0
Fold 130,[],0
Fold 131,[],0
Fold 132,[],0
Fold 133,[],0
Fold 134,"['CREB', 'STAT3']",2
Fold 135,"['CREB', 'STAT3', 'IkB', 'NFkB']",4
Fold 136,[],0
Fold 137,"['CREB', 'STAT3']",2
Fold 138,"['CREB', 'STAT3']",2
Fold 139,[],0
Fold 140,[],0
Fold 141,[],0
Fold 142,[],0
