,Max Proba
CD56dimCD16pNKcells_Frequency,0.297
CCR2pcMC_Frequency,0.217
CD62LpImmatureNeutrophils_S6,0.215
CD62LnAgedNeutrophils_S6,0.215
CD4Trm_Frequency,0.199
Th1naive_S6,0.186
gdTcells_Frequency,0.152
CCR2nncMC_Frequency,0.12
CD62LpImmatureNeutrophils_CREB,0.11
CD8Tcm_Frequency,0.109
CD4Tnaive_Frequency,0.108
mDC_Frequency,0.107
Th1naive_CREB,0.101
Bcells_Frequency,0.095
CD41hiCD61hiPLT_S6,0.061
CD4Tem_Frequency,0.06
CD62LnAgedNeutrophils_CREB,0.047
CD62LpImmatureNeutrophils_Frequency,0.045
CD8Trm_Frequency,0.044
CD8Tnaive_Frequency,0.04
MDSC_STAT3,0.036
CD4Tcm_Frequency,0.034
MDSC_p38,0.029
CCR2pcMC_MAPKAPK2,0.026
Tregmem_Frequency,0.025
CCR2pcMC_STAT3,0.021
mDC_STAT3,0.02
MDSC_Frequency,0.018
mDC_CREB,0.014
NKT_Frequency,0.013
Th1naive_STAT3,0.008
CD8Tem_Frequency,0.008
Th1mem_STAT3,0.006
intMC_p38,0.005
CD8Tnaive_STAT3,0.002
CD8Tcm_STAT3,0.001
Tregnaive_STAT3,0.001
mDC_p38,0.0
intMC_Frequency,0.0
CD4Trm_STAT3,0.0
pDC_STAT3,0.0
CD4Tnaive_STAT3,0.0
CD4Tem_STAT3,0.0
CD4Tcm_STAT3,0.0
Tregmem_STAT3,0.0
CCR2pcMC_p38,0.0
