,C'=' 0.052,C'=' 0.623,C'=' 1.195,C'=' 1.766,C'=' 2.337,C'=' 2.909,C'=' 3.480,C'=' 4.051,C'=' 4.623,C'=' 5.194
Bcells_Frequency,0.0,0.027,0.06,0.072,0.078,0.083,0.089,0.091,0.093,0.095
CCR2nncMC_Frequency,0.0,0.068,0.087,0.096,0.103,0.108,0.114,0.115,0.12,0.12
CCR2pcMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_STAT3,0.0,0.002,0.008,0.012,0.014,0.018,0.018,0.019,0.02,0.021
CCR2pcMC_MAPKAPK2,0.0,0.019,0.022,0.021,0.021,0.022,0.023,0.025,0.026,0.026
CCR2pcMC_Frequency,0.0,0.089,0.145,0.181,0.193,0.197,0.207,0.213,0.213,0.217
CD41hiCD61hiPLT_S6,0.0,0.027,0.04,0.045,0.052,0.054,0.056,0.056,0.056,0.061
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.008,0.014,0.021,0.025,0.028,0.03,0.031,0.033,0.034
CD4Tem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_Frequency,0.0,0.05,0.051,0.058,0.058,0.059,0.056,0.06,0.058,0.055
CD4Tnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_Frequency,0.0,0.068,0.082,0.093,0.096,0.099,0.102,0.105,0.105,0.108
CD4Trm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Trm_Frequency,0.0,0.098,0.163,0.177,0.183,0.186,0.189,0.195,0.199,0.199
CD56dimCD16pNKcells_Frequency,0.0,0.192,0.257,0.274,0.28,0.285,0.285,0.289,0.294,0.297
CD62LnAgedNeutrophils_CREB,0.0,0.023,0.038,0.041,0.045,0.045,0.046,0.045,0.047,0.046
CD62LnAgedNeutrophils_S6,0.0,0.194,0.202,0.2,0.205,0.21,0.208,0.211,0.212,0.215
CD62LpImmatureNeutrophils_CREB,0.0,0.076,0.096,0.101,0.103,0.107,0.108,0.109,0.11,0.109
CD62LpImmatureNeutrophils_S6,0.0,0.173,0.19,0.196,0.198,0.204,0.208,0.212,0.209,0.215
CD62LpImmatureNeutrophils_Frequency,0.0,0.029,0.038,0.04,0.04,0.042,0.043,0.045,0.045,0.044
CD8Tcm_STAT3,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tcm_Frequency,0.0,0.025,0.065,0.081,0.088,0.094,0.097,0.102,0.109,0.109
CD8Tem_Frequency,0.0,0.005,0.005,0.004,0.006,0.005,0.005,0.005,0.008,0.006
CD8Tnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.002
CD8Tnaive_Frequency,0.0,0.019,0.035,0.035,0.039,0.038,0.038,0.039,0.04,0.04
CD8Trm_Frequency,0.0,0.015,0.025,0.033,0.039,0.04,0.041,0.043,0.042,0.044
gdTcells_Frequency,0.0,0.094,0.129,0.138,0.142,0.143,0.147,0.15,0.152,0.15
intMC_p38,0.0,0.0,0.001,0.003,0.003,0.003,0.005,0.005,0.005,0.005
intMC_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDC_CREB,0.0,0.009,0.011,0.012,0.013,0.013,0.013,0.014,0.014,0.014
mDC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDC_STAT3,0.0,0.003,0.01,0.013,0.015,0.018,0.019,0.02,0.02,0.019
mDC_Frequency,0.0,0.084,0.101,0.104,0.103,0.104,0.103,0.106,0.107,0.107
MDSC_p38,0.0,0.002,0.016,0.02,0.024,0.025,0.025,0.028,0.029,0.029
MDSC_STAT3,0.0,0.015,0.02,0.028,0.029,0.033,0.033,0.033,0.034,0.036
MDSC_Frequency,0.0,0.009,0.012,0.015,0.015,0.016,0.017,0.017,0.018,0.018
NKT_Frequency,0.0,0.004,0.008,0.009,0.01,0.011,0.011,0.013,0.013,0.013
pDC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Th1mem_STAT3,0.0,0.002,0.004,0.004,0.005,0.006,0.006,0.006,0.006,0.006
Th1naive_CREB,0.0,0.053,0.081,0.094,0.095,0.097,0.099,0.101,0.101,0.1
Th1naive_STAT3,0.0,0.003,0.005,0.006,0.007,0.008,0.008,0.008,0.008,0.008
Th1naive_S6,0.0,0.176,0.186,0.183,0.186,0.183,0.184,0.181,0.182,0.184
Tregmem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tregmem_Frequency,0.0,0.003,0.008,0.015,0.02,0.023,0.024,0.025,0.025,0.025
Tregnaive_STAT3,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
