,C'=' 0.053,C'=' 0.633,C'=' 1.213,C'=' 1.793,C'=' 2.373,C'=' 2.953,C'=' 3.533,C'=' 4.113,C'=' 4.693,C'=' 5.273
Bcells_p38,0.0,0.0,0.0,0.009,0.009,0.009,0.009,0.013,0.015,0.018
Bcells_Frequency,0.0,0.004,0.014,0.016,0.021,0.021,0.024,0.025,0.028,0.026
CCR2nncMC_Frequency,0.0,0.16,0.208,0.22,0.246,0.278,0.306,0.325,0.329,0.338
CCR2pcMC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_Frequency,0.0,0.004,0.014,0.017,0.014,0.014,0.004,0.004,0.004,0.004
CD41hiCD61hiPLT_p38,0.0,0.811,0.82,0.821,0.821,0.815,0.815,0.815,0.82,0.82
CD41hiCD61hiPLT_S6,0.0,0.166,0.127,0.187,0.241,0.249,0.256,0.268,0.298,0.303
CD4Tcm_STAT3,0.0,0.025,0.007,0.003,0.005,0.003,0.003,0.003,0.003,0.003
CD4Tcm_Frequency,0.0,0.003,0.086,0.146,0.145,0.136,0.139,0.14,0.131,0.132
CD4Tem_Frequency,0.0,0.026,0.029,0.029,0.033,0.029,0.033,0.033,0.033,0.033
CD4Tnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_Frequency,0.0,0.0,0.0,0.023,0.038,0.038,0.04,0.048,0.05,0.052
CD56dimCD16pNKcells_Frequency,0.0,0.009,0.068,0.093,0.096,0.096,0.096,0.096,0.096,0.095
CD62LnAgedNeutrophils_p38,0.0,0.003,0.004,0.031,0.051,0.06,0.066,0.067,0.069,0.069
CD62LpImmatureNeutrophils_Frequency,0.0,0.014,0.207,0.316,0.326,0.35,0.354,0.367,0.37,0.378
CD8Tcm_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_Frequency,0.0,0.853,0.873,0.876,0.869,0.871,0.853,0.853,0.852,0.853
CD8Tnaive_Frequency,0.0,0.0,0.026,0.05,0.094,0.098,0.098,0.102,0.114,0.12
CD8Trm_Frequency,0.0,0.095,0.202,0.204,0.199,0.199,0.204,0.202,0.195,0.196
gdTcells_Frequency,0.0,0.666,0.866,0.862,0.86,0.862,0.861,0.855,0.855,0.853
intMC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMC_Frequency,0.0,0.054,0.025,0.03,0.03,0.03,0.03,0.03,0.031,0.041
mDC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDC_Frequency,0.0,0.0,0.112,0.209,0.269,0.286,0.312,0.337,0.344,0.352
MDSC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002
MDSC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSC_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSC_Frequency,0.0,0.409,0.343,0.31,0.291,0.279,0.269,0.265,0.266,0.26
NKT_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Th1mem_STAT3,0.0,0.008,0.191,0.248,0.278,0.288,0.308,0.338,0.343,0.346
Th1naive_CREB,0.0,0.128,0.196,0.238,0.262,0.262,0.256,0.27,0.272,0.277
Th1naive_p38,0.0,0.0,0.103,0.117,0.128,0.136,0.144,0.14,0.151,0.167
Th1naive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Th1naive_MAPKAPK2,0.0,0.007,0.021,0.046,0.055,0.07,0.07,0.07,0.071,0.071
Tregmem_Frequency,0.0,0.4,0.551,0.552,0.55,0.541,0.53,0.524,0.525,0.515
Tregnaive_STAT3,0.0,0.005,0.02,0.012,0.008,0.006,0.003,0.003,0.003,0.003
Tregnaive_IkB,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.004,0.006,0.008
