,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
Bcells_NFkB,0.0,0.003,0.004,0.005,0.007,0.007,0.007,0.007,0.007,0.007
Bcells_Frequency,0.0,0.119,0.172,0.189,0.193,0.207,0.209,0.215,0.216,0.221
CCR2nncMC_CREB,0.0,0.037,0.037,0.038,0.039,0.042,0.043,0.043,0.043,0.045
CCR2nncMC_STAT3,0.0,0.0,0.002,0.002,0.002,0.002,0.002,0.002,0.003,0.003
CCR2nncMC_S6,0.0,0.011,0.016,0.015,0.015,0.014,0.012,0.015,0.014,0.016
CCR2nncMC_IkB,0.0,0.001,0.004,0.008,0.01,0.011,0.011,0.012,0.013,0.013
CCR2nncMC_NFkB,0.0,0.03,0.039,0.047,0.052,0.052,0.056,0.057,0.057,0.059
CCR2nncMC_MAPKAPK2,0.0,0.065,0.1,0.114,0.118,0.122,0.123,0.126,0.13,0.133
CCR2nncMC_Frequency,0.0,0.021,0.03,0.036,0.036,0.038,0.039,0.039,0.039,0.04
CCR2pcMC_CREB,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CCR2pcMC_STAT3,0.0,0.0,0.001,0.001,0.001,0.002,0.003,0.002,0.003,0.003
CCR2pcMC_S6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_NFkB,0.0,0.003,0.007,0.01,0.011,0.011,0.01,0.013,0.014,0.016
CCR2pcMC_Frequency,0.0,0.127,0.169,0.182,0.187,0.195,0.194,0.195,0.202,0.203
CD41hiCD61hiPLT_p38,0.0,0.014,0.014,0.014,0.014,0.014,0.014,0.015,0.014,0.014
CD4Tcm_STAT5,0.0,0.0,0.001,0.001,0.001,0.002,0.001,0.002,0.001,0.002
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_IkB,0.0,0.002,0.003,0.005,0.007,0.008,0.009,0.009,0.01,0.01
CD4Tcm_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.032,0.043,0.051,0.058,0.061,0.065,0.07,0.07,0.076
CD4Tem_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
CD4Tem_NFkB,0.0,0.001,0.001,0.001,0.001,0.0,0.001,0.0,0.0,0.001
CD4Tem_STAT6,0.0,0.004,0.006,0.005,0.005,0.006,0.006,0.006,0.006,0.005
CD4Tem_Frequency,0.0,0.006,0.01,0.012,0.011,0.011,0.011,0.011,0.012,0.012
CD4Tnaive_STAT5,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
CD4Tnaive_STAT3,0.0,0.007,0.006,0.006,0.006,0.006,0.005,0.005,0.006,0.005
CD4Tnaive_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_NFkB,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0
CD4Tnaive_Frequency,0.0,0.223,0.295,0.313,0.323,0.331,0.337,0.341,0.341,0.345
CD4Trm_STAT5,0.0,0.037,0.043,0.044,0.044,0.044,0.044,0.044,0.045,0.045
CD4Trm_STAT3,0.0,0.001,0.002,0.006,0.007,0.006,0.006,0.006,0.006,0.007
CD4Trm_S6,0.0,0.008,0.016,0.018,0.018,0.021,0.023,0.025,0.026,0.025
CD4Trm_IkB,0.0,0.002,0.006,0.009,0.01,0.011,0.011,0.011,0.012,0.014
CD4Trm_NFkB,0.0,0.016,0.031,0.041,0.044,0.046,0.049,0.048,0.048,0.054
CD4Trm_STAT6,0.0,0.078,0.157,0.18,0.198,0.205,0.21,0.214,0.214,0.217
CD4Trm_Frequency,0.0,0.004,0.004,0.004,0.004,0.006,0.005,0.006,0.008,0.006
CD56brightCD16nNKcells_IkB,0.0,0.015,0.034,0.038,0.039,0.042,0.044,0.045,0.046,0.048
CD56brightCD16nNKcells_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56brightCD16nNKcells_Frequency,0.0,0.058,0.1,0.12,0.128,0.132,0.135,0.137,0.14,0.14
CD56dimCD16pNKcells_CREB,0.0,0.002,0.005,0.006,0.007,0.007,0.008,0.008,0.008,0.007
CD56dimCD16pNKcells_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56dimCD16pNKcells_Frequency,0.0,0.014,0.027,0.033,0.04,0.042,0.044,0.044,0.046,0.046
CD61pCD41pPLT_CREB,0.0,0.038,0.042,0.043,0.043,0.044,0.043,0.045,0.047,0.046
CD61pCD41pPLT_STAT3,0.0,0.034,0.046,0.047,0.05,0.049,0.051,0.051,0.055,0.054
CD61pCD41pPLT_S6,0.0,0.015,0.033,0.036,0.04,0.046,0.049,0.049,0.052,0.05
CD61pCD41pPLT_IkB,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.001,0.001
CD61pCD41pPLT_NFkB,0.0,0.002,0.001,0.001,0.002,0.002,0.002,0.002,0.002,0.002
CD62LnAgedNeutrophils_CREB,0.0,0.003,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006
CD62LnAgedNeutrophils_p38,0.0,0.044,0.089,0.1,0.102,0.105,0.108,0.11,0.113,0.118
CD62LnAgedNeutrophils_STAT3,0.0,0.021,0.032,0.033,0.034,0.037,0.037,0.038,0.041,0.039
CD62LnAgedNeutrophils_S6,0.0,0.037,0.037,0.041,0.039,0.04,0.042,0.04,0.043,0.044
CD62LnAgedNeutrophils_IkB,0.0,0.02,0.041,0.054,0.06,0.063,0.065,0.069,0.071,0.075
CD62LnAgedNeutrophils_MAPKAPK2,0.0,0.018,0.018,0.018,0.019,0.02,0.019,0.021,0.024,0.021
CD62LnAgedNeutrophils_Frequency,0.0,0.029,0.034,0.032,0.034,0.037,0.038,0.04,0.039,0.041
CD62LpImmatureNeutrophils_CREB,0.0,0.007,0.009,0.011,0.011,0.011,0.013,0.01,0.012,0.011
CD62LpImmatureNeutrophils_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD62LpImmatureNeutrophils_S6,0.0,0.03,0.032,0.033,0.031,0.035,0.034,0.033,0.033,0.034
CD62LpImmatureNeutrophils_IkB,0.0,0.039,0.053,0.06,0.063,0.066,0.068,0.067,0.072,0.069
CD62LpImmatureNeutrophils_Frequency,0.0,0.082,0.121,0.125,0.131,0.136,0.139,0.141,0.144,0.149
CD8Tcm_STAT5,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
CD8Tcm_STAT3,0.0,0.008,0.009,0.01,0.01,0.013,0.012,0.011,0.014,0.013
