,Max Proba
artificial.143,0.8
artificial.119,0.783
artificial.184,0.531
artificial.19,0.525
artificial.30,0.487
artificial.68,0.44
artificial.111,0.338
artificial.172,0.312
artificial.43,0.284
artificial.80,0.245
artificial.88,0.239
artificial.32,0.232
artificial.24,0.216
artificial.156,0.214
artificial.101,0.18
artificial.59,0.171
artificial.167,0.17
artificial.154,0.162
artificial.120,0.16
artificial.145,0.15
artificial.168,0.136
artificial.105,0.134
artificial.106,0.105
artificial.107,0.066
artificial.130,0.064
artificial.17,0.045
artificial.177,0.038
artificial.179,0.032
artificial.78,0.031
artificial.38,0.02
artificial.180,0.019
artificial.163,0.018
artificial.126,0.018
artificial.15,0.017
artificial.110,0.017
artificial.71,0.012
artificial.61,0.011
artificial.91,0.01
artificial.136,0.009
artificial.16,0.009
artificial.132,0.007
artificial.22,0.007
artificial.109,0.005
artificial.60,0.005
artificial.102,0.004
artificial.44,0.004
artificial.52,0.002
artificial.114,0.001
artificial.37,0.001
artificial.98,0.001
artificial.134,0.0
artificial.142,0.0
artificial.128,0.0
artificial.116,0.0
artificial.141,0.0
artificial.140,0.0
artificial.139,0.0
artificial.138,0.0
artificial.117,0.0
artificial.137,0.0
artificial.133,0.0
artificial.129,0.0
artificial.125,0.0
artificial.124,0.0
artificial.123,0.0
artificial.122,0.0
artificial.127,0.0
artificial.121,0.0
artificial.135,0.0
artificial.131,0.0
artificial.118,0.0
artificial.153,0.0
artificial.144,0.0
artificial.146,0.0
artificial.174,0.0
artificial.175,0.0
artificial.176,0.0
artificial.178,0.0
artificial.181,0.0
artificial.182,0.0
artificial.183,0.0
artificial.185,0.0
artificial.186,0.0
artificial.187,0.0
artificial.188,0.0
artificial.189,0.0
artificial.190,0.0
artificial.191,0.0
artificial.192,0.0
artificial.193,0.0
artificial.194,0.0
artificial.173,0.0
artificial.171,0.0
artificial.170,0.0
artificial.157,0.0
artificial.147,0.0
artificial.148,0.0
artificial.149,0.0
artificial.150,0.0
artificial.151,0.0
artificial.152,0.0
artificial.155,0.0
artificial.158,0.0
artificial.169,0.0
artificial.159,0.0
artificial.160,0.0
artificial.161,0.0
artificial.162,0.0
artificial.164,0.0
artificial.165,0.0
artificial.166,0.0
artificial.115,0.0
artificial.1,0.0
artificial.113,0.0
artificial.28,0.0
artificial.31,0.0
artificial.33,0.0
artificial.34,0.0
artificial.35,0.0
artificial.36,0.0
artificial.39,0.0
artificial.40,0.0
artificial.41,0.0
artificial.42,0.0
artificial.45,0.0
artificial.46,0.0
artificial.47,0.0
artificial.48,0.0
artificial.49,0.0
artificial.50,0.0
artificial.51,0.0
artificial.53,0.0
artificial.29,0.0
artificial.27,0.0
artificial.112,0.0
artificial.26,0.0
artificial.3,0.0
artificial.4,0.0
artificial.5,0.0
artificial.6,0.0
artificial.7,0.0
artificial.8,0.0
artificial.9,0.0
artificial.10,0.0
artificial.11,0.0
artificial.12,0.0
artificial.13,0.0
artificial.14,0.0
artificial.18,0.0
artificial.20,0.0
artificial.21,0.0
artificial.23,0.0
artificial.25,0.0
artificial.54,0.0
artificial.55,0.0
artificial.56,0.0
artificial.57,0.0
artificial.85,0.0
artificial.86,0.0
artificial.87,0.0
artificial.89,0.0
artificial.90,0.0
artificial.92,0.0
artificial.93,0.0
artificial.94,0.0
artificial.95,0.0
artificial.96,0.0
artificial.97,0.0
artificial.2,0.0
artificial.99,0.0
artificial.100,0.0
artificial.103,0.0
artificial.104,0.0
artificial.108,0.0
artificial.84,0.0
artificial.83,0.0
artificial.82,0.0
artificial.69,0.0
artificial.58,0.0
artificial.62,0.0
artificial.63,0.0
artificial.64,0.0
artificial.65,0.0
artificial.66,0.0
artificial.67,0.0
artificial.70,0.0
artificial.81,0.0
artificial.72,0.0
artificial.73,0.0
artificial.74,0.0
artificial.75,0.0
artificial.76,0.0
artificial.77,0.0
artificial.79,0.0
artificial.195,0.0
