,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
Bcells_NFkB,0.0,0.015,0.029,0.072,0.13,0.198,0.251,0.313,0.356,0.417
Bcells_Frequency,0.0,0.764,0.821,0.877,0.89,0.918,0.93,0.965,0.973,0.978
CCR2nncMC_CREB,0.0,0.094,0.114,0.117,0.12,0.137,0.144,0.144,0.157,0.157
CCR2nncMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2nncMC_S6,0.0,0.823,0.851,0.884,0.902,0.917,0.927,0.949,0.96,0.975
CCR2nncMC_IkB,0.0,0.0,0.0,0.0,0.006,0.011,0.028,0.042,0.05,0.07
CCR2nncMC_NFkB,0.0,0.451,0.628,0.666,0.721,0.752,0.752,0.793,0.806,0.812
CCR2nncMC_MAPKAPK2,0.0,0.678,0.833,0.885,0.924,0.936,0.941,0.941,0.959,0.967
CCR2nncMC_Frequency,0.0,0.435,0.476,0.517,0.568,0.604,0.638,0.696,0.724,0.756
CCR2pcMC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_S6,0.0,0.875,0.947,0.965,0.985,0.994,1.0,1.0,1.0,1.0
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004
CCR2pcMC_NFkB,0.0,0.0,0.006,0.006,0.016,0.039,0.063,0.093,0.153,0.198
CCR2pcMC_Frequency,0.0,0.928,0.949,0.972,0.985,1.0,1.0,1.0,1.0,1.0
CD41hiCD61hiPLT_p38,0.0,0.117,0.148,0.175,0.201,0.226,0.234,0.25,0.256,0.271
CD4Tcm_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_IkB,0.0,0.017,0.036,0.068,0.111,0.154,0.172,0.208,0.241,0.266
CD4Tcm_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.068,0.158,0.195,0.228,0.246,0.295,0.321,0.365,0.394
CD4Tem_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005
CD4Tem_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.009,0.009,0.01
CD4Tem_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_STAT6,0.0,0.002,0.002,0.01,0.015,0.015,0.018,0.018,0.026,0.026
CD4Tem_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.007,0.018,0.025
CD4Tnaive_STAT5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_NFkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_Frequency,0.0,0.992,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CD4Trm_STAT5,0.0,0.334,0.457,0.522,0.602,0.637,0.665,0.703,0.742,0.776
