,C'=' 0.048,C'=' 0.576,C'=' 1.104,C'=' 1.633,C'=' 2.161,C'=' 2.689,C'=' 3.217,C'=' 3.745,C'=' 4.274,C'=' 4.802
Bcells_Frequency,0.0,0.316,0.392,0.419,0.444,0.463,0.476,0.489,0.501,0.51
CCR2nncMC_Frequency,0.0,0.364,0.42,0.439,0.458,0.476,0.485,0.497,0.503,0.507
CCR2pcMC_STAT3,0.0,0.1,0.14,0.159,0.177,0.188,0.197,0.206,0.218,0.226
CCR2pcMC_Frequency,0.0,0.475,0.543,0.589,0.612,0.632,0.653,0.665,0.675,0.685
CD4Tcm_STAT3,0.0,0.032,0.037,0.041,0.048,0.048,0.05,0.054,0.059,0.062
CD4Tcm_Frequency,0.0,0.168,0.207,0.228,0.246,0.261,0.267,0.273,0.281,0.295
CD4Tem_STAT3,0.0,0.001,0.002,0.002,0.006,0.006,0.006,0.008,0.008,0.009
CD4Tem_Frequency,0.0,0.056,0.078,0.092,0.1,0.104,0.114,0.119,0.126,0.131
CD4Tnaive_STAT3,0.0,0.064,0.086,0.096,0.099,0.108,0.118,0.123,0.127,0.133
CD4Tnaive_Frequency,0.0,0.593,0.643,0.665,0.689,0.703,0.717,0.723,0.736,0.745
CD4Trm_STAT3,0.0,0.037,0.073,0.091,0.102,0.111,0.118,0.127,0.131,0.135
CD4Trm_Frequency,0.0,0.256,0.305,0.329,0.337,0.35,0.358,0.367,0.374,0.381
CD56dimCD16pNKcells_Frequency,0.0,0.092,0.128,0.146,0.158,0.17,0.178,0.187,0.194,0.205
CD62LnAgedNeutrophils_p38,0.0,0.323,0.361,0.378,0.391,0.397,0.4,0.405,0.412,0.412
CD62LnAgedNeutrophils_S6,0.0,0.638,0.681,0.7,0.726,0.74,0.754,0.763,0.775,0.784
CD62LpImmatureNeutrophils_STAT3,0.0,0.033,0.052,0.064,0.07,0.074,0.077,0.079,0.082,0.088
CD62LpImmatureNeutrophils_S6,0.0,0.453,0.499,0.519,0.534,0.539,0.555,0.569,0.577,0.584
CD62LpImmatureNeutrophils_Frequency,0.0,0.319,0.349,0.367,0.379,0.392,0.401,0.408,0.413,0.425
CD8Tcm_STAT3,0.0,0.176,0.227,0.253,0.269,0.283,0.29,0.305,0.313,0.317
CD8Tcm_Frequency,0.0,0.085,0.117,0.127,0.134,0.146,0.152,0.162,0.17,0.18
CD8Tem_Frequency,0.0,0.044,0.082,0.102,0.114,0.128,0.142,0.152,0.157,0.165
CD8Tnaive_STAT3,0.0,0.023,0.038,0.049,0.058,0.061,0.064,0.069,0.075,0.076
CD8Tnaive_Frequency,0.0,0.326,0.376,0.4,0.425,0.433,0.437,0.444,0.45,0.455
CD8Trm_Frequency,0.0,0.065,0.1,0.118,0.128,0.141,0.147,0.156,0.163,0.169
gdTcells_Frequency,0.0,0.308,0.379,0.399,0.418,0.422,0.432,0.436,0.44,0.448
intMC_STAT3,0.0,0.127,0.16,0.183,0.205,0.215,0.236,0.247,0.251,0.257
intMC_Frequency,0.0,0.213,0.263,0.296,0.315,0.335,0.346,0.364,0.37,0.379
mDC_STAT3,0.0,0.123,0.154,0.189,0.203,0.215,0.232,0.245,0.256,0.268
mDC_Frequency,0.0,0.265,0.322,0.347,0.359,0.372,0.38,0.394,0.405,0.409
MDSC_STAT3,0.0,0.129,0.164,0.196,0.21,0.222,0.229,0.243,0.252,0.262
MDSC_Frequency,0.0,0.066,0.098,0.123,0.138,0.145,0.156,0.161,0.163,0.171
NKT_Frequency,0.0,0.063,0.085,0.093,0.107,0.12,0.133,0.141,0.149,0.155
pDC_STAT3,0.0,0.118,0.155,0.167,0.174,0.181,0.191,0.196,0.203,0.209
Th1mem_STAT3,0.0,0.023,0.041,0.052,0.061,0.068,0.076,0.079,0.085,0.091
Th1naive_STAT3,0.0,0.101,0.137,0.167,0.176,0.195,0.208,0.217,0.223,0.229
Th1naive_IkB,0.0,0.095,0.123,0.152,0.164,0.171,0.175,0.184,0.186,0.193
Tregmem_STAT3,0.0,0.011,0.017,0.022,0.023,0.026,0.027,0.028,0.029,0.031
Tregmem_Frequency,0.0,0.187,0.218,0.24,0.252,0.262,0.269,0.274,0.279,0.283
Tregnaive_STAT3,0.0,0.021,0.023,0.028,0.033,0.034,0.038,0.04,0.042,0.044
