,Max Proba
artificial.29,0.291
artificial.35,0.133
artificial.125,0.127
artificial.14,0.113
artificial.115,0.101
artificial.136,0.099
artificial.74,0.075
artificial.99,0.07
artificial.88,0.069
artificial.42,0.068
artificial.12,0.063
artificial.23,0.062
artificial.66,0.053
artificial.91,0.052
artificial.7,0.051
artificial.119,0.044
artificial.19,0.043
artificial.113,0.041
artificial.45,0.041
artificial.116,0.038
artificial.85,0.038
artificial.47,0.035
artificial.25,0.035
artificial.121,0.031
artificial.84,0.03
artificial.60,0.03
artificial.118,0.026
artificial.69,0.026
artificial.107,0.024
artificial.133,0.022
artificial.109,0.021
artificial.3,0.019
artificial.4,0.018
artificial.71,0.018
artificial.18,0.016
artificial.114,0.014
artificial.55,0.013
artificial.40,0.012
artificial.26,0.012
artificial.98,0.011
artificial.10,0.011
artificial.33,0.01
artificial.134,0.009
artificial.89,0.008
artificial.20,0.008
artificial.30,0.006
artificial.93,0.006
artificial.51,0.005
artificial.31,0.005
artificial.32,0.005
artificial.135,0.005
artificial.52,0.004
artificial.131,0.004
artificial.65,0.003
artificial.128,0.003
artificial.11,0.003
artificial.87,0.003
artificial.123,0.003
artificial.78,0.002
artificial.36,0.002
artificial.49,0.002
artificial.96,0.002
artificial.54,0.002
artificial.97,0.002
artificial.17,0.001
artificial.81,0.001
artificial.112,0.001
artificial.90,0.001
artificial.77,0.001
artificial.75,0.001
artificial.15,0.001
artificial.73,0.001
artificial.28,0.001
artificial.56,0.001
artificial.27,0.001
artificial.67,0.001
artificial.102,0.001
artificial.39,0.001
artificial.44,0.001
artificial.24,0.001
artificial.127,0.0
artificial.132,0.0
artificial.104,0.0
artificial.105,0.0
artificial.106,0.0
artificial.130,0.0
artificial.129,0.0
artificial.9,0.0
artificial.126,0.0
artificial.8,0.0
artificial.108,0.0
artificial.124,0.0
artificial.122,0.0
artificial.120,0.0
artificial.110,0.0
artificial.5,0.0
artificial.111,0.0
artificial.6,0.0
artificial.117,0.0
artificial.103,0.0
artificial.83,0.0
artificial.101,0.0
artificial.48,0.0
artificial.21,0.0
artificial.59,0.0
artificial.58,0.0
artificial.57,0.0
artificial.53,0.0
artificial.50,0.0
artificial.22,0.0
artificial.62,0.0
artificial.46,0.0
artificial.43,0.0
artificial.41,0.0
artificial.38,0.0
artificial.37,0.0
artificial.34,0.0
artificial.61,0.0
artificial.63,0.0
artificial.100,0.0
artificial.82,0.0
artificial.95,0.0
artificial.94,0.0
artificial.92,0.0
artificial.13,0.0
artificial.86,0.0
artificial.16,0.0
artificial.80,0.0
artificial.64,0.0
artificial.79,0.0
artificial.76,0.0
artificial.72,0.0
artificial.70,0.0
artificial.2,0.0
artificial.68,0.0
artificial.1,0.0
