,C'=' 0.044,C'=' 0.534,C'=' 1.023,C'=' 1.513,C'=' 2.002,C'=' 2.492,C'=' 2.981,C'=' 3.470,C'=' 3.960,C'=' 4.449
artificial.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.3,0.0,0.006,0.01,0.016,0.016,0.016,0.018,0.019,0.018,0.018
artificial.4,0.0,0.018,0.016,0.014,0.016,0.014,0.018,0.016,0.015,0.016
artificial.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.7,0.0,0.033,0.041,0.045,0.048,0.047,0.049,0.05,0.051,0.051
artificial.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.10,0.0,0.007,0.007,0.009,0.008,0.011,0.01,0.01,0.011,0.01
artificial.11,0.0,0.003,0.003,0.003,0.002,0.002,0.003,0.002,0.002,0.002
artificial.12,0.0,0.03,0.042,0.05,0.056,0.055,0.059,0.062,0.062,0.063
artificial.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.14,0.0,0.083,0.096,0.1,0.107,0.112,0.111,0.112,0.113,0.111
artificial.15,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.17,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0
artificial.18,0.0,0.012,0.016,0.016,0.013,0.012,0.013,0.011,0.011,0.011
artificial.19,0.0,0.03,0.041,0.04,0.042,0.042,0.042,0.043,0.042,0.04
artificial.20,0.0,0.003,0.006,0.006,0.007,0.006,0.007,0.007,0.007,0.008
artificial.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.23,0.0,0.033,0.049,0.055,0.053,0.055,0.061,0.06,0.062,0.062
artificial.24,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001
artificial.25,0.0,0.021,0.026,0.029,0.028,0.032,0.032,0.034,0.035,0.034
artificial.26,0.0,0.002,0.004,0.005,0.006,0.009,0.011,0.011,0.011,0.012
artificial.27,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.28,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.29,0.0,0.252,0.285,0.288,0.287,0.291,0.287,0.291,0.287,0.288
artificial.30,0.0,0.003,0.004,0.004,0.004,0.005,0.006,0.005,0.005,0.005
artificial.31,0.0,0.001,0.002,0.002,0.003,0.003,0.003,0.004,0.004,0.005
artificial.32,0.0,0.001,0.003,0.004,0.004,0.004,0.004,0.005,0.005,0.005
artificial.33,0.0,0.004,0.008,0.008,0.009,0.008,0.009,0.009,0.01,0.01
artificial.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.35,0.0,0.072,0.104,0.113,0.118,0.121,0.124,0.126,0.133,0.128
artificial.36,0.0,0.001,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
