,Fold selected features,Fold nb of features
Fold 0,[],0
Fold 1,[],0
Fold 2,[],0
Fold 3,"['CREB', 'STAT5']",2
Fold 4,['NFkB'],1
Fold 5,['STAT3'],1
Fold 6,"['CREB', 'STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",6
Fold 7,"['CREB', 'STAT5']",2
Fold 8,[],0
Fold 9,[],0
Fold 10,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 11,[],0
Fold 12,[],0
Fold 13,[],0
Fold 14,"['CREB', 'STAT5']",2
Fold 15,['STAT5'],1
Fold 16,"['CREB', 'STAT5', 'STAT3', 'NFkB', 'Frequency']",5
Fold 17,[],0
Fold 18,[],0
Fold 19,[],0
Fold 20,[],0
Fold 21,[],0
Fold 22,[],0
Fold 23,['STAT3'],1
Fold 24,"['CREB', 'STAT5']",2
Fold 25,['STAT5'],1
Fold 26,[],0
Fold 27,"['CREB', 'STAT5', 'STAT3', 'NFkB', 'Frequency']",5
Fold 28,"['CREB', 'STAT5']",2
Fold 29,[],0
Fold 30,[],0
Fold 31,[],0
Fold 32,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 33,[],0
Fold 34,[],0
Fold 35,['NFkB'],1
Fold 36,[],0
Fold 37,"['CREB', 'STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",6
Fold 38,[],0
Fold 39,"['CREB', 'STAT5']",2
Fold 40,[],0
Fold 41,"['CREB', 'STAT5', 'STAT3', 'NFkB', 'Frequency']",5
Fold 42,[],0
Fold 43,[],0
Fold 44,['STAT3'],1
Fold 45,[],0
Fold 46,[],0
Fold 47,['STAT5'],1
Fold 48,"['CREB', 'STAT5']",2
Fold 49,[],0
Fold 50,[],0
Fold 51,[],0
Fold 52,"['CREB', 'STAT5']",2
Fold 53,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 54,"['CREB', 'STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",6
Fold 55,[],0
Fold 56,"['CREB', 'STAT5']",2
Fold 57,[],0
Fold 58,[],0
Fold 59,['NFkB'],1
Fold 60,[],0
Fold 61,[],0
Fold 62,[],0
Fold 63,['NFkB'],1
Fold 64,[],0
Fold 65,"['CREB', 'STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",6
Fold 66,"['CREB', 'STAT5']",2
Fold 67,[],0
Fold 68,['STAT5'],1
Fold 69,[],0
Fold 70,['STAT3'],1
Fold 71,[],0
Fold 72,[],0
Fold 73,"['CREB', 'STAT5', 'STAT3', 'NFkB', 'Frequency']",5
Fold 74,"['CREB', 'STAT5']",2
Fold 75,"['CREB', 'STAT5']",2
Fold 76,[],0
Fold 77,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 78,[],0
Fold 79,[],0
Fold 80,['STAT3'],1
Fold 81,[],0
Fold 82,[],0
Fold 83,[],0
Fold 84,[],0
Fold 85,['STAT5'],1
Fold 86,[],0
Fold 87,[],0
Fold 88,"['CREB', 'STAT5']",2
Fold 89,"['CREB', 'STAT5']",2
Fold 90,[],0
Fold 91,['NFkB'],1
Fold 92,"['CREB', 'STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",6
Fold 93,[],0
Fold 94,[],0
Fold 95,"['CREB', 'STAT5', 'STAT3', 'NFkB', 'Frequency']",5
Fold 96,[],0
Fold 97,[],0
Fold 98,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 99,"['CREB', 'STAT5']",2
Fold 100,"['CREB', 'STAT5']",2
Fold 101,"['CREB', 'STAT5']",2
Fold 102,"['CREB', 'STAT5']",2
Fold 103,['STAT3'],1
Fold 104,[],0
Fold 105,[],0
Fold 106,[],0
Fold 107,[],0
Fold 108,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 109,[],0
Fold 110,[],0
Fold 111,[],0
Fold 112,"['CREB', 'STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",6
Fold 113,[],0
Fold 114,"['CREB', 'STAT5', 'STAT3', 'NFkB', 'Frequency']",5
Fold 115,['NFkB'],1
Fold 116,[],0
Fold 117,[],0
Fold 118,['STAT5'],1
Fold 119,[],0
Fold 120,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 121,[],0
Fold 122,['STAT5'],1
Fold 123,[],0
Fold 124,[],0
Fold 125,['STAT3'],1
Fold 126,"['CREB', 'STAT5']",2
Fold 127,[],0
Fold 128,"['CREB', 'STAT5']",2
Fold 129,[],0
Fold 130,[],0
Fold 131,[],0
Fold 132,[],0
Fold 133,"['CREB', 'STAT5']",2
Fold 134,"['CREB', 'STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",6
Fold 135,"['CREB', 'STAT5', 'STAT3', 'NFkB', 'Frequency']",5
Fold 136,[],0
Fold 137,[],0
Fold 138,['NFkB'],1
Fold 139,[],0
Fold 140,[],0
Fold 141,[],0
Fold 142,"['CREB', 'STAT5']",2
Fold 143,['STAT3'],1
Fold 144,"['CREB', 'STAT5']",2
Fold 145,[],0
Fold 146,"['CREB', 'STAT5', 'STAT3', 'NFkB', 'Frequency']",5
Fold 147,"['CREB', 'STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",6
Fold 148,[],0
Fold 149,['NFkB'],1
Fold 150,[],0
Fold 151,['STAT5'],1
Fold 152,[],0
Fold 153,[],0
Fold 154,[],0
Fold 155,[],0
Fold 156,[],0
Fold 157,"['STAT5', 'STAT3', 'IkB', 'NFkB', 'Frequency']",5
Fold 158,[],0
