,C'=' 0.041,C'=' 0.487,C'=' 0.933,C'=' 1.379,C'=' 1.825,C'=' 2.271,C'=' 2.717,C'=' 3.163,C'=' 3.609,C'=' 4.055
artificial.1,0.0,0.029,0.043,0.048,0.048,0.048,0.05,0.051,0.053,0.053
artificial.2,0.0,0.004,0.006,0.006,0.006,0.007,0.007,0.007,0.008,0.008
artificial.3,0.0,0.008,0.011,0.014,0.014,0.013,0.014,0.016,0.015,0.017
artificial.4,0.0,0.009,0.014,0.022,0.024,0.026,0.028,0.03,0.028,0.032
artificial.5,0.0,0.0,0.001,0.003,0.003,0.003,0.003,0.003,0.003,0.003
artificial.6,0.0,0.001,0.004,0.004,0.005,0.005,0.005,0.005,0.005,0.005
artificial.7,0.0,0.003,0.005,0.004,0.007,0.008,0.009,0.009,0.008,0.008
artificial.8,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.9,0.0,0.047,0.064,0.072,0.078,0.079,0.079,0.081,0.083,0.084
artificial.10,0.0,0.0,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001
artificial.11,0.0,0.027,0.051,0.054,0.059,0.061,0.063,0.065,0.07,0.071
artificial.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.13,0.0,0.0,0.0,0.002,0.003,0.003,0.003,0.004,0.004,0.005
artificial.14,0.0,0.178,0.218,0.238,0.244,0.248,0.249,0.25,0.259,0.26
artificial.15,0.0,0.0,0.0,0.003,0.002,0.004,0.003,0.004,0.004,0.005
artificial.16,0.0,0.003,0.006,0.008,0.009,0.009,0.01,0.008,0.01,0.011
artificial.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.18,0.0,0.042,0.064,0.077,0.08,0.082,0.082,0.085,0.086,0.087
artificial.19,0.0,0.004,0.009,0.01,0.012,0.017,0.017,0.016,0.015,0.016
artificial.20,0.0,0.054,0.075,0.077,0.076,0.079,0.076,0.079,0.079,0.081
artificial.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.22,0.0,0.003,0.008,0.009,0.01,0.011,0.011,0.012,0.012,0.013
artificial.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.24,0.0,0.005,0.008,0.007,0.007,0.006,0.005,0.007,0.006,0.01
artificial.25,0.0,0.026,0.047,0.049,0.054,0.055,0.058,0.059,0.059,0.061
artificial.26,0.0,0.05,0.071,0.076,0.081,0.083,0.083,0.087,0.086,0.086
artificial.27,0.0,0.001,0.001,0.003,0.004,0.004,0.004,0.004,0.004,0.004
artificial.28,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.29,0.0,0.002,0.003,0.005,0.007,0.005,0.004,0.006,0.005,0.005
artificial.30,0.0,0.046,0.074,0.087,0.093,0.089,0.099,0.095,0.096,0.102
artificial.31,0.0,0.004,0.007,0.008,0.009,0.01,0.015,0.013,0.012,0.017
artificial.32,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.33,0.0,0.0,0.0,0.001,0.0,0.0,0.001,0.001,0.001,0.001
artificial.34,0.0,0.001,0.0,0.0,0.0,0.002,0.0,0.001,0.001,0.001
artificial.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.36,0.0,0.003,0.01,0.014,0.018,0.019,0.022,0.021,0.026,0.024
artificial.37,0.0,0.015,0.015,0.017,0.019,0.024,0.024,0.026,0.026,0.029
artificial.38,0.0,0.012,0.015,0.017,0.018,0.021,0.024,0.023,0.025,0.025
artificial.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.40,0.0,0.004,0.01,0.009,0.012,0.012,0.013,0.013,0.012,0.013
artificial.41,0.0,0.014,0.02,0.025,0.024,0.024,0.027,0.028,0.028,0.03
artificial.42,0.0,0.056,0.08,0.083,0.085,0.085,0.086,0.09,0.088,0.092
artificial.43,0.0,0.002,0.003,0.004,0.005,0.004,0.005,0.005,0.006,0.007
artificial.44,0.0,0.0,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
artificial.45,0.0,0.032,0.046,0.047,0.047,0.05,0.049,0.052,0.05,0.054
artificial.46,0.0,0.053,0.061,0.064,0.068,0.07,0.072,0.073,0.076,0.078
artificial.47,0.0,0.019,0.035,0.038,0.044,0.043,0.046,0.045,0.049,0.048
artificial.48,0.0,0.034,0.043,0.053,0.058,0.059,0.059,0.061,0.062,0.064
artificial.49,0.0,0.004,0.005,0.009,0.011,0.013,0.014,0.015,0.016,0.015
artificial.50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
artificial.51,0.0,0.01,0.01,0.013,0.014,0.014,0.015,0.017,0.018,0.014
artificial.52,0.0,0.023,0.033,0.037,0.04,0.041,0.041,0.043,0.043,0.045
artificial.53,0.0,0.032,0.051,0.057,0.06,0.062,0.064,0.069,0.07,0.07
artificial.54,0.0,0.021,0.036,0.044,0.049,0.051,0.054,0.054,0.056,0.056
