,Fold selected features,Fold nb of features
Fold 0,"['STAT3', 'S6', 'NFkB']",3
Fold 1,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 2,"['STAT3', 'S6', 'NFkB']",3
Fold 3,"['STAT3', 'S6', 'NFkB']",3
Fold 4,"['CREB', 'STAT3', 'S6']",3
Fold 5,"['STAT3', 'S6']",2
Fold 6,"['Frequency', 'CREB', 'STAT3', 'S6', 'NFkB']",5
Fold 7,"['Frequency', 'STAT3', 'S6', 'NFkB']",4
Fold 8,"['CREB', 'STAT3', 'S6']",3
Fold 9,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 10,"['STAT3', 'S6', 'NFkB']",3
Fold 11,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 12,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 13,"['CREB', 'STAT3', 'S6']",3
Fold 14,"['Frequency', 'STAT3', 'S6', 'NFkB']",4
Fold 15,"['STAT3', 'S6', 'NFkB']",3
Fold 16,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 17,"['Frequency', 'STAT3', 'S6', 'NFkB']",4
Fold 18,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 19,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 20,"['CREB', 'STAT3', 'S6']",3
Fold 21,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 22,"['STAT3', 'S6', 'NFkB']",3
Fold 23,"['STAT3', 'S6']",2
Fold 24,"['Frequency', 'STAT3', 'S6', 'NFkB']",4
Fold 25,"['STAT3', 'S6', 'NFkB']",3
Fold 26,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 27,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 28,"['Frequency', 'STAT3', 'S6', 'NFkB']",4
Fold 29,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 30,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 31,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 32,"['STAT3', 'S6', 'NFkB']",3
Fold 33,"['Frequency', 'STAT3', 'S6', 'NFkB']",4
Fold 34,"['CREB', 'STAT3', 'S6']",3
Fold 35,"['CREB', 'STAT3', 'S6']",3
Fold 36,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 37,"['Frequency', 'CREB', 'STAT3', 'S6', 'NFkB']",5
Fold 38,"['STAT3', 'S6', 'NFkB']",3
Fold 39,"['STAT3', 'S6', 'NFkB']",3
