,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 1,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 2,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 3,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 4,"['STAT3', 'S6', 'NFkB']",3
Fold 5,"['STAT3', 'S6', 'NFkB']",3
Fold 6,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 7,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 8,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 9,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 10,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 11,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 12,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 13,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 14,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 15,"['STAT3', 'S6', 'NFkB']",3
Fold 16,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 17,"['STAT3', 'S6', 'IkB']",3
Fold 18,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 19,"['STAT3', 'S6', 'IkB']",3
Fold 20,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 21,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 22,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 23,"['STAT3', 'S6', 'NFkB']",3
Fold 24,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 25,"['STAT3', 'S6', 'NFkB']",3
Fold 26,"['CREB', 'STAT3', 'S6', 'NFkB']",4
Fold 27,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 28,"['CREB', 'STAT3', 'S6', 'IkB', 'NFkB']",5
Fold 29,"['STAT3', 'S6', 'IkB']",3
Fold 30,"['STAT3', 'S6', 'IkB', 'NFkB']",4
Fold 31,"['STAT3', 'S6', 'IkB', 'NFkB']",4
