,C'=' 0.047,C'=' 0.564,C'=' 1.082,C'=' 1.599,C'=' 2.116,C'=' 2.633,C'=' 3.151,C'=' 3.668,C'=' 4.185,C'=' 4.703
Bcells_p38,0.0,0.019,0.039,0.047,0.049,0.051,0.053,0.055,0.059,0.063
Bcells_Frequency,0.0,0.016,0.028,0.033,0.035,0.038,0.041,0.042,0.045,0.044
CCR2nncMC_Frequency,0.0,0.345,0.389,0.408,0.406,0.412,0.415,0.419,0.417,0.417
CCR2pcMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_Frequency,0.0,0.18,0.247,0.269,0.277,0.283,0.283,0.283,0.282,0.289
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.008,0.018,0.025,0.03,0.03,0.031,0.031,0.031,0.034
CD4Tem_STAT3,0.0,0.002,0.002,0.003,0.004,0.004,0.004,0.004,0.005,0.005
CD4Tem_Frequency,0.0,0.027,0.034,0.038,0.041,0.041,0.042,0.041,0.043,0.042
CD4Tnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_IkB,0.0,0.001,0.001,0.001,0.0,0.001,0.001,0.0,0.001,0.001
CD4Tnaive_Frequency,0.0,0.138,0.158,0.161,0.163,0.163,0.163,0.164,0.163,0.164
CD4Trm_STAT3,0.0,0.001,0.002,0.002,0.001,0.002,0.002,0.002,0.002,0.002
CD4Trm_Frequency,0.0,0.016,0.028,0.03,0.03,0.028,0.032,0.032,0.035,0.036
CD56brightCD16nNKcells_IkB,0.0,0.021,0.027,0.029,0.031,0.032,0.032,0.033,0.032,0.033
CD56dimCD16pNKcells_Frequency,0.0,0.222,0.306,0.337,0.354,0.364,0.372,0.373,0.377,0.384
CD62LnAgedNeutrophils_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD62LnAgedNeutrophils_S6,0.0,0.335,0.378,0.398,0.411,0.42,0.424,0.425,0.429,0.432
CD62LnAgedNeutrophils_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD62LpImmatureNeutrophils_S6,0.0,0.189,0.223,0.228,0.242,0.243,0.243,0.242,0.249,0.251
CD62LpImmatureNeutrophils_Frequency,0.0,0.135,0.157,0.163,0.166,0.17,0.166,0.167,0.168,0.17
CD8Tcm_Frequency,0.0,0.008,0.021,0.027,0.039,0.046,0.047,0.049,0.051,0.054
CD8Tem_Frequency,0.0,0.001,0.005,0.005,0.005,0.005,0.006,0.005,0.005,0.005
CD8Tnaive_STAT3,0.0,0.019,0.026,0.025,0.027,0.027,0.027,0.03,0.03,0.03
CD8Tnaive_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_Frequency,0.0,0.024,0.07,0.082,0.088,0.095,0.099,0.101,0.103,0.108
CD8Trm_Frequency,0.0,0.005,0.015,0.016,0.017,0.017,0.017,0.018,0.018,0.018
gdTcells_Frequency,0.0,0.031,0.045,0.051,0.054,0.056,0.057,0.056,0.058,0.056
intMC_IkB,0.0,0.01,0.028,0.033,0.035,0.035,0.034,0.036,0.036,0.036
intMC_Frequency,0.0,0.011,0.018,0.022,0.022,0.022,0.023,0.024,0.024,0.025
mDC_STAT3,0.0,0.001,0.008,0.01,0.011,0.011,0.013,0.016,0.016,0.016
mDC_IkB,0.0,0.002,0.002,0.003,0.004,0.004,0.004,0.004,0.004,0.004
mDC_Frequency,0.0,0.358,0.393,0.406,0.414,0.417,0.418,0.417,0.42,0.421
MDSC_CREB,0.0,0.002,0.003,0.003,0.003,0.004,0.003,0.004,0.004,0.005
MDSC_STAT3,0.0,0.012,0.026,0.03,0.033,0.033,0.033,0.033,0.034,0.033
MDSC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSC_Frequency,0.0,0.129,0.147,0.154,0.157,0.158,0.159,0.164,0.164,0.166
NKT_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_Frequency,0.0,0.048,0.06,0.07,0.076,0.076,0.077,0.08,0.083,0.083
Th1mem_STAT3,0.0,0.007,0.012,0.012,0.013,0.013,0.013,0.014,0.016,0.016
Th1mem_IkB,0.0,0.039,0.054,0.056,0.058,0.06,0.061,0.061,0.063,0.063
Th1naive_STAT3,0.0,0.005,0.005,0.006,0.007,0.007,0.008,0.008,0.009,0.011
Th1naive_IkB,0.0,0.182,0.204,0.211,0.214,0.215,0.218,0.221,0.22,0.221
Tregmem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tregmem_Frequency,0.0,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.005
Tregnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001
Tregnaive_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
