,Max Proba
CD62LnAgedNeutrophils_S6,0.432
mDC_Frequency,0.421
CCR2nncMC_Frequency,0.419
CD56dimCD16pNKcells_Frequency,0.384
CCR2pcMC_Frequency,0.289
CD62LpImmatureNeutrophils_S6,0.251
Th1naive_IkB,0.221
CD62LpImmatureNeutrophils_Frequency,0.17
MDSC_Frequency,0.166
CD4Tnaive_Frequency,0.164
CD8Tnaive_Frequency,0.108
NKT_Frequency,0.083
Bcells_p38,0.063
Th1mem_IkB,0.063
gdTcells_Frequency,0.058
CD8Tcm_Frequency,0.054
Bcells_Frequency,0.045
CD4Tem_Frequency,0.043
intMC_IkB,0.036
CD4Trm_Frequency,0.036
MDSC_STAT3,0.034
CD4Tcm_Frequency,0.034
CD56brightCD16nNKcells_IkB,0.033
CD8Tnaive_STAT3,0.03
intMC_Frequency,0.025
CD8Trm_Frequency,0.018
Th1mem_STAT3,0.016
mDC_STAT3,0.016
Th1naive_STAT3,0.011
CD8Tem_Frequency,0.006
Tregmem_Frequency,0.005
MDSC_CREB,0.005
CD4Tem_STAT3,0.005
mDC_IkB,0.004
CD4Trm_STAT3,0.002
Tregnaive_STAT3,0.001
CD4Tnaive_IkB,0.001
Tregmem_STAT3,0.0
CCR2pcMC_STAT3,0.0
CCR2pcMC_IkB,0.0
MDSC_IkB,0.0
CD4Tcm_STAT3,0.0
NKT_IkB,0.0
CD8Tnaive_IkB,0.0
CD4Tnaive_STAT3,0.0
CD62LnAgedNeutrophils_p38,0.0
CD62LnAgedNeutrophils_MAPKAPK2,0.0
Tregnaive_IkB,0.0
