,Spearman corr,pvalue
CD56loCD16posNK_153Eu_STAT1_IFNa,-0.5516495902923169,2.5495040643084486e-13
Bcells_153Eu_STAT1_IFNa,-0.5278973390731098,3.872510715943656e-12
mDCs_153Eu_STAT1_IFNa,-0.504952237708208,4.418796721715047e-11
cMCs_153Eu_STAT1_IFNa,-0.5039032984702341,4.917901341061091e-11
NKT_153Eu_STAT1_IFNa,-0.5007227013571232,6.788008230197647e-11
intMCs_153Eu_STAT1_IFNa,-0.4732742727213941,9.587145816605072e-10
CD8Tnaive_153Eu_STAT1_IFNa,-0.4679869078167592,1.5550881494096642e-09
CD8Tcm_153Eu_STAT1_IFNa,-0.464752974810192,2.0820330328775167e-09
CD4Tnaive_153Eu_STAT1_IFNa,-0.45778375139856836,3.865071424110473e-09
CD4negCD8negTcells_153Eu_STAT1_IFNa,-0.45441825652147566,5.185116969378081e-09
CD4Tcm_153Eu_STAT1_IFNa,-0.4348475393492426,2.691393238848793e-08
CD4Teff_153Eu_STAT1_IFNa,-0.4258977764272749,5.524569933274037e-08
CD8Tem_153Eu_STAT1_IFNa,-0.4245003760187197,6.169541017562242e-08
Tregs_153Eu_STAT1_IFNa,-0.4091929745967607,2.0024647766598255e-07
CD4Tem_153Eu_STAT1_IFNa,-0.3816449856265799,1.4446583898651826e-06
Granulocytes_166Er_NFkB_GMCSF,0.3573608356673066,7.145946609008524e-06
intMCs_149Sm_CREB_unstim,0.34942801749895575,1.1718193283929006e-05
CD4Tnaive_154Sm_STAT3_unstim,-0.34358303680007757,1.6728741463318057e-05
CD8Teff_153Eu_STAT1_IFNa,-0.3420075274729703,1.8391228700548036e-05
intMCs_166Er_NFkB_GMCSF,0.3327641213331216,3.173830805468884e-05
Granulocytes_155Gd_S6_unstim,0.33230543305713894,3.259473581561989e-05
Tregs_150Nd_STAT5_unstim,-0.3308244743986369,3.551057792734378e-05
Granulocytes_149Sm_CREB_unstim,0.3111239907313363,0.00010652583340837931
cMCs_149Sm_CREB_unstim,0.3094047986271688,0.00011682545634056631
Granulocytes_167Er_ERK_GMCSF,0.30896744468960397,0.00011959008570086311
CD4Tcm_154Sm_STAT3_unstim,-0.3068255718326959,0.000134033245837272
mDCs_149Sm_CREB_unstim,0.3060499739109702,0.00013965293299196655
CD4Tnaive_153Eu_STAT1_IL246,-0.3056812656286904,0.00014240079475755224
CD4Tnaive_150Nd_STAT5_unstim,-0.30551839331206015,0.00014363060645129774
CD4Tnaive_159Tb_MAPKAPK2_IFNa,-0.3014399789511913,0.00017785025790169348
cMCs_149Sm_CREB_GMCSF,0.3007021664142425,0.00018479872712124507
CD4Tnaive_154Sm_STAT3_IL246,0.29860784552622877,0.00020592276188943466
cMCs_155Gd_S6_GMCSF,0.2977615834356562,0.00021507862399640669
CD8Tnaive_154Sm_STAT3_unstim,-0.29771518109667355,0.00021559143965335168
Granulocytes_151Eu_p38_GMCSF,0.29386095522826894,0.0002623813317098683
intMCs_156Gd_IkB_IFNa,-0.2904990190659312,0.000310718337547734
CD8Teff_156Gd_IkB_unstim,0.29024414586318253,0.0003147003845631407
intMCs_167Er_ERK_GMCSF,0.2869727621756192,0.0003701894962910496
Granulocytes_149Sm_CREB_IFNa,-0.28664817098151885,0.00037616266107837665
CD56loCD16posNK_154Sm_STAT3_IL246,-0.2841004954021269,0.00042623549317721116
Bcells_150Nd_STAT5_IL246,-0.28195384121695527,0.000473134797727055
CD4Tcm_150Nd_STAT5_unstim,-0.2817999425760745,0.00047667374410077524
Granulocytes_156Gd_IkB_unstim,0.27319687060909786,0.0007181419557601564
NKT_167Er_ERK_IL246,0.26931757674012846,0.0008602110523951637
CD4Teff_154Sm_STAT3_unstim,-0.2686429597454401,0.0008874028288074244
CD8Tem_168Er_STAT6_IFNa,0.26742948779015346,0.0009383078681559123
intMCs_155Gd_S6_GMCSF,0.2667610118530625,0.0009674809451772261
CD8Tnaive_150Nd_STAT5_unstim,-0.26514315785637954,0.0010415596268785287
Tregs_153Eu_STAT1_IL246,-0.2643064381458968,0.001081876932082191
Bcells_159Tb_MAPKAPK2_LPS,-0.26066828037324663,0.0012743306834678472
Granulocytes_149Sm_CREB_GMCSF,0.2602700393894478,0.0012971945171410633
CD8Tnaive_153Eu_STAT1_IL246,-0.2595895960800776,0.0013371289648400311
Tregs_159Tb_MAPKAPK2_LPS,-0.25907776175513897,0.0013679043151739899
CD4Teff_153Eu_STAT1_IL246,-0.25846770960272053,0.0014054292705850905
CD8Tnaive_156Gd_IkB_unstim,0.2562254043977405,0.0015515697004589155
Granulocytes_159Tb_MAPKAPK2_unstim,0.25557848999014565,0.0015962345353077627
CD4Tem_168Er_STAT6_IL246,0.2544422092783196,0.0016775319542389397
CD8Tcm_156Gd_IkB_unstim,0.2526643477435032,0.0018123202840396677
CD56loCD16posNK_149Sm_CREB_LPS,-0.25061611482033397,0.001979770645821007
CD4Tcm_159Tb_MAPKAPK2_IFNa,-0.24955843349384318,0.0020716348884299127
CD8Tem_168Er_STAT6_IL246,0.24866771501323595,0.0021519813015370695
intMCs_151Eu_p38_GMCSF,0.2483340953956936,0.002182795875111184
ncMCs_167Er_ERK_GMCSF,0.24773929797637664,0.002238728728164382
CD4negCD8negTcells_159Tb_MAPKAPK2_IFNa,-0.24771144570534087,0.0022413794471231496
cMCs_168Er_STAT6_IL246,0.24573156151032471,0.0024372618753017313
ncMCs_149Sm_CREB_GMCSF,0.24538933834303447,0.0024726506240087633
mDCs_154Sm_STAT3_IL246,0.24489864855942514,0.0025242042816714908
intMCs_168Er_STAT6_IL246,0.24469328668217746,0.0025460677291056126
CD56loCD16posNK_159Tb_MAPKAPK2_IFNa,-0.24448440682181294,0.002568481431567427
CD4Tem_156Gd_IkB_unstim,0.2435723638544521,0.002668454595327487
CD8Tem_156Gd_IkB_unstim,0.23819825165247113,0.00333239807284772
intMCs_149Sm_CREB_GMCSF,0.23817299837321465,0.003335841606596284
CD8Tem_166Er_NFkB_IFNa,0.2378849848045744,0.0033753426169553153
CD4Teff_154Sm_STAT3_IL246,0.23744763086700957,0.0034361320781136897
ncMCs_166Er_NFkB_GMCSF,0.23661914739178513,0.0035539966834250755
mDCs_151Eu_p38_LPS,0.2362068934868162,0.003613992065648346
