,Max Proba
artificial.109,0.273
artificial.131,0.237
artificial.89,0.226
artificial.35,0.198
artificial.45,0.173
artificial.137,0.17
artificial.68,0.14
artificial.10,0.138
artificial.145,0.131
artificial.48,0.13
artificial.116,0.113
artificial.112,0.101
artificial.57,0.094
artificial.80,0.091
artificial.150,0.088
artificial.81,0.086
artificial.50,0.082
artificial.27,0.081
artificial.76,0.079
artificial.70,0.076
artificial.155,0.074
artificial.128,0.072
artificial.1,0.069
artificial.90,0.068
artificial.103,0.065
artificial.28,0.06
artificial.75,0.055
artificial.83,0.053
artificial.21,0.053
artificial.13,0.052
artificial.36,0.052
artificial.16,0.052
artificial.106,0.044
artificial.153,0.043
artificial.110,0.042
artificial.104,0.042
artificial.136,0.042
artificial.8,0.041
artificial.140,0.041
artificial.124,0.041
artificial.100,0.041
artificial.101,0.04
artificial.120,0.039
artificial.29,0.039
artificial.154,0.037
artificial.72,0.035
artificial.55,0.034
artificial.121,0.034
artificial.24,0.034
artificial.39,0.034
artificial.12,0.033
artificial.78,0.031
artificial.66,0.029
artificial.82,0.029
artificial.44,0.028
artificial.19,0.027
artificial.4,0.027
artificial.108,0.026
artificial.71,0.026
artificial.88,0.026
artificial.143,0.025
artificial.135,0.024
artificial.84,0.024
artificial.148,0.022
artificial.138,0.022
artificial.25,0.021
artificial.93,0.021
artificial.17,0.021
artificial.31,0.021
artificial.33,0.02
artificial.127,0.019
artificial.105,0.019
artificial.97,0.018
artificial.63,0.018
artificial.61,0.017
artificial.65,0.017
artificial.125,0.017
artificial.151,0.017
artificial.74,0.016
artificial.40,0.016
artificial.60,0.016
artificial.53,0.015
artificial.129,0.015
artificial.115,0.015
artificial.43,0.015
artificial.52,0.014
artificial.147,0.013
artificial.47,0.013
artificial.132,0.013
artificial.144,0.012
artificial.113,0.009
artificial.42,0.008
artificial.69,0.008
artificial.58,0.008
artificial.102,0.007
artificial.64,0.007
artificial.67,0.007
artificial.122,0.007
artificial.149,0.007
artificial.141,0.006
artificial.54,0.006
artificial.6,0.006
artificial.134,0.006
artificial.95,0.006
artificial.41,0.006
artificial.146,0.006
artificial.79,0.005
artificial.99,0.005
artificial.3,0.005
artificial.2,0.005
artificial.34,0.005
artificial.111,0.005
artificial.156,0.005
artificial.18,0.005
artificial.117,0.004
artificial.123,0.004
artificial.126,0.004
artificial.133,0.004
artificial.107,0.004
artificial.62,0.004
artificial.51,0.004
artificial.11,0.003
artificial.152,0.003
artificial.14,0.003
artificial.94,0.003
artificial.142,0.002
artificial.91,0.002
artificial.73,0.002
artificial.87,0.002
artificial.32,0.002
artificial.77,0.002
artificial.157,0.001
artificial.7,0.001
artificial.114,0.001
artificial.98,0.001
artificial.96,0.001
artificial.5,0.001
artificial.59,0.001
artificial.22,0.001
artificial.15,0.001
artificial.37,0.0
artificial.38,0.0
artificial.30,0.0
artificial.20,0.0
artificial.23,0.0
artificial.26,0.0
artificial.46,0.0
artificial.119,0.0
artificial.49,0.0
artificial.56,0.0
artificial.118,0.0
artificial.85,0.0
artificial.139,0.0
artificial.86,0.0
artificial.92,0.0
artificial.9,0.0
artificial.130,0.0
artificial.158,0.0
