,Max Proba
artificial.187,1.0
artificial.108,1.0
artificial.3,0.993
artificial.33,0.984
artificial.165,0.953
artificial.58,0.946
artificial.137,0.94
artificial.174,0.93
artificial.19,0.91
artificial.61,0.908
artificial.141,0.906
artificial.164,0.903
artificial.11,0.898
artificial.106,0.898
artificial.43,0.898
artificial.113,0.896
artificial.104,0.895
artificial.162,0.894
artificial.120,0.891
artificial.145,0.886
artificial.23,0.881
artificial.140,0.879
artificial.64,0.879
artificial.159,0.851
artificial.72,0.842
artificial.124,0.84
artificial.142,0.839
artificial.122,0.82
artificial.48,0.817
artificial.163,0.806
artificial.63,0.798
artificial.105,0.793
artificial.29,0.791
artificial.107,0.788
artificial.74,0.78
artificial.83,0.739
artificial.98,0.697
artificial.20,0.687
artificial.179,0.685
artificial.181,0.685
artificial.90,0.649
artificial.186,0.645
artificial.127,0.618
artificial.5,0.559
artificial.112,0.543
artificial.73,0.525
artificial.97,0.519
artificial.111,0.515
artificial.109,0.509
artificial.115,0.494
artificial.1,0.474
artificial.82,0.466
artificial.160,0.413
artificial.4,0.384
artificial.85,0.362
artificial.128,0.354
artificial.12,0.343
artificial.50,0.3
artificial.52,0.26
artificial.13,0.252
artificial.28,0.242
artificial.153,0.231
artificial.147,0.203
artificial.17,0.195
artificial.39,0.189
artificial.123,0.176
artificial.26,0.17
artificial.44,0.165
artificial.125,0.16
artificial.132,0.154
artificial.119,0.149
artificial.171,0.148
artificial.89,0.148
artificial.56,0.146
artificial.51,0.141
artificial.157,0.126
artificial.49,0.12
artificial.69,0.115
artificial.22,0.113
artificial.135,0.105
artificial.149,0.104
artificial.41,0.1
artificial.170,0.098
artificial.6,0.093
artificial.177,0.09
artificial.138,0.087
artificial.75,0.086
artificial.25,0.083
artificial.192,0.079
artificial.38,0.078
artificial.146,0.078
artificial.80,0.073
artificial.190,0.073
artificial.77,0.071
artificial.178,0.062
artificial.67,0.057
artificial.101,0.054
artificial.62,0.046
artificial.191,0.039
artificial.134,0.038
artificial.87,0.037
artificial.68,0.037
artificial.148,0.036
artificial.45,0.033
artificial.173,0.029
artificial.34,0.026
artificial.31,0.024
artificial.158,0.023
artificial.110,0.021
artificial.154,0.021
artificial.194,0.02
artificial.84,0.019
artificial.93,0.019
artificial.183,0.017
artificial.136,0.015
artificial.57,0.013
artificial.144,0.012
artificial.185,0.011
artificial.129,0.01
artificial.130,0.007
artificial.30,0.007
artificial.151,0.007
artificial.60,0.005
artificial.155,0.005
artificial.46,0.005
artificial.53,0.004
artificial.96,0.003
artificial.168,0.001
artificial.15,0.0
artificial.47,0.0
artificial.14,0.0
artificial.161,0.0
artificial.65,0.0
artificial.66,0.0
artificial.88,0.0
artificial.10,0.0
artificial.166,0.0
artificial.193,0.0
artificial.189,0.0
artificial.188,0.0
artificial.54,0.0
artificial.55,0.0
artificial.184,0.0
artificial.182,0.0
artificial.7,0.0
artificial.180,0.0
artificial.8,0.0
artificial.176,0.0
artificial.175,0.0
artificial.9,0.0
artificial.156,0.0
artificial.59,0.0
artificial.169,0.0
artificial.167,0.0
artificial.172,0.0
artificial.71,0.0
artificial.152,0.0
artificial.102,0.0
artificial.114,0.0
artificial.32,0.0
artificial.35,0.0
artificial.36,0.0
artificial.37,0.0
artificial.86,0.0
artificial.103,0.0
artificial.100,0.0
artificial.117,0.0
artificial.99,0.0
artificial.2,0.0
artificial.40,0.0
artificial.95,0.0
artificial.94,0.0
artificial.92,0.0
artificial.91,0.0
artificial.116,0.0
artificial.118,0.0
artificial.150,0.0
artificial.133,0.0
artificial.70,0.0
artificial.16,0.0
artificial.143,0.0
artificial.18,0.0
artificial.21,0.0
artificial.139,0.0
artificial.76,0.0
artificial.131,0.0
artificial.42,0.0
artificial.78,0.0
artificial.24,0.0
artificial.126,0.0
artificial.79,0.0
artificial.81,0.0
artificial.121,0.0
artificial.27,0.0
artificial.195,0.0
