,Max Proba
artificial.19,1.0
artificial.169,1.0
artificial.36,1.0
artificial.91,1.0
artificial.145,1.0
artificial.41,1.0
artificial.185,1.0
artificial.156,0.995
artificial.160,0.99
artificial.90,0.989
artificial.26,0.986
artificial.162,0.978
artificial.172,0.967
artificial.21,0.966
artificial.51,0.952
artificial.147,0.94
artificial.24,0.939
artificial.47,0.935
artificial.98,0.935
artificial.122,0.932
artificial.9,0.921
artificial.193,0.919
artificial.157,0.907
artificial.144,0.902
artificial.178,0.874
artificial.38,0.863
artificial.15,0.85
artificial.110,0.849
artificial.109,0.841
artificial.94,0.806
artificial.189,0.79
artificial.74,0.774
artificial.43,0.741
artificial.72,0.739
artificial.96,0.721
artificial.151,0.688
artificial.49,0.676
artificial.1,0.646
artificial.103,0.616
artificial.143,0.601
artificial.31,0.599
artificial.107,0.577
artificial.136,0.529
artificial.155,0.511
artificial.191,0.435
artificial.101,0.429
artificial.71,0.377
artificial.175,0.375
artificial.37,0.372
artificial.88,0.371
artificial.124,0.327
artificial.61,0.326
artificial.8,0.265
artificial.45,0.253
artificial.117,0.23
artificial.142,0.213
artificial.7,0.181
artificial.177,0.178
artificial.48,0.176
artificial.170,0.172
artificial.190,0.159
artificial.58,0.156
artificial.5,0.14
artificial.62,0.132
artificial.66,0.126
artificial.65,0.121
artificial.167,0.103
artificial.129,0.103
artificial.183,0.098
artificial.104,0.098
artificial.68,0.095
artificial.105,0.095
artificial.82,0.085
artificial.179,0.079
artificial.76,0.076
artificial.83,0.074
artificial.166,0.07
artificial.184,0.052
artificial.127,0.047
artificial.152,0.037
artificial.125,0.035
artificial.16,0.034
artificial.59,0.033
artificial.33,0.033
artificial.89,0.029
artificial.20,0.029
artificial.114,0.027
artificial.2,0.025
artificial.25,0.024
artificial.181,0.023
artificial.126,0.022
artificial.153,0.022
artificial.171,0.02
artificial.4,0.016
artificial.6,0.016
artificial.163,0.014
artificial.75,0.014
artificial.154,0.013
artificial.67,0.013
artificial.164,0.012
artificial.86,0.012
artificial.182,0.011
artificial.79,0.011
artificial.134,0.009
artificial.78,0.009
artificial.57,0.008
artificial.141,0.008
artificial.174,0.008
artificial.180,0.007
artificial.100,0.006
artificial.159,0.005
artificial.137,0.002
artificial.173,0.002
artificial.186,0.0
artificial.194,0.0
artificial.140,0.0
artificial.10,0.0
artificial.165,0.0
artificial.161,0.0
artificial.3,0.0
artificial.18,0.0
artificial.168,0.0
artificial.17,0.0
artificial.188,0.0
artificial.176,0.0
artificial.13,0.0
artificial.192,0.0
artificial.146,0.0
artificial.139,0.0
artificial.187,0.0
artificial.148,0.0
artificial.149,0.0
artificial.150,0.0
artificial.11,0.0
artificial.158,0.0
artificial.12,0.0
artificial.14,0.0
artificial.39,0.0
artificial.138,0.0
artificial.28,0.0
artificial.87,0.0
artificial.85,0.0
artificial.84,0.0
artificial.81,0.0
artificial.80,0.0
artificial.77,0.0
artificial.30,0.0
artificial.73,0.0
artificial.70,0.0
artificial.69,0.0
artificial.64,0.0
artificial.63,0.0
artificial.60,0.0
artificial.56,0.0
artificial.55,0.0
artificial.54,0.0
artificial.53,0.0
artificial.52,0.0
artificial.32,0.0
artificial.50,0.0
artificial.34,0.0
artificial.46,0.0
artificial.44,0.0
artificial.35,0.0
artificial.42,0.0
artificial.29,0.0
artificial.92,0.0
artificial.135,0.0
artificial.93,0.0
artificial.133,0.0
artificial.132,0.0
artificial.131,0.0
artificial.130,0.0
artificial.128,0.0
artificial.123,0.0
artificial.121,0.0
artificial.120,0.0
artificial.119,0.0
artificial.118,0.0
artificial.40,0.0
artificial.116,0.0
artificial.115,0.0
artificial.113,0.0
artificial.112,0.0
artificial.111,0.0
artificial.22,0.0
artificial.23,0.0
artificial.108,0.0
artificial.106,0.0
artificial.102,0.0
artificial.99,0.0
artificial.97,0.0
artificial.95,0.0
artificial.27,0.0
artificial.195,0.0
