,Max Proba
CD41hiCD61hiPLT_p38,0.938
CD8Tem_Frequency,0.79
CD4Tem_Frequency,0.676
CD41hiCD61hiPLT_S6,0.645
gdTcells_Frequency,0.588
CD62LpImmatureNeutrophils_Frequency,0.51
CCR2nncMC_Frequency,0.32
Th1naive_CREB,0.266
MDSC_Frequency,0.147
MDSC_CREB,0.139
intMC_Frequency,0.089
CD62LnAgedNeutrophils_p38,0.059
CD4Tcm_STAT3,0.043
Bcells_p38,0.038
intMC_CREB,0.031
CD8Trm_Frequency,0.027
Bcells_Frequency,0.027
Tregmem_Frequency,0.018
CD4Tnaive_Frequency,0.017
CCR2pcMC_CREB,0.012
Th1naive_MAPKAPK2,0.007
Th1naive_STAT3,0.004
CD4Tnaive_STAT3,0.002
CD4Tcm_Frequency,0.002
Tregnaive_STAT3,0.001
Th1mem_STAT3,0.0
NKT_Frequency,0.0
CD56dimCD16pNKcells_Frequency,0.0
Th1naive_p38,0.0
MDSC_MAPKAPK2,0.0
CCR2pcMC_p38,0.0
mDC_Frequency,0.0
MDSC_STAT3,0.0
MDSC_p38,0.0
CCR2pcMC_MAPKAPK2,0.0
mDC_STAT3,0.0
mDC_p38,0.0
mDC_CREB,0.0
CCR2pcMC_Frequency,0.0
intMC_p38,0.0
CD8Tnaive_Frequency,0.0
CD8Tcm_Frequency,0.0
Tregnaive_IkB,0.0
