,Fold selected features,Fold nb of features
Fold 0,['STAT6'],1
Fold 1,['STAT6'],1
Fold 2,[],0
Fold 3,[],0
Fold 4,[],0
Fold 5,[],0
Fold 6,['STAT6'],1
Fold 7,[],0
Fold 8,[],0
Fold 9,[],0
Fold 10,[],0
Fold 11,[],0
Fold 12,['STAT6'],1
Fold 13,[],0
Fold 14,['STAT6'],1
Fold 15,['STAT6'],1
Fold 16,[],0
Fold 17,['STAT6'],1
Fold 18,[],0
Fold 19,[],0
Fold 20,[],0
Fold 21,[],0
Fold 22,[],0
Fold 23,[],0
Fold 24,['STAT6'],1
Fold 25,['STAT6'],1
Fold 26,[],0
Fold 27,[],0
Fold 28,[],0
Fold 29,[],0
Fold 30,[],0
Fold 31,['STAT6'],1
Fold 32,[],0
Fold 33,['STAT6'],1
Fold 34,[],0
Fold 35,[],0
Fold 36,['STAT6'],1
Fold 37,['STAT6'],1
Fold 38,['STAT6'],1
Fold 39,[],0
Fold 40,['STAT6'],1
Fold 41,[],0
Fold 42,['STAT6'],1
Fold 43,[],0
Fold 44,[],0
Fold 45,[],0
Fold 46,[],0
Fold 47,['STAT6'],1
Fold 48,['STAT6'],1
Fold 49,[],0
Fold 50,[],0
Fold 51,['STAT6'],1
Fold 52,[],0
Fold 53,[],0
Fold 54,['STAT6'],1
Fold 55,[],0
Fold 56,[],0
Fold 57,['STAT6'],1
Fold 58,[],0
Fold 59,[],0
Fold 60,['STAT6'],1
Fold 61,[],0
Fold 62,[],0
Fold 63,[],0
Fold 64,['STAT6'],1
Fold 65,['STAT6'],1
Fold 66,['STAT6'],1
Fold 67,['STAT6'],1
Fold 68,['STAT6'],1
Fold 69,['STAT6'],1
Fold 70,[],0
Fold 71,[],0
Fold 72,[],0
Fold 73,[],0
Fold 74,[],0
Fold 75,[],0
Fold 76,[],0
Fold 77,[],0
Fold 78,[],0
Fold 79,[],0
Fold 80,[],0
Fold 81,[],0
Fold 82,['STAT6'],1
Fold 83,[],0
Fold 84,['STAT6'],1
Fold 85,['STAT6'],1
Fold 86,['STAT6'],1
Fold 87,[],0
Fold 88,[],0
Fold 89,['STAT6'],1
Fold 90,['STAT6'],1
Fold 91,[],0
Fold 92,['STAT6'],1
Fold 93,[],0
Fold 94,[],0
Fold 95,[],0
Fold 96,[],0
Fold 97,[],0
Fold 98,[],0
Fold 99,[],0
Fold 100,[],0
Fold 101,[],0
Fold 102,['STAT6'],1
Fold 103,[],0
Fold 104,[],0
Fold 105,[],0
Fold 106,['STAT6'],1
Fold 107,['STAT6'],1
Fold 108,[],0
Fold 109,[],0
Fold 110,[],0
Fold 111,[],0
Fold 112,['STAT6'],1
Fold 113,['STAT6'],1
Fold 114,[],0
Fold 115,[],0
Fold 116,[],0
Fold 117,['STAT6'],1
Fold 118,['STAT6'],1
Fold 119,[],0
Fold 120,[],0
Fold 121,['STAT6'],1
Fold 122,['STAT6'],1
Fold 123,[],0
Fold 124,['STAT6'],1
Fold 125,[],0
Fold 126,[],0
Fold 127,[],0
Fold 128,['STAT6'],1
Fold 129,[],0
Fold 130,[],0
Fold 131,['STAT6'],1
Fold 132,['STAT6'],1
Fold 133,[],0
Fold 134,['STAT6'],1
Fold 135,[],0
Fold 136,[],0
Fold 137,[],0
Fold 138,[],0
Fold 139,[],0
Fold 140,['STAT6'],1
Fold 141,[],0
Fold 142,[],0
Fold 143,[],0
Fold 144,[],0
Fold 145,[],0
Fold 146,[],0
Fold 147,['STAT6'],1
Fold 148,[],0
Fold 149,[],0
Fold 150,['STAT6'],1
Fold 151,['STAT6'],1
Fold 152,[],0
Fold 153,['STAT6'],1
Fold 154,[],0
Fold 155,['STAT6'],1
Fold 156,[],0
Fold 157,[],0
Fold 158,[],0
Fold 159,['STAT6'],1
Fold 160,['STAT6'],1
Fold 161,['STAT6'],1
Fold 162,[],0
Fold 163,[],0
Fold 164,['STAT6'],1
Fold 165,['STAT6'],1
Fold 166,['STAT6'],1
Fold 167,[],0
Fold 168,[],0
Fold 169,[],0
Fold 170,[],0
Fold 171,[],0
Fold 172,[],0
Fold 173,[],0
Fold 174,[],0
Fold 175,[],0
Fold 176,['STAT6'],1
Fold 177,[],0
Fold 178,['STAT6'],1
Fold 179,[],0
Fold 180,['STAT6'],1
Fold 181,['STAT6'],1
Fold 182,[],0
Fold 183,[],0
Fold 184,[],0
Fold 185,[],0
Fold 186,[],0
Fold 187,[],0
Fold 188,[],0
Fold 189,[],0
Fold 190,['STAT6'],1
Fold 191,['STAT6'],1
Fold 192,[],0
Fold 193,[],0
Fold 194,['STAT6'],1
Fold 195,[],0
Fold 196,[],0
Fold 197,['STAT6'],1
Fold 198,[],0
Fold 199,['STAT6'],1
