,Fold selected features,Fold nb of features
Fold 0,"['STAT6', 'Frequency']",2
Fold 1,"['CREB', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 2,['CREB'],1
Fold 3,['Frequency'],1
Fold 4,"['CREB', 'STAT6']",2
Fold 5,['STAT3'],1
Fold 6,[],0
Fold 7,[],0
Fold 8,"['CREB', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 9,"['CREB', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 10,"['CREB', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 11,"['CREB', 'STAT3']",2
Fold 12,"['CREB', 'STAT3']",2
Fold 13,[],0
Fold 14,"['CREB', 'STAT3']",2
Fold 15,[],0
Fold 16,"['CREB', 'STAT3']",2
Fold 17,[],0
Fold 18,[],0
Fold 19,"['CREB', 'STAT3']",2
Fold 20,[],0
Fold 21,"['CREB', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 22,['CREB'],1
Fold 23,['STAT3'],1
Fold 24,"['CREB', 'STAT3']",2
Fold 25,[],0
Fold 26,[],0
Fold 27,"['CREB', 'STAT3']",2
Fold 28,[],0
Fold 29,"['CREB', 'STAT3']",2
Fold 30,"['CREB', 'STAT3']",2
Fold 31,"['CREB', 'STAT3']",2
Fold 32,"['CREB', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 33,[],0
Fold 34,"['CREB', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 35,"['CREB', 'STAT6']",2
Fold 36,"['CREB', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 37,[],0
Fold 38,"['STAT6', 'Frequency']",2
Fold 39,['Frequency'],1
Fold 40,[],0
Fold 41,"['CREB', 'STAT3']",2
Fold 42,"['STAT6', 'Frequency']",2
Fold 43,"['CREB', 'STAT3']",2
Fold 44,['STAT3'],1
Fold 45,"['CREB', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 46,"['CREB', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 47,[],0
Fold 48,"['CREB', 'STAT3']",2
Fold 49,[],0
Fold 50,['CREB'],1
Fold 51,"['CREB', 'STAT3']",2
Fold 52,['Frequency'],1
Fold 53,"['CREB', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 54,[],0
Fold 55,[],0
Fold 56,[],0
Fold 57,"['CREB', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 58,"['CREB', 'STAT3']",2
Fold 59,"['CREB', 'STAT6']",2
Fold 60,"['STAT6', 'Frequency']",2
Fold 61,"['CREB', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 62,"['CREB', 'STAT3']",2
Fold 63,"['CREB', 'STAT6']",2
Fold 64,"['CREB', 'STAT3', 'IkB', 'NFkB', 'STAT6', 'Frequency']",6
Fold 65,[],0
Fold 66,"['CREB', 'STAT3']",2
