,Max Proba
artificial.96,1.0
artificial.17,1.0
artificial.110,1.0
artificial.77,0.999
artificial.71,0.983
artificial.80,0.975
artificial.98,0.93
artificial.72,0.926
artificial.88,0.91
artificial.40,0.905
artificial.108,0.88
artificial.22,0.875
artificial.24,0.859
artificial.50,0.856
artificial.128,0.843
artificial.89,0.827
artificial.61,0.821
artificial.7,0.807
artificial.19,0.797
artificial.36,0.767
artificial.45,0.74
artificial.32,0.659
artificial.79,0.653
artificial.117,0.65
artificial.52,0.599
artificial.20,0.579
artificial.109,0.569
artificial.16,0.537
artificial.114,0.49
artificial.66,0.362
artificial.67,0.358
artificial.35,0.35
artificial.31,0.347
artificial.99,0.306
artificial.3,0.298
artificial.122,0.28
artificial.104,0.277
artificial.42,0.274
artificial.136,0.274
artificial.135,0.271
artificial.68,0.254
artificial.134,0.249
artificial.26,0.239
artificial.25,0.235
artificial.46,0.226
artificial.111,0.22
artificial.21,0.217
artificial.69,0.211
artificial.102,0.21
artificial.106,0.195
artificial.125,0.184
artificial.39,0.18
artificial.129,0.147
artificial.82,0.137
artificial.84,0.137
artificial.65,0.13
artificial.58,0.129
artificial.115,0.123
artificial.73,0.122
artificial.63,0.117
artificial.131,0.113
artificial.75,0.108
artificial.37,0.102
artificial.53,0.095
artificial.8,0.083
artificial.103,0.083
artificial.18,0.081
artificial.11,0.066
artificial.97,0.06
artificial.1,0.058
artificial.55,0.057
artificial.120,0.056
artificial.13,0.044
artificial.121,0.041
artificial.56,0.041
artificial.60,0.038
artificial.112,0.038
artificial.86,0.029
artificial.49,0.026
artificial.116,0.025
artificial.43,0.023
artificial.126,0.019
artificial.94,0.016
artificial.4,0.016
artificial.34,0.016
artificial.132,0.015
artificial.127,0.013
artificial.12,0.011
artificial.5,0.01
artificial.15,0.01
artificial.70,0.01
artificial.119,0.009
artificial.59,0.008
artificial.30,0.008
artificial.87,0.008
artificial.28,0.007
artificial.133,0.007
artificial.54,0.007
artificial.62,0.005
artificial.57,0.0
artificial.47,0.0
artificial.44,0.0
artificial.130,0.0
artificial.113,0.0
artificial.51,0.0
artificial.118,0.0
artificial.9,0.0
artificial.123,0.0
artificial.10,0.0
artificial.124,0.0
artificial.6,0.0
artificial.14,0.0
artificial.64,0.0
artificial.41,0.0
artificial.33,0.0
artificial.83,0.0
artificial.78,0.0
artificial.85,0.0
artificial.29,0.0
artificial.90,0.0
artificial.91,0.0
artificial.92,0.0
artificial.48,0.0
artificial.95,0.0
artificial.27,0.0
artificial.76,0.0
artificial.23,0.0
artificial.74,0.0
artificial.100,0.0
artificial.101,0.0
artificial.38,0.0
artificial.105,0.0
artificial.2,0.0
artificial.107,0.0
artificial.81,0.0
artificial.93,0.0
