,Fold selected features,Fold nb of features
Fold 0,"['CEACAM3', 'CTSV', 'ICAM4', 'IFNGR2', 'METAP1', 'PRTG']",6
Fold 1,[],0
Fold 2,[],0
Fold 3,"['ATF2', 'IFNGR2', 'KIR2DL3', 'LY9', 'NDRG1', 'RNASET2']",6
Fold 4,"['AMY2B', 'CEACAM3', 'FCRLB', 'GH2', 'IFNGR2', 'IL18RAP']",6
Fold 5,['CES1'],1
Fold 6,"['AMY2A', 'AMY2B', 'CEACAM3', 'CLC', 'CPM', 'CTSH', 'CTSV', 'FCRL5', 'GH2', 'ICAM4', 'IL18RAP', 'IL5RA', 'NCF2', 'NINJ1', 'SIGLEC9']",15
Fold 7,"['ADGRG2', 'ATF2', 'CDCP1', 'DSG4', 'EBI3_IL27', 'FCRL5', 'FCRLB', 'FUCA1', 'ICAM4', 'IFNGR2', 'IL5RA', 'ITGA11', 'KIR2DL3', 'LY9', 'MLN', 'NDRG1', 'PLA2G15', 'RARRES2', 'RNASET2']",19
Fold 8,"['AMY2A', 'AMY2B', 'CES1', 'FCRL5', 'ICAM4', 'IFNGR2', 'IL32', 'KIR2DL3', 'NDRG1', 'PDGFC', 'PRTG', 'TNFRSF8', 'WFIKKN2']",13
Fold 9,"['AMY2A', 'CLC', 'IFNGR2', 'PDGFC', 'SIGLEC9']",5
Fold 10,"['DPEP2', 'GGA1', 'IFNGR2', 'LY9', 'NDRG1', 'PDGFC', 'XPNPEP2']",7
Fold 11,"['CES1', 'FCRL5', 'FUCA1', 'HLA-DRA', 'ICAM4', 'IFNGR2', 'KIR2DL3', 'NINJ1', 'WAS', 'XRCC4']",10
Fold 12,"['AMY2A', 'AMY2B', 'CEACAM3', 'CRHBP', 'HAVCR1', 'ICAM4', 'IL1A', 'KIR2DL3']",8
Fold 13,[],0
Fold 14,"['ATF2', 'FCRLB', 'IL5RA', 'MLN', 'NDRG1', 'PILRB', 'TNFRSF10A', 'TNFRSF8']",8
Fold 15,"['ICAM4', 'IGF2R', 'KIR2DL3', 'NDRG1', 'PDGFC', 'SOST']",6
Fold 16,"['IL18RAP', 'PDGFC']",2
Fold 17,"['AMY2A', 'AMY2B', 'CEACAM3', 'CLC', 'FCAR', 'FCRL5', 'FCRLB', 'ICAM4', 'IFNGR2', 'IL18RAP', 'IL5RA', 'METAP1', 'MZB1', 'NDRG1', 'NINJ1', 'XPNPEP2']",16
Fold 18,"['NOMO1', 'PRTG', 'SLAMF7']",3
Fold 19,"['CHI3L1', 'EBI3_IL27', 'FCRLB', 'IFNGR2', 'KIR2DL3', 'MLN', 'NDRG1', 'PLA2G15']",8
