,Fold selected features,Fold nb of features
Fold 0,[],0
Fold 1,[],0
Fold 2,"['CREB', 'STAT3']",2
Fold 3,"['STAT3', 'NFkB']",2
Fold 4,[],0
Fold 5,['NFkB'],1
Fold 6,"['CREB', 'STAT3']",2
Fold 7,[],0
Fold 8,[],0
Fold 9,['NFkB'],1
Fold 10,"['CREB', 'STAT3', 'NFkB']",3
Fold 11,[],0
Fold 12,"['CREB', 'STAT3']",2
Fold 13,[],0
Fold 14,[],0
Fold 15,"['CREB', 'NFkB']",2
Fold 16,"['STAT3', 'NFkB']",2
Fold 17,"['CREB', 'STAT3']",2
Fold 18,"['CREB', 'STAT3']",2
Fold 19,"['CREB', 'STAT3', 'NFkB', 'Frequency']",4
Fold 20,[],0
Fold 21,['NFkB'],1
Fold 22,"['CREB', 'STAT3']",2
Fold 23,['NFkB'],1
Fold 24,[],0
Fold 25,"['CREB', 'NFkB']",2
Fold 26,"['CREB', 'STAT3']",2
Fold 27,"['STAT3', 'NFkB']",2
Fold 28,[],0
Fold 29,"['CREB', 'STAT3', 'NFkB', 'Frequency']",4
Fold 30,[],0
Fold 31,"['CREB', 'STAT3']",2
Fold 32,"['CREB', 'STAT3', 'NFkB']",3
Fold 33,"['CREB', 'STAT3']",2
Fold 34,[],0
Fold 35,[],0
Fold 36,[],0
Fold 37,"['CREB', 'STAT3']",2
Fold 38,[],0
Fold 39,"['STAT3', 'NFkB']",2
Fold 40,"['CREB', 'STAT3']",2
Fold 41,"['STAT3', 'NFkB']",2
Fold 42,[],0
Fold 43,[],0
Fold 44,['NFkB'],1
Fold 45,[],0
Fold 46,['NFkB'],1
Fold 47,"['CREB', 'NFkB']",2
Fold 48,[],0
Fold 49,"['CREB', 'STAT3']",2
Fold 50,"['CREB', 'STAT3']",2
Fold 51,"['CREB', 'STAT3']",2
Fold 52,"['STAT3', 'NFkB']",2
Fold 53,"['CREB', 'STAT3', 'NFkB']",3
Fold 54,"['CREB', 'STAT3']",2
Fold 55,[],0
Fold 56,[],0
Fold 57,[],0
Fold 58,"['CREB', 'STAT3', 'NFkB', 'Frequency']",4
Fold 59,[],0
Fold 60,[],0
Fold 61,[],0
Fold 62,"['CREB', 'STAT3', 'NFkB', 'Frequency']",4
Fold 63,[],0
Fold 64,[],0
Fold 65,"['CREB', 'STAT3']",2
Fold 66,[],0
Fold 67,"['CREB', 'STAT3']",2
Fold 68,"['CREB', 'NFkB']",2
Fold 69,"['CREB', 'STAT3']",2
Fold 70,['NFkB'],1
Fold 71,[],0
Fold 72,"['CREB', 'STAT3']",2
Fold 73,"['STAT3', 'NFkB']",2
Fold 74,"['STAT3', 'NFkB']",2
Fold 75,[],0
Fold 76,['NFkB'],1
Fold 77,"['CREB', 'STAT3', 'NFkB']",3
Fold 78,[],0
Fold 79,"['CREB', 'STAT3']",2
Fold 80,['NFkB'],1
Fold 81,[],0
Fold 82,"['CREB', 'STAT3']",2
Fold 83,[],0
Fold 84,[],0
Fold 85,"['CREB', 'NFkB']",2
Fold 86,"['CREB', 'STAT3']",2
Fold 87,['NFkB'],1
Fold 88,"['STAT3', 'NFkB']",2
Fold 89,[],0
Fold 90,[],0
Fold 91,[],0
Fold 92,"['CREB', 'STAT3']",2
Fold 93,"['CREB', 'STAT3', 'NFkB', 'Frequency']",4
Fold 94,[],0
Fold 95,"['STAT3', 'NFkB']",2
Fold 96,"['CREB', 'STAT3']",2
Fold 97,"['CREB', 'STAT3']",2
Fold 98,"['CREB', 'STAT3', 'NFkB']",3
Fold 99,[],0
Fold 100,[],0
Fold 101,"['STAT3', 'NFkB']",2
Fold 102,[],0
Fold 103,['NFkB'],1
Fold 104,"['CREB', 'STAT3']",2
Fold 105,['NFkB'],1
Fold 106,"['CREB', 'STAT3']",2
Fold 107,"['CREB', 'STAT3']",2
Fold 108,"['CREB', 'STAT3', 'NFkB']",3
Fold 109,[],0
Fold 110,[],0
Fold 111,[],0
Fold 112,"['CREB', 'STAT3']",2
Fold 113,[],0
Fold 114,"['STAT3', 'NFkB']",2
Fold 115,[],0
Fold 116,"['CREB', 'STAT3', 'NFkB', 'Frequency']",4
Fold 117,[],0
Fold 118,"['CREB', 'NFkB']",2
Fold 119,"['CREB', 'STAT3']",2
Fold 120,"['CREB', 'STAT3', 'NFkB']",3
Fold 121,"['CREB', 'STAT3']",2
Fold 122,"['CREB', 'NFkB']",2
Fold 123,['NFkB'],1
Fold 124,"['CREB', 'STAT3']",2
Fold 125,['NFkB'],1
Fold 126,[],0
Fold 127,[],0
Fold 128,[],0
Fold 129,"['CREB', 'STAT3']",2
Fold 130,"['CREB', 'STAT3']",2
Fold 131,[],0
Fold 132,[],0
Fold 133,"['STAT3', 'NFkB']",2
Fold 134,"['CREB', 'STAT3']",2
Fold 135,"['STAT3', 'NFkB']",2
Fold 136,[],0
Fold 137,[],0
Fold 138,[],0
Fold 139,"['CREB', 'STAT3', 'NFkB', 'Frequency']",4
Fold 140,[],0
Fold 141,[],0
Fold 142,"['STAT3', 'NFkB']",2
Fold 143,['NFkB'],1
Fold 144,[],0
Fold 145,"['CREB', 'STAT3']",2
Fold 146,"['STAT3', 'NFkB']",2
Fold 147,"['CREB', 'STAT3']",2
Fold 148,['NFkB'],1
Fold 149,[],0
Fold 150,"['CREB', 'STAT3']",2
Fold 151,"['CREB', 'NFkB']",2
Fold 152,"['CREB', 'STAT3', 'NFkB', 'Frequency']",4
Fold 153,"['CREB', 'STAT3']",2
Fold 154,[],0
Fold 155,[],0
Fold 156,[],0
Fold 157,"['CREB', 'STAT3', 'NFkB']",3
Fold 158,"['CREB', 'STAT3']",2
Fold 159,[],0
Fold 160,[],0
