,Fold selected features,Fold nb of features
Fold 0,['Frequency'],1
Fold 1,"['STAT3', 'STAT5', 'Frequency']",3
Fold 2,['STAT3'],1
Fold 3,[],0
Fold 4,"['STAT3', 'CREB', 'STAT5', 'Frequency']",4
Fold 5,['STAT3'],1
Fold 6,"['STAT3', 'Frequency']",2
Fold 7,['STAT3'],1
Fold 8,"['STAT3', 'Frequency']",2
Fold 9,['Frequency'],1
Fold 10,"['STAT3', 'CREB', 'Frequency']",3
Fold 11,['STAT3'],1
Fold 12,['STAT3'],1
Fold 13,"['STAT5', 'Frequency']",2
Fold 14,[],0
Fold 15,"['STAT3', 'Frequency']",2
Fold 16,[],0
Fold 17,['STAT3'],1
Fold 18,['STAT3'],1
Fold 19,[],0
Fold 20,"['STAT5', 'Frequency']",2
Fold 21,['Frequency'],1
Fold 22,['STAT3'],1
Fold 23,['STAT3'],1
Fold 24,[],0
Fold 25,"['STAT3', 'Frequency']",2
Fold 26,['STAT3'],1
Fold 27,[],0
Fold 28,['STAT3'],1
Fold 29,[],0
Fold 30,['STAT3'],1
Fold 31,['STAT3'],1
Fold 32,"['STAT3', 'CREB', 'Frequency']",3
Fold 33,['STAT3'],1
Fold 34,"['STAT3', 'Frequency']",2
Fold 35,"['STAT3', 'CREB', 'STAT5', 'Frequency']",4
Fold 36,"['STAT3', 'STAT5', 'Frequency']",3
Fold 37,"['STAT3', 'Frequency']",2
Fold 38,['Frequency'],1
Fold 39,[],0
Fold 40,['STAT3'],1
Fold 41,[],0
Fold 42,['Frequency'],1
Fold 43,['STAT3'],1
Fold 44,['STAT3'],1
Fold 45,"['STAT3', 'Frequency']",2
Fold 46,['Frequency'],1
Fold 47,"['STAT3', 'Frequency']",2
Fold 48,[],0
Fold 49,['STAT3'],1
Fold 50,['STAT3'],1
Fold 51,['STAT3'],1
Fold 52,[],0
Fold 53,"['STAT3', 'CREB', 'Frequency']",3
Fold 54,"['STAT3', 'Frequency']",2
Fold 55,"['STAT5', 'Frequency']",2
Fold 56,['STAT3'],1
Fold 57,"['STAT3', 'STAT5', 'Frequency']",3
Fold 58,[],0
Fold 59,"['STAT3', 'CREB', 'STAT5', 'Frequency']",4
Fold 60,['Frequency'],1
Fold 61,"['STAT3', 'Frequency']",2
Fold 62,[],0
Fold 63,"['STAT3', 'CREB', 'STAT5', 'Frequency']",4
Fold 64,"['STAT3', 'STAT5', 'Frequency']",3
Fold 65,"['STAT3', 'Frequency']",2
Fold 66,[],0
Fold 67,['STAT3'],1
Fold 68,"['STAT3', 'Frequency']",2
Fold 69,['STAT3'],1
Fold 70,['STAT3'],1
Fold 71,"['STAT5', 'Frequency']",2
Fold 72,['STAT3'],1
Fold 73,[],0
Fold 74,[],0
Fold 75,['STAT3'],1
Fold 76,['Frequency'],1
Fold 77,"['STAT3', 'CREB', 'Frequency']",3
Fold 78,['STAT3'],1
Fold 79,['STAT3'],1
Fold 80,['STAT3'],1
Fold 81,['STAT3'],1
Fold 82,['STAT3'],1
Fold 83,"['STAT5', 'Frequency']",2
Fold 84,['Frequency'],1
Fold 85,"['STAT3', 'Frequency']",2
Fold 86,['STAT3'],1
Fold 87,['Frequency'],1
Fold 88,[],0
Fold 89,[],0
Fold 90,"['STAT3', 'STAT5', 'Frequency']",3
Fold 91,"['STAT3', 'CREB', 'STAT5', 'Frequency']",4
Fold 92,"['STAT3', 'Frequency']",2
Fold 93,[],0
Fold 94,"['STAT3', 'Frequency']",2
Fold 95,[],0
Fold 96,['STAT3'],1
Fold 97,['STAT3'],1
Fold 98,"['STAT3', 'CREB', 'Frequency']",3
Fold 99,['STAT3'],1
Fold 100,['STAT3'],1
Fold 101,[],0
Fold 102,[],0
Fold 103,['STAT3'],1
Fold 104,['STAT3'],1
Fold 105,['Frequency'],1
Fold 106,['STAT3'],1
Fold 107,['STAT3'],1
Fold 108,"['STAT3', 'CREB', 'Frequency']",3
Fold 109,['STAT3'],1
Fold 110,"['STAT3', 'Frequency']",2
Fold 111,"['STAT5', 'Frequency']",2
Fold 112,"['STAT3', 'Frequency']",2
Fold 113,"['STAT3', 'STAT5', 'Frequency']",3
Fold 114,[],0
Fold 115,"['STAT3', 'CREB', 'STAT5', 'Frequency']",4
Fold 116,[],0
Fold 117,['Frequency'],1
Fold 118,"['STAT3', 'Frequency']",2
Fold 119,['STAT3'],1
Fold 120,"['STAT3', 'CREB', 'Frequency']",3
Fold 121,['STAT3'],1
Fold 122,"['STAT3', 'Frequency']",2
Fold 123,['Frequency'],1
Fold 124,['STAT3'],1
Fold 125,['STAT3'],1
Fold 126,['STAT3'],1
Fold 127,['STAT3'],1
Fold 128,[],0
Fold 129,['STAT3'],1
Fold 130,['STAT3'],1
Fold 131,"['STAT3', 'STAT5', 'Frequency']",3
Fold 132,['Frequency'],1
Fold 133,[],0
Fold 134,"['STAT3', 'Frequency']",2
Fold 135,[],0
Fold 136,"['STAT3', 'Frequency']",2
Fold 137,"['STAT5', 'Frequency']",2
Fold 138,"['STAT3', 'CREB', 'STAT5', 'Frequency']",4
Fold 139,[],0
Fold 140,"['STAT3', 'STAT5', 'Frequency']",3
Fold 141,"['STAT3', 'Frequency']",2
Fold 142,[],0
Fold 143,['STAT3'],1
Fold 144,['STAT3'],1
Fold 145,['STAT3'],1
Fold 146,[],0
Fold 147,"['STAT3', 'Frequency']",2
Fold 148,['Frequency'],1
Fold 149,"['STAT3', 'CREB', 'STAT5', 'Frequency']",4
Fold 150,['STAT3'],1
Fold 151,"['STAT3', 'Frequency']",2
Fold 152,[],0
Fold 153,['STAT3'],1
Fold 154,"['STAT5', 'Frequency']",2
Fold 155,['Frequency'],1
Fold 156,['STAT3'],1
Fold 157,"['STAT3', 'CREB', 'Frequency']",3
Fold 158,['STAT3'],1
Fold 159,[],0
Fold 160,"['STAT3', 'STAT5', 'Frequency']",3
Fold 161,"['STAT3', 'Frequency']",2
Fold 162,[],0
Fold 163,"['STAT3', 'CREB', 'Frequency']",3
