,Max Proba
CCR2nncMC_Frequency,0.835
CD62LnAgedNeutrophils_S6,0.816
CD62LpImmatureNeutrophils_S6,0.787
CCR2pcMC_Frequency,0.752
mDC_STAT3,0.697
CD4Trm_Frequency,0.693
gdTcells_Frequency,0.648
Th1naive_S6,0.587
Th1naive_CREB,0.563
MDSC_STAT3,0.534
CD8Tcm_STAT3,0.533
CCR2pcMC_STAT3,0.524
CD4Tnaive_Frequency,0.478
CD4Tem_STAT3,0.435
intMC_Frequency,0.433
CD4Tem_Frequency,0.425
CD62LpImmatureNeutrophils_CREB,0.391
CD41hiCD61hiPLT_S6,0.377
CD8Tnaive_STAT3,0.364
MDSC_Frequency,0.349
CCR2pcMC_MAPKAPK2,0.306
Bcells_Frequency,0.28
CD8Tcm_Frequency,0.261
CD56dimCD16pNKcells_Frequency,0.211
CD4Tcm_Frequency,0.195
CD8Trm_Frequency,0.173
Tregmem_Frequency,0.15
CD4Trm_STAT3,0.119
Th1mem_STAT3,0.093
Th1naive_STAT3,0.092
CD62LnAgedNeutrophils_CREB,0.088
mDC_p38,0.07
mDC_Frequency,0.058
NKT_Frequency,0.057
CCR2pcMC_p38,0.053
CD62LpImmatureNeutrophils_Frequency,0.052
intMC_p38,0.051
CD8Tnaive_Frequency,0.05
Tregmem_STAT3,0.047
mDC_CREB,0.034
CD4Tnaive_STAT3,0.024
MDSC_p38,0.018
pDC_STAT3,0.013
Tregnaive_STAT3,0.007
CD4Tcm_STAT3,0.007
CD8Tem_Frequency,0.005
