,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 1,"['S6', 'Frequency']",2
Fold 2,"['S6', 'Frequency']",2
Fold 3,"['CREB', 'STAT3', 'S6', 'NFkB', 'MAPKAPK2', 'Frequency']",6
Fold 4,"['CREB', 'S6', 'Frequency']",3
Fold 5,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 6,"['S6', 'Frequency']",2
Fold 7,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 8,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 9,"['S6', 'Frequency']",2
Fold 10,"['CREB', 'S6', 'Frequency']",3
Fold 11,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 12,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 13,"['S6', 'Frequency']",2
Fold 14,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 15,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 16,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 17,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 18,['S6'],1
Fold 19,['S6'],1
Fold 20,"['S6', 'Frequency']",2
Fold 21,"['S6', 'Frequency']",2
Fold 22,"['S6', 'Frequency']",2
Fold 23,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 24,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 25,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 26,['S6'],1
Fold 27,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 28,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 29,['S6'],1
Fold 30,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 31,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 32,"['CREB', 'S6', 'Frequency']",3
Fold 33,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 34,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 35,"['CREB', 'S6', 'Frequency']",3
Fold 36,"['S6', 'Frequency']",2
Fold 37,"['S6', 'Frequency']",2
Fold 38,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 39,"['CREB', 'STAT3', 'S6', 'NFkB', 'MAPKAPK2', 'Frequency']",6
Fold 40,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 41,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 42,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 43,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 44,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 45,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 46,"['S6', 'Frequency']",2
Fold 47,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 48,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 49,['S6'],1
Fold 50,"['S6', 'Frequency']",2
Fold 51,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 52,"['CREB', 'STAT3', 'S6', 'NFkB', 'MAPKAPK2', 'Frequency']",6
Fold 53,"['CREB', 'S6', 'Frequency']",3
Fold 54,"['S6', 'Frequency']",2
Fold 55,"['S6', 'Frequency']",2
Fold 56,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 57,"['S6', 'Frequency']",2
Fold 58,['S6'],1
Fold 59,"['CREB', 'S6', 'Frequency']",3
Fold 60,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 61,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 62,['S6'],1
Fold 63,"['CREB', 'S6', 'Frequency']",3
Fold 64,"['S6', 'Frequency']",2
Fold 65,"['S6', 'Frequency']",2
Fold 66,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 67,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 68,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 69,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 70,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 71,"['S6', 'Frequency']",2
Fold 72,"['S6', 'Frequency']",2
Fold 73,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 74,"['CREB', 'STAT3', 'S6', 'NFkB', 'MAPKAPK2', 'Frequency']",6
Fold 75,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 76,"['S6', 'Frequency']",2
Fold 77,"['CREB', 'S6', 'Frequency']",3
Fold 78,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 79,['S6'],1
Fold 80,"['CREB', 'STAT3', 'S6', 'NFkB', 'Frequency']",5
Fold 81,"['CREB', 'p38', 'STAT3', 'S6', 'IkB', 'NFkB', 'MAPKAPK2', 'Frequency']",8
Fold 82,"['CREB', 'S6', 'NFkB', 'Frequency']",4
Fold 83,"['S6', 'Frequency']",2
