,Fold selected features,Fold nb of features
Fold 0,[],0
Fold 1,"['CCR2nncMC_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'mDC_Frequency', 'MDSC_Frequency', 'Th1naive_IkB']",7
Fold 2,"['CD4Tnaive_Frequency', 'CD62LnAgedNeutrophils_S6']",2
Fold 3,"['CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'mDC_Frequency']",5
Fold 4,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6']",2
Fold 5,"['CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD62LnAgedNeutrophils_S6']",3
Fold 6,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6']",2
Fold 7,"['CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'Th1naive_IkB']",4
Fold 8,"['CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD62LnAgedNeutrophils_S6']",4
Fold 9,"['CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'Th1naive_IkB']",4
Fold 10,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6']",2
Fold 11,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6']",2
Fold 12,"['CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'gdTcells_Frequency', 'mDC_Frequency', 'MDSC_Frequency', 'Th1naive_IkB']",9
Fold 13,"['CCR2nncMC_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'gdTcells_Frequency', 'mDC_Frequency', 'MDSC_Frequency', 'Th1naive_IkB']",8
Fold 14,"['CD62LnAgedNeutrophils_S6', 'Th1naive_IkB']",2
Fold 15,"['CD62LnAgedNeutrophils_S6', 'mDC_Frequency']",2
Fold 16,"['CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'mDC_Frequency', 'MDSC_Frequency', 'Th1naive_IkB']",8
Fold 17,"['CD62LnAgedNeutrophils_S6', 'mDC_Frequency', 'MDSC_Frequency', 'Th1naive_IkB']",4
Fold 18,"['CD62LnAgedNeutrophils_S6', 'mDC_Frequency', 'Th1naive_IkB']",3
Fold 19,"['CCR2nncMC_Frequency', 'CCR2pcMC_Frequency', 'CD4Tnaive_Frequency', 'CD62LnAgedNeutrophils_S6', 'MDSC_Frequency', 'Th1naive_IkB']",6
