,Fold selected features,Fold nb of features
Fold 0,"['STAT3', 'S6', 'Frequency']",3
Fold 1,"['STAT3', 'S6', 'Frequency']",3
Fold 2,"['STAT3', 'S6', 'Frequency']",3
Fold 3,"['S6', 'Frequency']",2
Fold 4,"['CREB', 'S6', 'Frequency']",3
Fold 5,"['STAT3', 'S6', 'Frequency']",3
Fold 6,"['STAT3', 'S6', 'Frequency']",3
Fold 7,"['S6', 'Frequency']",2
Fold 8,"['STAT3', 'S6', 'Frequency']",3
Fold 9,"['STAT3', 'S6', 'Frequency']",3
Fold 10,"['STAT3', 'S6', 'Frequency']",3
Fold 11,"['S6', 'Frequency']",2
Fold 12,"['STAT3', 'S6', 'Frequency']",3
Fold 13,"['STAT3', 'S6', 'Frequency']",3
Fold 14,"['S6', 'Frequency']",2
Fold 15,"['STAT3', 'S6', 'Frequency']",3
Fold 16,"['S6', 'Frequency']",2
Fold 17,"['STAT3', 'S6', 'Frequency']",3
Fold 18,"['STAT3', 'S6']",2
Fold 19,['S6'],1
Fold 20,"['STAT3', 'S6', 'Frequency']",3
Fold 21,"['STAT3', 'S6', 'Frequency']",3
Fold 22,"['STAT3', 'S6', 'Frequency']",3
Fold 23,"['STAT3', 'S6', 'Frequency']",3
Fold 24,"['S6', 'Frequency']",2
Fold 25,"['STAT3', 'S6', 'Frequency']",3
Fold 26,"['STAT3', 'S6']",2
Fold 27,"['S6', 'Frequency']",2
Fold 28,"['S6', 'Frequency']",2
Fold 29,['S6'],1
Fold 30,"['S6', 'Frequency']",2
Fold 31,"['STAT3', 'S6', 'Frequency']",3
Fold 32,"['STAT3', 'S6', 'Frequency']",3
Fold 33,"['STAT3', 'S6', 'Frequency']",3
Fold 34,"['STAT3', 'S6', 'Frequency']",3
Fold 35,"['CREB', 'S6', 'Frequency']",3
Fold 36,"['STAT3', 'S6', 'Frequency']",3
Fold 37,"['STAT3', 'S6', 'Frequency']",3
Fold 38,"['STAT3', 'S6', 'Frequency']",3
Fold 39,"['S6', 'Frequency']",2
Fold 40,"['STAT3', 'S6', 'Frequency']",3
Fold 41,"['S6', 'Frequency']",2
Fold 42,"['STAT3', 'S6', 'Frequency']",3
Fold 43,"['S6', 'Frequency']",2
Fold 44,"['STAT3', 'S6', 'Frequency']",3
Fold 45,"['STAT3', 'S6', 'Frequency']",3
Fold 46,"['STAT3', 'S6', 'Frequency']",3
Fold 47,"['STAT3', 'S6', 'Frequency']",3
Fold 48,"['S6', 'Frequency']",2
Fold 49,"['STAT3', 'S6']",2
Fold 50,"['STAT3', 'S6', 'Frequency']",3
Fold 51,"['STAT3', 'S6', 'Frequency']",3
Fold 52,"['S6', 'Frequency']",2
Fold 53,"['STAT3', 'S6', 'Frequency']",3
Fold 54,"['STAT3', 'S6', 'Frequency']",3
Fold 55,"['STAT3', 'S6', 'Frequency']",3
Fold 56,"['S6', 'Frequency']",2
Fold 57,"['STAT3', 'S6', 'Frequency']",3
Fold 58,['S6'],1
Fold 59,"['CREB', 'S6', 'Frequency']",3
Fold 60,"['S6', 'Frequency']",2
Fold 61,"['STAT3', 'S6', 'Frequency']",3
Fold 62,['S6'],1
Fold 63,"['CREB', 'S6', 'Frequency']",3
Fold 64,"['STAT3', 'S6', 'Frequency']",3
Fold 65,"['STAT3', 'S6', 'Frequency']",3
Fold 66,"['S6', 'Frequency']",2
Fold 67,"['STAT3', 'S6', 'Frequency']",3
Fold 68,"['STAT3', 'S6', 'Frequency']",3
Fold 69,"['STAT3', 'S6', 'Frequency']",3
Fold 70,"['STAT3', 'S6', 'Frequency']",3
Fold 71,"['STAT3', 'S6', 'Frequency']",3
Fold 72,"['STAT3', 'S6', 'Frequency']",3
Fold 73,"['S6', 'Frequency']",2
Fold 74,"['S6', 'Frequency']",2
Fold 75,"['S6', 'Frequency']",2
Fold 76,"['STAT3', 'S6', 'Frequency']",3
Fold 77,"['STAT3', 'S6', 'Frequency']",3
Fold 78,"['S6', 'Frequency']",2
Fold 79,"['STAT3', 'S6']",2
Fold 80,"['STAT3', 'S6', 'Frequency']",3
Fold 81,"['S6', 'Frequency']",2
Fold 82,"['STAT3', 'S6', 'Frequency']",3
Fold 83,"['STAT3', 'S6', 'Frequency']",3
Fold 84,"['STAT3', 'S6', 'Frequency']",3
Fold 85,"['STAT3', 'S6', 'Frequency']",3
Fold 86,"['STAT3', 'S6', 'Frequency']",3
Fold 87,"['STAT3', 'S6', 'Frequency']",3
Fold 88,"['S6', 'Frequency']",2
Fold 89,"['S6', 'Frequency']",2
Fold 90,"['STAT3', 'S6', 'Frequency']",3
Fold 91,"['CREB', 'S6', 'Frequency']",3
Fold 92,"['STAT3', 'S6', 'Frequency']",3
Fold 93,['S6'],1
Fold 94,"['STAT3', 'S6', 'Frequency']",3
Fold 95,"['S6', 'Frequency']",2
Fold 96,"['STAT3', 'S6']",2
Fold 97,"['STAT3', 'S6', 'Frequency']",3
Fold 98,"['STAT3', 'S6', 'Frequency']",3
Fold 99,"['S6', 'Frequency']",2
Fold 100,"['S6', 'Frequency']",2
Fold 101,"['S6', 'Frequency']",2
Fold 102,"['S6', 'Frequency']",2
Fold 103,"['STAT3', 'S6', 'Frequency']",3
Fold 104,"['STAT3', 'S6', 'Frequency']",3
Fold 105,"['STAT3', 'S6', 'Frequency']",3
Fold 106,"['STAT3', 'S6', 'Frequency']",3
Fold 107,"['STAT3', 'S6', 'Frequency']",3
Fold 108,"['STAT3', 'S6', 'Frequency']",3
Fold 109,"['S6', 'Frequency']",2
Fold 110,"['STAT3', 'S6', 'Frequency']",3
Fold 111,"['STAT3', 'S6', 'Frequency']",3
Fold 112,"['STAT3', 'S6', 'Frequency']",3
Fold 113,"['STAT3', 'S6', 'Frequency']",3
Fold 114,"['S6', 'Frequency']",2
Fold 115,"['CREB', 'S6', 'Frequency']",3
Fold 116,['S6'],1
Fold 117,"['S6', 'Frequency']",2
Fold 118,"['STAT3', 'S6', 'Frequency']",3
Fold 119,"['STAT3', 'S6']",2
Fold 120,"['STAT3', 'S6', 'Frequency']",3
Fold 121,"['STAT3', 'S6', 'Frequency']",3
Fold 122,"['STAT3', 'S6', 'Frequency']",3
Fold 123,"['STAT3', 'S6', 'Frequency']",3
Fold 124,"['STAT3', 'S6', 'Frequency']",3
Fold 125,"['STAT3', 'S6', 'Frequency']",3
Fold 126,"['S6', 'Frequency']",2
Fold 127,"['S6', 'Frequency']",2
Fold 128,"['S6', 'Frequency']",2
Fold 129,"['STAT3', 'S6', 'Frequency']",3
Fold 130,"['STAT3', 'S6']",2
Fold 131,"['STAT3', 'S6', 'Frequency']",3
Fold 132,"['STAT3', 'S6', 'Frequency']",3
Fold 133,"['S6', 'Frequency']",2
Fold 134,"['STAT3', 'S6', 'Frequency']",3
Fold 135,"['S6', 'Frequency']",2
Fold 136,"['STAT3', 'S6', 'Frequency']",3
Fold 137,"['STAT3', 'S6', 'Frequency']",3
Fold 138,"['CREB', 'S6', 'Frequency']",3
Fold 139,['S6'],1
Fold 140,"['STAT3', 'S6', 'Frequency']",3
Fold 141,"['STAT3', 'S6', 'Frequency']",3
Fold 142,"['S6', 'Frequency']",2
Fold 143,"['STAT3', 'S6', 'Frequency']",3
Fold 144,"['S6', 'Frequency']",2
Fold 145,"['STAT3', 'S6', 'Frequency']",3
Fold 146,"['S6', 'Frequency']",2
Fold 147,"['STAT3', 'S6', 'Frequency']",3
Fold 148,"['STAT3', 'S6', 'Frequency']",3
Fold 149,"['CREB', 'S6', 'Frequency']",3
Fold 150,"['STAT3', 'S6', 'Frequency']",3
Fold 151,"['STAT3', 'S6', 'Frequency']",3
Fold 152,['S6'],1
Fold 153,"['STAT3', 'S6', 'Frequency']",3
Fold 154,"['STAT3', 'S6', 'Frequency']",3
Fold 155,"['STAT3', 'S6', 'Frequency']",3
Fold 156,"['S6', 'Frequency']",2
Fold 157,"['STAT3', 'S6', 'Frequency']",3
Fold 158,"['STAT3', 'S6']",2
Fold 159,"['S6', 'Frequency']",2
Fold 160,"['STAT3', 'S6', 'Frequency']",3
Fold 161,"['STAT3', 'S6', 'Frequency']",3
Fold 162,"['S6', 'Frequency']",2
Fold 163,"['STAT3', 'S6', 'Frequency']",3
Fold 164,"['STAT3', 'S6', 'Frequency']",3
Fold 165,"['STAT3', 'S6', 'Frequency']",3
Fold 166,"['S6', 'Frequency']",2
Fold 167,"['CREB', 'S6', 'Frequency']",3
Fold 168,"['S6', 'Frequency']",2
Fold 169,"['STAT3', 'S6', 'Frequency']",3
Fold 170,"['S6', 'Frequency']",2
Fold 171,"['STAT3', 'S6', 'Frequency']",3
Fold 172,"['STAT3', 'S6', 'Frequency']",3
Fold 173,"['STAT3', 'S6', 'Frequency']",3
Fold 174,"['S6', 'Frequency']",2
Fold 175,"['STAT3', 'S6', 'Frequency']",3
Fold 176,"['STAT3', 'S6', 'Frequency']",3
Fold 177,"['STAT3', 'S6']",2
Fold 178,"['STAT3', 'S6', 'Frequency']",3
Fold 179,['S6'],1
Fold 180,"['S6', 'Frequency']",2
Fold 181,"['STAT3', 'S6', 'Frequency']",3
Fold 182,"['S6', 'Frequency']",2
Fold 183,"['STAT3', 'S6', 'Frequency']",3
Fold 184,"['S6', 'Frequency']",2
Fold 185,"['STAT3', 'S6', 'Frequency']",3
Fold 186,"['STAT3', 'S6', 'Frequency']",3
Fold 187,"['S6', 'Frequency']",2
Fold 188,"['STAT3', 'S6', 'Frequency']",3
Fold 189,"['S6', 'Frequency']",2
Fold 190,"['STAT3', 'S6', 'Frequency']",3
Fold 191,"['STAT3', 'S6', 'Frequency']",3
Fold 192,"['CREB', 'S6', 'Frequency']",3
Fold 193,"['STAT3', 'S6']",2
Fold 194,"['STAT3', 'S6', 'Frequency']",3
Fold 195,"['STAT3', 'S6', 'Frequency']",3
Fold 196,['S6'],1
Fold 197,"['STAT3', 'S6', 'Frequency']",3
Fold 198,"['STAT3', 'S6', 'Frequency']",3
Fold 199,"['STAT3', 'S6', 'Frequency']",3
