,C'=' 0.052,C'=' 0.623,C'=' 1.195,C'=' 1.766,C'=' 2.337,C'=' 2.909,C'=' 3.480,C'=' 4.051,C'=' 4.623,C'=' 5.194
Bcells_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2nncMC_Frequency,0.0,0.455,0.43,0.43,0.435,0.447,0.448,0.45,0.443,0.444
CCR2pcMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_Frequency,0.0,0.332,0.414,0.433,0.435,0.442,0.448,0.444,0.443,0.436
CD41hiCD61hiPLT_S6,0.0,0.0,0.0,0.01,0.02,0.02,0.02,0.02,0.02,0.02
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tem_STAT3,0.0,0.018,0.063,0.063,0.055,0.06,0.063,0.062,0.065,0.061
CD4Tem_Frequency,0.0,0.126,0.154,0.161,0.168,0.18,0.184,0.19,0.19,0.188
CD4Tnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_Frequency,0.0,0.216,0.273,0.31,0.322,0.323,0.323,0.325,0.33,0.339
CD4Trm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Trm_Frequency,0.0,0.015,0.006,0.018,0.018,0.019,0.018,0.018,0.018,0.017
CD56dimCD16pNKcells_Frequency,0.0,0.151,0.253,0.267,0.269,0.271,0.284,0.286,0.284,0.283
CD62LnAgedNeutrophils_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD62LnAgedNeutrophils_S6,0.0,0.652,0.598,0.605,0.603,0.603,0.602,0.605,0.609,0.611
CD62LpImmatureNeutrophils_CREB,0.0,0.081,0.091,0.096,0.092,0.093,0.097,0.097,0.096,0.093
CD62LpImmatureNeutrophils_S6,0.0,0.335,0.372,0.386,0.387,0.399,0.406,0.41,0.421,0.423
CD62LpImmatureNeutrophils_Frequency,0.0,0.0,0.0,0.008,0.008,0.008,0.011,0.015,0.014,0.017
CD8Tcm_STAT3,0.0,0.029,0.093,0.117,0.117,0.12,0.121,0.128,0.127,0.129
CD8Tcm_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tem_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_STAT3,0.0,0.002,0.025,0.053,0.058,0.067,0.065,0.071,0.074,0.069
CD8Tnaive_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Trm_Frequency,0.0,0.0,0.0,0.005,0.002,0.002,0.002,0.002,0.002,0.002
gdTcells_Frequency,0.0,0.118,0.279,0.345,0.371,0.386,0.397,0.425,0.432,0.452
intMC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMC_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mDC_STAT3,0.0,0.02,0.029,0.029,0.024,0.026,0.029,0.029,0.029,0.03
mDC_Frequency,0.0,0.011,0.015,0.02,0.02,0.018,0.024,0.024,0.024,0.024
MDSC_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSC_Frequency,0.0,0.109,0.15,0.177,0.188,0.194,0.195,0.195,0.195,0.195
NKT_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pDC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Th1mem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Th1naive_CREB,0.0,0.162,0.3,0.345,0.372,0.398,0.405,0.412,0.414,0.418
Th1naive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Th1naive_S6,0.0,0.652,0.616,0.627,0.634,0.634,0.634,0.631,0.647,0.642
Tregmem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tregmem_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tregnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
