,Fold selected features,Fold nb of features
Fold 0,"['CREB', 'NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6']",8
Fold 1,"['CREB', 'NFkB', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",8
Fold 2,['STAT5'],1
Fold 3,['IkB'],1
Fold 4,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 5,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 6,"['STAT6', 'IkB']",2
Fold 7,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 8,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 9,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 10,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 11,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 12,['IkB'],1
Fold 13,['IkB'],1
Fold 14,['IkB'],1
Fold 15,['IkB'],1
Fold 16,['IkB'],1
Fold 17,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 18,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 19,['IkB'],1
Fold 20,['IkB'],1
Fold 21,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 22,['STAT5'],1
Fold 23,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 24,['IkB'],1
Fold 25,['IkB'],1
Fold 26,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 27,['IkB'],1
Fold 28,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 29,['IkB'],1
Fold 30,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 31,['IkB'],1
Fold 32,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 33,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 34,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 35,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 36,"['CREB', 'NFkB', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",8
Fold 37,"['STAT6', 'IkB']",2
Fold 38,"['CREB', 'NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6']",8
Fold 39,['IkB'],1
Fold 40,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 41,['IkB'],1
Fold 42,"['CREB', 'NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6']",8
Fold 43,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 44,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 45,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 46,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 47,['IkB'],1
Fold 48,['IkB'],1
Fold 49,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 50,['STAT5'],1
Fold 51,['IkB'],1
Fold 52,['IkB'],1
Fold 53,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 54,"['STAT6', 'IkB']",2
Fold 55,['IkB'],1
Fold 56,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 57,"['CREB', 'NFkB', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",8
Fold 58,['IkB'],1
Fold 59,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 60,"['CREB', 'NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6']",8
Fold 61,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 62,['IkB'],1
Fold 63,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 64,"['CREB', 'NFkB', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",8
Fold 65,"['STAT6', 'IkB']",2
Fold 66,['IkB'],1
Fold 67,['IkB'],1
Fold 68,['IkB'],1
Fold 69,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 70,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 71,['IkB'],1
Fold 72,['STAT5'],1
Fold 73,['IkB'],1
Fold 74,['IkB'],1
Fold 75,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 76,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 77,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 78,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 79,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 80,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 81,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 82,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 83,['IkB'],1
Fold 84,"['CREB', 'NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6']",8
Fold 85,['IkB'],1
Fold 86,['IkB'],1
Fold 87,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 88,['IkB'],1
Fold 89,['IkB'],1
Fold 90,"['CREB', 'NFkB', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",8
Fold 91,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 92,"['STAT6', 'IkB']",2
Fold 93,['IkB'],1
Fold 94,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 95,['IkB'],1
Fold 96,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 97,['STAT5'],1
Fold 98,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 99,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 100,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 101,['IkB'],1
Fold 102,['IkB'],1
Fold 103,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 104,['STAT5'],1
Fold 105,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 106,['IkB'],1
Fold 107,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 108,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 109,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 110,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 111,['IkB'],1
Fold 112,"['STAT6', 'IkB']",2
Fold 113,"['CREB', 'NFkB', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",8
Fold 114,['IkB'],1
Fold 115,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
Fold 116,['IkB'],1
Fold 117,"['CREB', 'NFkB', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6']",8
Fold 118,['IkB'],1
Fold 119,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'S6', 'IkB']",9
Fold 120,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 121,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 122,['IkB'],1
Fold 123,"['CREB', 'NFkB', 'ERK', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",9
Fold 124,['IkB'],1
Fold 125,"['CREB', 'NFkB', 'ERK', 'STAT6', 'MAPKAPK2', 'STAT5', 'p38', 'STAT3', 'S6', 'IkB']",10
