,Fold selected features,Fold nb of features
Fold 0,"['CCR2nncMC_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",3
Fold 1,"['CCR2nncMC_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",3
Fold 2,"['CCR2nncMC_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",3
Fold 3,"['Th1naive_CREB', 'Th1naive_S6']",2
Fold 4,"['Th1mem_S6', 'Th1naive_CREB']",2
Fold 5,"['CCR2nncMC_Frequency', 'CD56dimCD16pNKcells_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",4
Fold 6,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB']",4
Fold 7,"['CCR2nncMC_Frequency', 'Th1naive_CREB']",2
Fold 8,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6']",2
Fold 9,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'mDC_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",5
Fold 10,"['CCR2nncMC_Frequency', 'CD62LpImmatureNeutrophils_S6', 'mDC_Frequency', 'Th1mem_S6']",4
Fold 11,"['CCR2nncMC_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'mDC_S6', 'Th1mem_S6', 'Th1naive_CREB']",6
Fold 12,"['Th1mem_S6', 'Th1naive_CREB']",2
Fold 13,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_Frequency', 'Th1naive_CREB']",4
Fold 14,"['CCR2nncMC_Frequency', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",4
Fold 15,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB']",4
Fold 16,['Th1mem_S6'],1
Fold 17,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'mDC_S6', 'mDC_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",6
Fold 18,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'mDC_Frequency', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",6
Fold 19,"['CCR2nncMC_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_S6', 'mDC_Frequency', 'Th1mem_S6']",6
Fold 20,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'CD62LpImmatureNeutrophils_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",5
Fold 21,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB']",4
Fold 22,"['CCR2nncMC_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",3
Fold 23,"['CCR2nncMC_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB']",5
Fold 24,"['CCR2nncMC_Frequency', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_S6']",4
Fold 25,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'Th1mem_S6', 'Th1naive_CREB']",4
Fold 26,"['CCR2nncMC_Frequency', 'CD62LnAgedNeutrophils_S6', 'mDC_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",5
Fold 27,"['CCR2nncMC_Frequency', 'Th1mem_S6', 'Th1naive_CREB']",3
