,Max Proba
artificial.176,1.0
artificial.115,1.0
artificial.171,1.0
artificial.75,1.0
artificial.45,1.0
artificial.174,1.0
artificial.50,1.0
artificial.28,1.0
artificial.192,1.0
artificial.185,1.0
artificial.68,1.0
artificial.82,0.996
artificial.25,0.991
artificial.26,0.991
artificial.131,0.984
artificial.116,0.983
artificial.155,0.979
artificial.169,0.976
artificial.154,0.972
artificial.3,0.97
artificial.178,0.946
artificial.163,0.91
artificial.21,0.888
artificial.92,0.827
artificial.76,0.814
artificial.65,0.813
artificial.78,0.807
artificial.164,0.791
artificial.98,0.769
artificial.83,0.76
artificial.127,0.734
artificial.64,0.734
artificial.22,0.729
artificial.141,0.708
artificial.120,0.706
artificial.40,0.703
artificial.27,0.676
artificial.18,0.672
artificial.71,0.67
artificial.35,0.666
artificial.44,0.663
artificial.125,0.644
artificial.96,0.643
artificial.146,0.63
artificial.100,0.623
artificial.39,0.613
artificial.111,0.522
artificial.95,0.479
artificial.177,0.471
artificial.184,0.436
artificial.85,0.431
artificial.23,0.43
artificial.140,0.428
artificial.53,0.425
artificial.173,0.387
artificial.101,0.374
artificial.55,0.365
artificial.14,0.345
artificial.151,0.334
artificial.175,0.324
artificial.112,0.305
artificial.20,0.304
artificial.188,0.295
artificial.179,0.281
artificial.157,0.242
artificial.137,0.236
artificial.183,0.213
artificial.7,0.182
artificial.187,0.181
artificial.30,0.176
artificial.69,0.173
artificial.119,0.172
artificial.195,0.172
artificial.12,0.165
artificial.10,0.164
artificial.31,0.157
artificial.13,0.154
artificial.189,0.146
artificial.114,0.144
artificial.124,0.128
artificial.172,0.128
artificial.97,0.121
artificial.133,0.118
artificial.89,0.117
artificial.167,0.111
artificial.161,0.108
artificial.113,0.101
artificial.134,0.099
artificial.47,0.089
artificial.123,0.083
artificial.91,0.083
artificial.8,0.081
artificial.94,0.08
artificial.136,0.077
artificial.60,0.076
artificial.86,0.07
artificial.56,0.07
artificial.142,0.069
artificial.104,0.066
artificial.34,0.062
artificial.139,0.06
artificial.152,0.058
artificial.106,0.054
artificial.182,0.05
artificial.105,0.048
artificial.148,0.046
artificial.15,0.037
artificial.79,0.036
artificial.191,0.034
artificial.168,0.031
artificial.66,0.031
artificial.29,0.031
artificial.49,0.023
artificial.99,0.022
artificial.41,0.021
artificial.118,0.021
artificial.110,0.02
artificial.160,0.018
artificial.181,0.017
artificial.32,0.015
artificial.37,0.014
artificial.165,0.014
artificial.186,0.013
artificial.84,0.013
artificial.143,0.011
artificial.1,0.009
artificial.54,0.009
artificial.62,0.009
artificial.42,0.008
artificial.147,0.008
artificial.43,0.008
artificial.48,0.007
artificial.5,0.007
artificial.81,0.007
artificial.52,0.007
artificial.103,0.006
artificial.11,0.005
artificial.90,0.005
artificial.87,0.004
artificial.33,0.004
artificial.158,0.004
artificial.145,0.004
artificial.194,0.003
artificial.117,0.003
artificial.108,0.002
artificial.57,0.001
artificial.16,0.0
artificial.9,0.0
artificial.180,0.0
artificial.166,0.0
artificial.190,0.0
artificial.170,0.0
artificial.4,0.0
artificial.193,0.0
artificial.24,0.0
artificial.162,0.0
artificial.19,0.0
artificial.17,0.0
artificial.6,0.0
artificial.74,0.0
artificial.159,0.0
artificial.93,0.0
artificial.107,0.0
artificial.102,0.0
artificial.58,0.0
artificial.59,0.0
artificial.2,0.0
artificial.61,0.0
artificial.88,0.0
artificial.51,0.0
artificial.63,0.0
artificial.67,0.0
artificial.80,0.0
artificial.70,0.0
artificial.77,0.0
artificial.72,0.0
artificial.109,0.0
artificial.121,0.0
artificial.156,0.0
artificial.138,0.0
artificial.36,0.0
artificial.153,0.0
artificial.150,0.0
artificial.149,0.0
artificial.38,0.0
artificial.144,0.0
artificial.73,0.0
artificial.122,0.0
artificial.132,0.0
artificial.46,0.0
artificial.130,0.0
artificial.129,0.0
artificial.128,0.0
artificial.126,0.0
artificial.135,0.0
