,Fold selected features,Fold nb of features
Fold 0,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'intMC_S6']",3
Fold 1,"['Bcells_Frequency', 'CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2pcMC_Frequency', 'CD41hiCD61hiPLT_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_STAT5', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_NFkB', 'CD61pCD41pPLT_STAT3', 'CD61pCD41pPLT_S6', 'CD62LpImmatureNeutrophils_IkB', 'gdTcells_Frequency', 'intMC_S6', 'Th1mem_STAT5', 'Th1mem_IkB', 'Th1mem_ERK', 'Th1naive_IkB']",19
Fold 2,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'Th1naive_S6']",7
Fold 3,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD4Trm_IkB', 'CD4Trm_STAT6', 'CD61pCD41pPLT_STAT3', 'CD61pCD41pPLT_S6', 'CD62LnAgedNeutrophils_STAT3', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'MDSC_S6', 'Th1mem_IkB', 'Th1naive_IkB']",14
Fold 4,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'CD61pCD41pPLT_STAT3', 'CD62LpImmatureNeutrophils_IkB', 'CD8Tcm_CREB', 'intMC_S6', 'Th1mem_IkB']",12
Fold 5,"['CCR2nncMC_S6', 'CCR2pcMC_Frequency', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Trm_STAT6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'Th1naive_S6']",8
Fold 6,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tem_Frequency', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD61pCD41pPLT_STAT3', 'CD62LnAgedNeutrophils_STAT3', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'intMC_Frequency', 'Tregnaive_STAT5']",14
Fold 7,['CCR2nncMC_S6'],1
Fold 8,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD4Trm_IkB', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD61pCD41pPLT_STAT3', 'CD62LnAgedNeutrophils_STAT3', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'Th1mem_IkB']",12
Fold 9,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD61pCD41pPLT_STAT3', 'CD62LnAgedNeutrophils_STAT3', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'Th1naive_S6']",10
Fold 10,['mDC_S6'],1
Fold 11,"['mDC_S6', 'Th1naive_S6']",2
Fold 12,['intMC_S6'],1
Fold 13,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD62LpImmatureNeutrophils_IkB', 'mDC_S6']",5
