,Fold selected features,Fold nb of features
Fold 0,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'pDC_IkB']",9
Fold 1,[],0
Fold 2,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2pcMC_Frequency', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6']",8
Fold 3,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD62LpImmatureNeutrophils_IkB', 'MDSC_S6', 'Th1naive_S6']",7
Fold 4,[],0
Fold 5,"['CCR2nncMC_S6', 'CD4Trm_STAT6', 'CD62LpImmatureNeutrophils_IkB']",3
Fold 6,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD4Trm_Frequency', 'CD62LpImmatureNeutrophils_IkB']",4
Fold 7,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD4Tnaive_Frequency', 'CD4Trm_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6']",7
Fold 8,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD4Trm_STAT6', 'CD62LpImmatureNeutrophils_IkB']",4
Fold 9,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6']",7
Fold 10,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD56dimCD16pNKcells_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'pDC_IkB']",9
Fold 11,"['CCR2nncMC_S6', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD56dimCD16pNKcells_Frequency', 'intMC_S6', 'mDC_S6', 'Th1naive_S6']",8
Fold 12,"['CCR2nncMC_S6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6']",3
Fold 13,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2pcMC_Frequency', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_IkB', 'CD62LpImmatureNeutrophils_IkB', 'CD8Tcm_Frequency', 'mDC_S6', 'MDSC_S6', 'Th1mem_ERK', 'Th1naive_S6']",15
Fold 14,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2nncMC_Frequency', 'CCR2pcMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'CD8Trm_Frequency', 'intMC_S6', 'mDC_S6', 'Th1mem_ERK', 'Th1naive_CREB', 'Th1naive_S6']",14
Fold 15,"['CCR2nncMC_S6', 'CD62LpImmatureNeutrophils_IkB']",2
Fold 16,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'CD62LpImmatureNeutrophils_IkB']",6
Fold 17,"['CCR2nncMC_S6', 'CCR2nncMC_Frequency', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Trm_STAT6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'Th1mem_ERK', 'Th1naive_S6']",9
Fold 18,[],0
Fold 19,[],0
Fold 20,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD4Trm_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'mDC_S6', 'MDSC_S6']",6
Fold 21,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6']",7
Fold 22,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD62LpImmatureNeutrophils_IkB']",5
Fold 23,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_STAT3', 'mDC_S6', 'Th1naive_S6']",9
Fold 24,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2pcMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_p38', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6', 'Th1mem_ERK', 'Th1naive_CREB', 'Th1naive_S6']",13
Fold 25,"['CCR2nncMC_S6', 'CD4Trm_STAT6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6']",4
Fold 26,"['CCR2nncMC_S6', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6']",5
Fold 27,"['CCR2nncMC_S6', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6']",4
Fold 28,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD4Tnaive_Frequency', 'CD4Trm_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'mDC_S6']",8
Fold 29,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD56dimCD16pNKcells_Frequency', 'CD62LpImmatureNeutrophils_S6', 'intMC_S6', 'mDC_S6', 'pDC_IkB']",7
Fold 30,"['CCR2nncMC_S6', 'CCR2pcMC_Frequency', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD56brightCD16nNKcells_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LnAgedNeutrophils_STAT3', 'intMC_S6', 'pDC_IkB', 'Th1naive_S6', 'Tregnaive_STAT5']",12
Fold 31,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Trm_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'pDC_IkB']",8
Fold 32,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6', 'pDC_IkB']",8
Fold 33,"['CCR2nncMC_S6', 'CCR2nncMC_Frequency', 'CD4Trm_STAT6', 'Th1naive_S6']",4
Fold 34,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'gdTcells_Frequency', 'intMC_S6', 'mDC_S6', 'Th1mem_ERK']",11
Fold 35,[],0
Fold 36,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2pcMC_Frequency', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Trm_STAT6', 'CD62LpImmatureNeutrophils_IkB', 'gdTcells_Frequency', 'intMC_S6', 'Th1mem_S6', 'Th1mem_ERK']",10
Fold 37,"['CCR2nncMC_NFkB', 'CD62LpImmatureNeutrophils_IkB']",2
Fold 38,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD56brightCD16nNKcells_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'gdTcells_Frequency', 'intMC_S6', 'mDC_S6', 'pDC_IkB', 'Th1mem_IkB', 'Th1naive_S6']",14
Fold 39,"['CCR2nncMC_S6', 'CD4Tnaive_Frequency', 'CD4Trm_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD61pCD41pPLT_STAT3', 'CD61pCD41pPLT_S6', 'CD62LpImmatureNeutrophils_IkB', 'gdTcells_Frequency', 'intMC_S6', 'mDC_S6', 'MDSC_S6', 'pDC_IkB', 'Th1naive_CREB', 'Th1naive_S6']",14
Fold 40,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'gdTcells_Frequency', 'intMC_S6', 'mDC_S6', 'MDSC_S6', 'Th1mem_p38', 'Th1mem_S6', 'Th1naive_CREB', 'Th1naive_p38', 'Th1naive_S6', 'Tregnaive_ERK']",15
Fold 41,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Trm_STAT6', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6']",6
Fold 42,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'gdTcells_Frequency', 'intMC_S6', 'mDC_S6', 'pDC_IkB', 'Th1naive_S6']",12
Fold 43,"['CCR2nncMC_S6', 'CD4Trm_STAT6', 'Th1naive_S6']",3
Fold 44,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CCR2pcMC_Frequency', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD56dimCD16pNKcells_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'gdTcells_Frequency', 'mDC_S6']",9
Fold 45,"['CCR2nncMC_S6', 'CCR2nncMC_NFkB', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'intMC_S6']",6
Fold 46,"['CCR2nncMC_NFkB', 'CD41hiCD61hiPLT_MAPKAPK2', 'CD4Tnaive_Frequency', 'CD4Trm_STAT6', 'CD4Trm_Frequency', 'CD62LpImmatureNeutrophils_IkB', 'Th1mem_S6', 'Th1naive_S6']",8
