,C'=' 0.047,C'=' 0.564,C'=' 1.082,C'=' 1.599,C'=' 2.116,C'=' 2.633,C'=' 3.151,C'=' 3.668,C'=' 4.185,C'=' 4.703
Bcells_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bcells_Frequency,0.0,0.149,0.338,0.398,0.419,0.442,0.453,0.461,0.467,0.474
CCR2nncMC_Frequency,0.0,0.719,0.752,0.749,0.746,0.748,0.745,0.739,0.736,0.739
CCR2pcMC_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCR2pcMC_Frequency,0.0,0.344,0.422,0.449,0.457,0.462,0.468,0.475,0.475,0.477
CD4Tcm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tcm_Frequency,0.0,0.001,0.018,0.03,0.042,0.054,0.061,0.063,0.067,0.069
CD4Tem_STAT3,0.0,0.003,0.009,0.014,0.017,0.018,0.018,0.018,0.018,0.018
CD4Tem_Frequency,0.0,0.023,0.086,0.103,0.115,0.124,0.131,0.133,0.136,0.141
CD4Tnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Tnaive_Frequency,0.0,0.19,0.291,0.313,0.336,0.344,0.353,0.358,0.365,0.366
CD4Trm_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD4Trm_Frequency,0.0,0.006,0.01,0.012,0.013,0.013,0.013,0.014,0.014,0.014
CD56brightCD16nNKcells_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD56dimCD16pNKcells_Frequency,0.0,0.168,0.282,0.327,0.348,0.362,0.361,0.364,0.37,0.375
CD62LnAgedNeutrophils_p38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD62LnAgedNeutrophils_S6,0.0,0.595,0.676,0.68,0.68,0.685,0.686,0.69,0.689,0.693
CD62LnAgedNeutrophils_MAPKAPK2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD62LpImmatureNeutrophils_S6,0.0,0.147,0.15,0.148,0.161,0.173,0.178,0.184,0.196,0.19
CD62LpImmatureNeutrophils_Frequency,0.0,0.058,0.133,0.158,0.18,0.183,0.186,0.188,0.191,0.194
CD8Tcm_Frequency,0.0,0.0,0.001,0.001,0.001,0.002,0.003,0.002,0.003,0.002
CD8Tem_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_STAT3,0.0,0.052,0.119,0.119,0.128,0.13,0.128,0.129,0.132,0.131
CD8Tnaive_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CD8Tnaive_Frequency,0.0,0.005,0.018,0.03,0.033,0.033,0.033,0.033,0.034,0.033
CD8Trm_Frequency,0.0,0.001,0.003,0.003,0.004,0.005,0.005,0.007,0.007,0.01
gdTcells_Frequency,0.0,0.03,0.172,0.224,0.244,0.255,0.264,0.27,0.277,0.287
intMC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
intMC_Frequency,0.0,0.03,0.054,0.061,0.062,0.063,0.066,0.071,0.073,0.076
mDC_STAT3,0.0,0.0,0.003,0.004,0.005,0.005,0.005,0.005,0.007,0.007
mDC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.001,0.001
mDC_Frequency,0.0,0.328,0.279,0.258,0.262,0.264,0.261,0.26,0.261,0.263
MDSC_CREB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSC_STAT3,0.0,0.01,0.021,0.02,0.024,0.021,0.022,0.024,0.026,0.025
MDSC_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MDSC_Frequency,0.0,0.259,0.382,0.417,0.431,0.433,0.44,0.445,0.447,0.449
NKT_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NKT_Frequency,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Th1mem_STAT3,0.0,0.016,0.064,0.083,0.09,0.1,0.104,0.11,0.111,0.114
Th1mem_IkB,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Th1naive_STAT3,0.0,0.0,0.0,0.002,0.002,0.002,0.003,0.004,0.005,0.006
Th1naive_IkB,0.0,0.149,0.155,0.151,0.147,0.149,0.147,0.146,0.148,0.148
Tregmem_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tregmem_Frequency,0.0,0.0,0.0,0.001,0.001,0.001,0.002,0.002,0.002,0.002
Tregnaive_STAT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tregnaive_IkB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
