,Fold selected features,Fold nb of features
Fold 0,"['ADAMTS15', 'ADAMTS16', 'ALPP', 'AMY2A', 'AMY2B', 'BIRC2', 'CAPG', 'CASP1', 'CCL19', 'CD177', 'CDHR5', 'CEACAM3', 'CELA3A', 'CES1', 'CHEK2', 'CKAP4', 'CLC', 'COL1A1', 'CTRB1', 'CTRC', 'CTSH', 'CTSL', 'CTSV', 'CXCL13', 'DNAJB8', 'DUOX2', 'FCRL5', 'FCRL6', 'FCRLB', 'FLT1', 'FUCA1', 'GFOD2', 'GFRA1', 'GH1', 'GH2', 'GP2', 'GPC5', 'GYS1', 'GZMB', 'GZMH', 'HAVCR1', 'HLA-DRA', 'HMOX1', 'ICAM4', 'IFNGR2', 'IGF2R', 'IKZF2', 'IL13RA1', 'IL18RAP', 'IL1A', 'IL32', 'IL33', 'IL5RA', 'ITGB1', 'KLB', 'KLK1', 'KRT18', 'MDGA1', 'METAP1', 'MFAP3', 'MMP13', 'MSLN', 'MTPN', 'MZB1', 'NCF2', 'NDRG1', 'NINJ1', 'NOMO1', 'NPTX1', 'NRP1', 'NTF4', 'PDGFC', 'PDGFRA', 'PEAR1', 'PM20D1', 'PODXL2', 'PRL', 'PRTG', 'RUVBL1', 'S100P', 'SESTD1', 'SIGLEC9', 'SLAMF7', 'SLITRK2', 'SPINK6', 'SSB', 'TNC', 'TNFRSF11B', 'TNFRSF8', 'TNFSF13', 'TSPAN1', 'ULBP2', 'VWA1', 'WAS', 'WISP1', 'XPNPEP2']",96
Fold 1,"['ADA2', 'ADAMTS16', 'ADGRG2', 'AMY2A', 'AMY2B', 'ANPEP', 'C1QA', 'CASP1', 'CD163', 'CD200R1', 'CD38', 'CD5', 'CEACAM3', 'CES1', 'CHI3L1', 'CLC', 'CPVL', 'CST5', 'CTRC', 'CTSL', 'FCRL2', 'FCRL5', 'FCRL6', 'GH2', 'GZMA', 'HLA-DRA', 'IFNGR2', 'IGF2R', 'IL18RAP', 'INHBC', 'KIR2DL3', 'LRMP', 'LY9', 'LYN', 'MARCO', 'MDGA1', 'MILR1', 'MMP3', 'MPIG6B', 'MSR1', 'MZB1', 'NAMPT', 'NDRG1', 'NINJ1', 'OXT', 'PDGFC', 'PM20D1', 'PRTG', 'RBKS', 'RNASET2', 'SH2D1A', 'SIGLEC10', 'SIGLEC9', 'SLAMF7', 'SSB', 'ST3GAL1', 'TMPRSS5', 'TNFRSF13B', 'TNFRSF8', 'VMO1', 'WFIKKN2', 'XPNPEP2', 'XRCC4']",63
Fold 2,"['ACY1', 'ADGRG2', 'ALPP', 'AMY2A', 'AMY2B', 'APBB1IP', 'CASP1', 'CCL15', 'CD164', 'CD276', 'CD28', 'CD5', 'CEACAM3', 'CELA3A', 'CES1', 'CLC', 'CTRC', 'CTSD', 'DUOX2', 'EGFR', 'FCAR', 'FCRL5', 'FCRL6', 'GNLY', 'GZMA', 'ICAM4', 'IFNGR2', 'IGF2R', 'IL18RAP', 'IL5', 'IL5RA', 'INHBC', 'ISM1', 'KCNIP4', 'KIR2DL3', 'LGALS1', 'LHB', 'LY9', 'METAP1', 'MMP13', 'MMP8', 'MSLN', 'MZB1', 'NCF2', 'NDRG1', 'NFATC1', 'NFATC3', 'NINJ1', 'NOMO1', 'PDGFC', 'PRTG', 'RASSF2', 'S100A11', 'SH2D1A', 'SIGLEC9', 'TNFRSF8', 'TNFSF12', 'WAS', 'WFIKKN2', 'WISP1', 'XPNPEP2', 'XRCC4']",62
Fold 3,"['ADGRG2', 'ATF2', 'CDCP1', 'CTSD', 'FCRLB', 'IFNGR2', 'KIR2DL3', 'KLRD1', 'LY9', 'MLN', 'NDRG1', 'PDGFC', 'RNASET2', 'SIGLEC10', 'SLAMF7']",15
Fold 4,"['ADAMTS16', 'ADGRG2', 'AMY2A', 'AMY2B', 'APBB1IP', 'ARSA', 'C4BPB', 'CA11', 'CCL15', 'CD5', 'CEACAM3', 'CLC', 'CLUL1', 'CNPY2', 'CPA1', 'CPB1', 'CRTAC1', 'CTRC', 'CTSD', 'CTSL', 'DDC', 'DPEP2', 'FCAR', 'FCRL5', 'FCRL6', 'FCRLB', 'GH2', 'GMPR', 'HLA-DRA', 'ICAM4', 'IFNGR2', 'IGF2R', 'IGSF3', 'IL12RB1', 'IL18RAP', 'IL1R2', 'IL32', 'IL5RA', 'ITGAV', 'KIR2DL3', 'KLK6', 'KLRD1', 'LIF', 'MDGA1', 'MMP13', 'MYOC', 'NAMPT', 'NCF2', 'NDRG1', 'NINJ1', 'PADI4', 'PDGFC', 'PDGFRA', 'PKLR', 'PLXNB2', 'PM20D1', 'PRCP', 'PRTG', 'PVR', 'RASSF2', 'RRM2', 'S100A11', 'SCARB1', 'SETMAR', 'SH2D1A', 'SIGLEC10', 'SIGLEC9', 'SSB', 'SSC4D', 'TFRC', 'TNFRSF11B', 'TNFRSF8', 'TXNDC15', 'WAS', 'WFIKKN2', 'WISP1', 'XPNPEP2']",77
Fold 5,"['ACP6', 'ACY1', 'ADGRG2', 'AGER', 'ALPP', 'AMY2A', 'AMY2B', 'APBB1IP', 'ASAH2', 'BGN', 'BRK1', 'BST2', 'C4BPB', 'CA5A', 'CAPG', 'CCL8', 'CD163', 'CDH2', 'CEACAM3', 'CEACAM5', 'CEBPB', 'CELA3A', 'CES1', 'CES2', 'CNPY2', 'CST6', 'CTRC', 'CTSC', 'CXCL8', 'DDX58', 'DKK4', 'DPEP2', 'DSG3', 'EBI3_IL27', 'EGLN1', 'ENPP5', 'FCRL5', 'FCRL6', 'FCRLB', 'FURIN', 'GBP4', 'GFOD2', 'GH2', 'GZMA', 'GZMB', 'GZMH', 'HAVCR1', 'HDGF', 'HGF', 'ICAM4', 'IFNGR2', 'IKZF2', 'IL18RAP', 'IL1A', 'IL5RA', 'INHBC', 'ITGAV', 'KIR2DL3', 'KLB', 'LGALS1', 'METAP1', 'MMP13', 'MMP3', 'MSLN', 'MZB1', 'NCF2', 'NDRG1', 'NFATC3', 'NINJ1', 'NOMO1', 'NRP1', 'NTF4', 'OXT', 'PCOLCE', 'PDGFC', 'PEAR1', 'PM20D1', 'PRCP', 'PRTG', 'RASSF2', 'RBKS', 'REN', 'SCARB1', 'SCARF1', 'SELPLG', 'SH2D1A', 'SIGLEC9', 'SOST', 'SRP14', 'SSC4D', 'THPO', 'TNFRSF8', 'TYMP', 'VEGFD', 'VNN2', 'WAS', 'WFIKKN2', 'XPNPEP2']",98
Fold 6,"['AMY2A', 'AMY2B', 'CAPG', 'CEACAM3', 'CLC', 'CTSH', 'CTSV', 'FCRL5', 'FCRL6', 'FCRLB', 'ICAM4', 'IFNGR2', 'IL18RAP', 'IL5RA', 'NCF2', 'NINJ1', 'PCDH17']",17
Fold 7,"['ADGRG2', 'ATF2', 'BCAN', 'CDCP1', 'CHI3L1', 'COL9A1', 'CST5', 'CTSD', 'CTSL', 'DSG4', 'EBI3_IL27', 'FCAR', 'FCRL2', 'FCRL5', 'FCRLB', 'IFNGR2', 'IL5RA', 'ITGA11', 'ITGAV', 'KIR2DL3', 'KLRD1', 'LBP', 'LIF', 'LY9', 'MLN', 'NDRG1', 'NOMO1', 'RARRES2', 'RNASET2', 'SIGLEC10', 'SLAMF7', 'TNC', 'TNFRSF8', 'TNXB', 'WISP1']",35
Fold 8,"['AMY2B', 'APBB1IP', 'CA5A', 'CASP1', 'CCL15', 'CCL19', 'CELA3A', 'CLC', 'COL1A1', 'CPB1', 'CTRB1', 'CTSL', 'DUOX2', 'EIF5A', 'FCRL5', 'FCRL6', 'GH2', 'HLA-DRA', 'ICAM4', 'IFNGR2', 'IL12RB1', 'IL18RAP', 'IL32', 'KIR2DL3', 'KLB', 'KLRD1', 'LGALS1', 'LY9', 'METAP1', 'MMP13', 'MZB1', 'NDRG1', 'NFATC3', 'NINJ1', 'NOMO1', 'PDGFC', 'PDGFRA', 'PLXNB2', 'PRTG', 'SIGLEC10', 'SLITRK2', 'TNFRSF11B', 'TNFRSF8', 'WAS', 'WFIKKN2', 'XRCC4']",46
Fold 9,"['ADAMTS16', 'ADGRG1', 'ADGRG2', 'AMY2A', 'AMY2B', 'ATP6AP2', 'CCL15', 'CD164', 'CD200R1', 'CD38', 'CD48', 'CDH2', 'CELA3A', 'CHI3L1', 'CLC', 'CPVL', 'CST5', 'CTRC', 'CTSD', 'CTSS', 'DPEP2', 'DSG4', 'FCRL2', 'FCRL5', 'FCRL6', 'FCRLB', 'GBP4', 'GH2', 'IFNGR2', 'IL12RB1', 'IL18RAP', 'ITGB2', 'KLRD1', 'LY9', 'METAP1', 'MICB_MICA', 'MUC16', 'MZB1', 'NDRG1', 'NFASC', 'NOTCH3', 'PDGFC', 'PLXNB2', 'PM20D1', 'PON3', 'PRTG', 'RNASET2', 'SETMAR', 'SIGLEC10', 'SIGLEC6', 'SIGLEC7', 'SIGLEC9', 'SLAMF7', 'TFRC', 'TNFRSF8', 'XPNPEP2']",56
Fold 10,"['ACP6', 'ADGRG2', 'AMY2A', 'AMY2B', 'APBB1IP', 'CA11', 'CCL15', 'CCL20', 'CD276', 'CD300C', 'CD5', 'CDHR5', 'CEACAM3', 'CLC', 'COPE', 'CRELD2', 'CRX', 'CTSD', 'DPEP2', 'FCRL2', 'FCRL5', 'FCRL6', 'FCRLB', 'GGA1', 'GH2', 'GZMA', 'HLA-DRA', 'ICAM4', 'IFNGR2', 'IL18RAP', 'IL1A', 'KIR2DL3', 'KLRD1', 'LHPP', 'LY9', 'METAP1', 'MUC16', 'MZB1', 'NAMPT', 'NCF2', 'NDRG1', 'NFATC3', 'NINJ1', 'NOMO1', 'PDGFC', 'PM20D1', 'RASSF2', 'RBKS', 'RNASET2', 'SIGLEC10', 'SIGLEC6', 'SIGLEC9', 'TNFRSF8', 'VTCN1', 'XPNPEP2']",55
Fold 11,"['ACY1', 'ADAMTS16', 'ADGRG2', 'AGR3', 'AMY2A', 'AMY2B', 'ANGPTL2', 'APBB1IP', 'BGN', 'BST2', 'BTN3A2', 'CA5A', 'CD200R1', 'CD276', 'CD300C', 'CD5', 'CDKN2D', 'CELA3A', 'CES1', 'CES2', 'CPB1', 'CRIP2', 'CRTAC1', 'CST5', 'CTRC', 'CTSD', 'CTSL', 'CXCL13', 'DAPP1', 'DCTN1', 'FCRL1', 'FCRL2', 'FCRL5', 'FCRL6', 'FCRLB', 'FGF2', 'FGF21', 'FXN', 'GH1', 'GH2', 'HLA-DRA', 'ICAM4', 'IFNGR2', 'IGF2R', 'IL12RB1', 'IL13', 'IL18RAP', 'IL5RA', 'INHBC', 'KCNIP4', 'KIR2DL3', 'KLB', 'KLK1', 'LRMP', 'LY9', 'METAP1', 'MMP13', 'MMP3', 'MPIG6B', 'NCF2', 'NDRG1', 'NFATC3', 'NINJ1', 'NOMO1', 'NRP1', 'OXT', 'PADI4', 'PDGFC', 'PDGFRA', 'PLXNB2', 'PPP1R9B', 'PRCP', 'PRTG', 'RASSF2', 'RBKS', 'RCOR1', 'RHOC', 'RRM2', 'S100A11', 'SELPLG', 'SESTD1', 'SH2D1A', 'SHMT1', 'SIGLEC6', 'SIGLEC9', 'SKAP2', 'SULT1A1', 'THPO', 'TNFRSF11B', 'TNFRSF8', 'TSPAN1', 'TST', 'WAS', 'WFIKKN2', 'XRCC4']",95
Fold 12,"['HAVCR1', 'ICAM4', 'MZB1', 'TNFRSF8']",4
Fold 13,"['ADA2', 'ADAMTS16', 'ADGRG1', 'ADGRG2', 'AMBN', 'AMY2A', 'AMY2B', 'CD200R1', 'CD38', 'CD5', 'CD79B', 'CEACAM3', 'CELA3A', 'CLC', 'CPB1', 'CPVL', 'CTSL', 'CXCL13', 'DPEP1', 'DUOX2', 'FCRL5', 'FCRL6', 'FGFBP1', 'GH2', 'GNLY', 'GZMA', 'HLA-DRA', 'ICAM1', 'ICAM3', 'IFNGR2', 'IL12RB1', 'IL18RAP', 'IL5RA', 'INHBC', 'ITGB2', 'LY9', 'MAPT', 'METAP1', 'MICB_MICA', 'MMP13', 'MZB1', 'NCF2', 'NFATC3', 'NINJ1', 'NRP1', 'NTF3', 'PADI4', 'PDGFC', 'PM20D1', 'PON3', 'PRTG', 'RASSF2', 'S100A11', 'SH2D1A', 'SIGLEC10', 'SIGLEC9', 'SLAMF7', 'SLITRK2', 'SSC4D', 'THPO', 'TMPRSS5', 'TNFRSF11B', 'TNFRSF13B', 'TNFRSF8', 'TXNDC15', 'VMO1', 'WAS', 'XPNPEP2']",68
